order_uuid,session_id,created_at,total_price,status,used_recommendation
order_1d7c3dd9e8a6dcf16627b5da,21782,2023-04-01T12:42:22,5000,completed,False
order_3f4e28ea4055c9e09fa16ca5,21783,2023-04-01T12:43:33,5000,completed,False
order_87c9f4ec9013aa3fceec8210,21784,2023-04-01T12:44:03,10000,completed,False
order_f290602d7a6ef91879f9c7b0,21785,2023-04-01T12:45:05,10000,completed,False
order_20ed94c20f0e293c6646e0a1,21786,2023-04-01T12:45:19,10000,completed,False
order_f643f3bbcdd7c1c96e001e29,21787,2023-04-01T12:45:52,10000,completed,False
order_72f233f5219b8a9f1c5b4193,21788,2023-04-01T12:45:56,5000,completed,False
order_77bf596163d5b0f668c069a9,21789,2023-04-01T12:46:26,5000,completed,True
order_52daae4b21b637728a243ee0,21790,2023-04-01T12:48:08,10400,completed,False
order_c3a9a1563f3220ee3dc75e30,21791,2023-04-01T12:48:40,10400,completed,False
order_dea88a3f544d8060030facb5,21792,2023-04-01T12:50:28,10000,completed,False
order_edd7b4960c92e57a104337b8,21793,2023-04-01T12:50:38,10000,completed,False
order_9377bb032a8773ea2772f3a9,21794,2023-04-01T12:51:32,5200,completed,False
order_0ee627f6de6ffd333b70ea38,21795,2023-04-01T12:52:27,10000,completed,False
order_fb1f902382de81af85bf1a74,21796,2023-04-01T12:53:32,10000,completed,True
order_242bc0c27280fb7ebd48ca85,21797,2023-04-01T12:53:59,4000,completed,True
order_6d550cb9d8880a197eb34c4b,21798,2023-04-01T12:55:29,5000,completed,False
order_13820c7ceaa8656e1e67598c,21799,2023-04-01T12:56:34,5000,completed,True
order_87907df58fc3a427ff478e06,21800,2023-04-01T12:57:07,5000,completed,False
order_ea2b9e8d7b9317cbba1ec265,21801,2023-04-01T12:58:29,5200,completed,False
order_27acc7a8528fce86810c6541,21802,2023-04-01T13:04:01,10000,completed,False
order_ccc0b1cbf6cd0454cd879f40,21803,2023-04-01T13:04:22,5000,completed,True
order_8f115fe341e210c30978f31d,21804,2023-04-01T13:08:41,5000,completed,True
order_37c8affadf7d4e605ff60310,21805,2023-04-01T13:14:04,10000,completed,False
order_1e9b09045ade9bfe985544e1,21806,2023-04-01T13:17:10,5200,completed,False
order_dd4ce87ed64b0f15266b11f0,21807,2023-04-01T13:17:42,5200,completed,False
order_bc50c439e26e4cd17946f57d,21808,2023-04-01T13:19:36,5000,completed,True
order_9487e5b6e33c4fdbe776cb3c,21809,2023-04-01T13:20:51,10000,completed,True
order_fcc5baa6f58ac6840c943fe4,21810,2023-04-01T13:21:23,10400,completed,False
order_755566d25988958066c7989a,21811,2023-04-01T13:22:11,5000,completed,False
order_df511b512c82b39a9887f314,21812,2023-04-01T13:23:54,10000,completed,False
order_0283e4304f492be8d281e85b,21813,2023-04-01T13:27:32,5200,completed,False
order_5be68ba880458a3ba5c7189b,21814,2023-04-01T13:32:34,8000,completed,False
order_1a0a642f4485619dd312a779,21815,2023-04-01T13:34:12,10000,completed,True
order_236eaab083be8d31d2229cfe,21816,2023-04-01T13:34:19,10000,completed,False
order_4117017cca4fc811122e3fd4,21817,2023-04-01T13:38:09,5000,completed,False
order_883dc43307d5eef32ae2137b,21818,2023-04-01T13:41:04,8000,completed,False
order_87b35c3a5dfbed855e037c3b,21819,2023-04-01T13:42:49,5000,completed,False
order_78bc642252c68dd084b5176c,21820,2023-04-01T13:45:26,5200,completed,False
order_c66bba6242cdc1720760d154,21821,2023-04-01T13:47:51,5200,completed,False
order_f07dfd718cca12d3e5a82d5d,21822,2023-04-01T13:50:55,5000,completed,True
order_a14a2121de2a8b44610b6126,21823,2023-04-01T13:51:05,10400,completed,False
order_2a795bec85389cd74c7b2a0b,21824,2023-04-01T13:53:17,5000,completed,False
order_dc4cf97978d06d2f46d3e489,21825,2023-04-01T13:53:31,5000,completed,False
order_5e886e8df54b86c1273ddd27,21826,2023-04-01T13:56:49,16000,completed,False
order_c429404c527caeb5cd4a9311,21827,2023-04-01T13:57:34,10000,completed,False
order_253c1599b847c8f5739e6ebd,21828,2023-04-01T13:58:36,5000,completed,False
order_d1a93b78160988fa20a73102,21829,2023-04-01T13:58:40,10400,completed,False
order_0474582bfd6dbd3d583e9b37,21830,2023-04-01T14:00:44,5000,completed,False
order_14182d5cb62fd33fe1689795,21831,2023-04-01T14:02:47,5000,completed,False
order_6de4398be83f594c47fbee78,21832,2023-04-01T14:05:07,5000,completed,False
order_90ec544ba6587aed6d158852,21833,2023-04-01T14:05:18,5000,completed,False
order_0df7db1bd90bec6c3b571785,21834,2023-04-01T14:06:12,10000,completed,False
order_f3bdddb0da01109d6a3cd2c6,21835,2023-04-01T14:06:20,10000,completed,False
order_15260e72fcac76d018c077b8,21836,2023-04-01T14:06:48,5000,completed,False
order_8678ad04367409d7c9b32b43,21837,2023-04-01T14:07:56,5000,completed,False
order_9fa1cf1f451ae9b6ff6cfe4c,21838,2023-04-01T14:12:00,10000,completed,False
order_c76fb744149d3f658d38406b,21839,2023-04-01T14:17:29,5000,completed,False
order_80b2da54a04df725e0fe4043,21840,2023-04-01T14:18:51,5000,completed,False
order_69da542390654fa643763697,21841,2023-04-01T14:20:06,10000,completed,False
order_371452675f3256d2beb23db4,21842,2023-04-01T14:25:39,10000,completed,False
order_32164989995cfd47b70b30b1,21843,2023-04-01T14:30:16,5000,completed,False
order_b275657ed33b79452063527b,21844,2023-04-01T14:32:20,10000,completed,False
order_e8abb3b70aff6c67df8cc3fb,21845,2023-04-01T14:32:42,10400,completed,False
order_cd45e3db7325b7648ffc93d2,21846,2023-04-01T14:32:54,10400,completed,False
order_2ab3eaf0d4f578479bed0606,21847,2023-04-01T14:34:03,5000,completed,True
order_f61c4b6aef364f08fdb6aee0,21848,2023-04-01T14:37:23,10000,completed,False
order_cc1924e4c35541fe9535489e,21849,2023-04-01T14:41:07,10000,completed,False
order_6f5de08063097e2e7937a3a4,21850,2023-04-01T14:47:01,10000,completed,False
order_ec67c03a37324fe170b4361f,21851,2023-04-01T14:49:18,5200,completed,True
order_7b20a8095a6693b2365c6e75,21852,2023-04-01T14:51:44,5000,completed,False
order_5ddd80558b479948f30d7de5,21853,2023-04-01T15:00:41,10000,completed,False
order_3000e5d929706b72ebad9f18,21854,2023-04-01T15:01:50,5000,completed,False
order_76cf69732532abdd0adcf196,21855,2023-04-01T15:02:04,10400,completed,False
order_ec0b8ca6d78a69952113bacd,21856,2023-04-01T15:05:25,10000,completed,False
order_e4d6dc1a948cef98d09e27d4,21857,2023-04-01T15:06:27,10000,completed,True
order_42cb267e963ee3a8edd48d4e,21858,2023-04-01T15:09:37,5000,completed,False
order_05ac547dcf9818573adec1de,21859,2023-04-01T15:10:10,5200,completed,False
order_458b52a46978f3499f88c2bd,21860,2023-04-01T15:19:22,5200,completed,False
order_ddf48401edaf637f0779faed,21861,2023-04-01T15:19:34,5000,completed,False
order_f4b9fd05214dcee5ecadcfd7,21862,2023-04-01T15:21:06,10000,completed,False
order_7edd80feed5dfca7908801a4,21863,2023-04-01T15:24:01,5000,completed,False
order_cf1b14ad42f4cc10aa4acdc9,21864,2023-04-01T15:26:37,10400,completed,False
order_41574f440dbca00084428da4,21865,2023-04-01T15:29:03,10000,completed,False
order_76499422b4dc595c744dae67,21866,2023-04-01T15:30:27,10000,completed,False
order_33ddbf7befcb7f332ce6196b,21867,2023-04-01T15:30:46,16000,completed,False
order_0acfb22bf23047b1d8bb19d1,21868,2023-04-01T15:30:57,10400,completed,False
order_6438c15e1ecdea8d0e6f38f5,21869,2023-04-01T15:30:58,5000,completed,False
order_48e9d7a221f4164f35ad34af,21870,2023-04-01T15:30:58,10000,completed,False
order_458e1327e85142bf5e132da9,21871,2023-04-01T15:32:25,10000,completed,False
order_2cd80b9ab82ef7aef1df8586,21872,2023-04-01T15:32:39,10000,completed,False
order_43ab4d0a734f8b5281649498,21873,2023-04-01T15:32:57,10000,completed,False
order_f714a2f77813b35c423f23c0,21874,2023-04-01T15:33:36,10000,completed,False
order_4e97244e048c5d248a80567b,21875,2023-04-01T15:37:52,5200,completed,False
order_b5d0febff8372e511df4e2dc,21876,2023-04-01T15:42:04,10000,completed,True
order_d4babcd69384eb033ae03405,21877,2023-04-01T15:42:49,5200,completed,False
order_87e681a5cba408e5b0cc29e7,21878,2023-04-01T15:44:22,10400,completed,False
order_560dcb3f2900a085d1ba70e7,21879,2023-04-01T15:45:25,5000,completed,False
order_89f48007851d05dc9af1b2ca,21880,2023-04-01T15:45:43,8000,completed,False
order_f1a4b0fe52c1512d089dbfdb,21881,2023-04-01T15:46:17,5000,completed,False
order_a9b043dba4f3966da8e76d5f,21882,2023-04-01T15:46:34,10400,completed,False
order_28f2b1e3459752380a656b53,21883,2023-04-01T15:50:25,5000,completed,False
order_5a0b011abb565ac77f1d9a97,21884,2023-04-01T15:50:59,5200,completed,False
order_341e6e6c7f51945c86ad9936,21885,2023-04-01T15:52:23,10000,completed,False
order_cd5bec3a5ff171b69d55ed96,21886,2023-04-01T15:52:23,10400,completed,False
order_cdfdced40e15cd6a5331588a,21887,2023-04-01T15:53:55,10000,completed,True
order_8561e887688e33010f5aa95b,21888,2023-04-01T15:53:55,4000,completed,False
order_913b34a05e316c30e6b1f549,21889,2023-04-01T15:54:39,10000,completed,False
order_a62efbcbb39ae5cbca19271e,21890,2023-04-01T15:54:45,10000,completed,False
order_3b297f1a83c4109b252e4df2,21891,2023-04-01T15:54:56,10400,completed,False
order_b80fa0cbc6d38eb929736f70,21892,2023-04-01T15:55:50,10000,completed,False
order_22619575e6f5d001cc27bb67,21893,2023-04-01T16:00:23,5200,completed,False
order_85ca2e178318deb41a3fdb1d,21894,2023-04-01T16:03:24,5000,completed,False
order_5e0d0b1932e4ec937c298118,21895,2023-04-01T16:03:30,10000,completed,False
order_df26b809f189a342252ef9a9,21896,2023-04-01T16:06:04,10000,completed,False
order_58e4fd6b1a9f9cab6721e70a,21897,2023-04-01T16:07:25,10000,completed,False
order_bd1f678db2496523e4afa57b,21898,2023-04-01T16:08:36,5000,completed,False
order_f22a05f291a5b5319ab5f8de,21899,2023-04-01T16:12:00,8000,completed,True
order_9060315efa98b11dd8f919bc,21900,2023-04-01T16:13:18,10000,completed,False
order_5525bf6317f8edec5b9d1bea,21901,2023-04-01T16:14:00,10000,completed,False
order_d54587bcddbc590d915eb815,21902,2023-04-01T16:16:43,5200,completed,False
order_79be48a92351229beeff26f9,21903,2023-04-01T16:16:43,8000,completed,False
order_cf6e057249adc9b1e4f149c2,21904,2023-04-01T16:17:06,10000,completed,False
order_2155439dfe708c2b3ccfd8cb,21905,2023-04-01T16:17:52,10000,completed,False
order_4df2cf6a310a80097b7f776e,21906,2023-04-01T16:19:17,5000,completed,False
order_73257646ce970ec07694d9ea,21907,2023-04-01T16:19:26,10400,completed,False
order_6939e26b5b38031dea7ba166,21908,2023-04-01T16:20:07,10000,completed,True
order_3e2abfa26cef85ef20fbfbb3,21909,2023-04-01T16:20:47,5200,completed,False
order_c418dd7df185628178cfa5c5,21910,2023-04-01T16:22:38,5000,completed,False
order_5b455134a9fcdba74cfc6464,21911,2023-04-01T16:23:42,10000,completed,False
order_15110f348135b977f58f88f2,21912,2023-04-01T16:24:11,5000,completed,False
order_9e4a8cecd010358ed1331f29,21913,2023-04-01T16:24:11,10000,completed,True
order_eb742ef02962ca3bb49c8a3f,21914,2023-04-01T16:25:56,10400,completed,False
order_f0d3bc7684e6221ea63be948,21915,2023-04-01T16:28:37,5000,completed,False
order_58f7221e6273f1b4de665fe0,21916,2023-04-01T16:30:37,10000,completed,False
order_d74465a8a9fb38a1058ff172,21917,2023-04-01T16:33:35,5000,completed,False
order_3bd307f212b0d81011be8238,21918,2023-04-01T16:33:40,10000,completed,False
order_1fb8fd036f24a492adf370f8,21919,2023-04-01T16:37:10,8000,completed,False
order_62f42440df748301525b87ee,21920,2023-04-01T16:37:34,10000,completed,True
order_2df899a1392a28323f44cee1,21921,2023-04-01T16:38:16,5000,completed,True
order_bcbd8232eaf9dddb7462783d,21922,2023-04-01T16:41:51,5000,completed,False
order_38fad97e1e4337af7f2278c9,21923,2023-04-01T16:41:58,5000,completed,False
order_85865fba2921f8d39e554469,21924,2023-04-01T16:42:12,10000,completed,False
order_279c839ec829b5571f06375f,21925,2023-04-01T16:43:15,8000,completed,True
order_4b7ba2c699e966a605f4f47f,21926,2023-04-01T16:44:29,5200,completed,False
order_717aa6eaf3cd38d37980e220,21927,2023-04-01T16:47:11,10000,completed,False
order_bd52ddb8f0ba7115b563fb25,21928,2023-04-01T16:49:31,10000,completed,False
order_90b3ac5b56fc94641c09e694,21929,2023-04-01T16:49:47,5000,completed,False
order_62633c3dbe1988f72b7e7a1f,21930,2023-04-01T16:51:00,10000,completed,False
order_6ac169582297307a7d2aec34,21931,2023-04-01T16:55:13,5000,completed,False
order_ef6bdf9594f7e84da45c7dcf,21932,2023-04-01T17:01:36,5200,completed,False
order_4fb1432d109e287a8997c0dc,21933,2023-04-01T17:02:02,5000,completed,False
order_6ad7ab10d43578c4e15ec253,21934,2023-04-01T17:02:15,10400,completed,False
order_2eb958fff0ac4e306c5b48fa,21935,2023-04-01T17:05:09,10000,completed,True
order_adcac9d4a5a73d5d25e8f58a,21936,2023-04-01T17:09:51,10000,completed,False
order_3a1a83aa65dba3bf1b358e62,21937,2023-04-01T17:09:52,10000,completed,True
order_6d57bc3cb1f2efe48232c075,21938,2023-04-01T17:11:58,10000,completed,False
order_1db49a94abe23110c5dc0def,21939,2023-04-01T17:13:17,10000,completed,False
order_1411ea0d9cb2a930914f108a,21940,2023-04-01T17:15:12,4000,completed,True
order_be37d4a960a710cb626e2215,21941,2023-04-01T17:18:07,5000,completed,False
order_3c50bc1e22c3e53c7f36c9ed,21942,2023-04-01T17:18:36,5000,completed,False
order_b31480d68670a7746e12420e,21943,2023-04-01T17:19:08,10000,completed,False
order_3ea3e771a64786d6b6e8ee2a,21944,2023-04-01T17:19:49,16000,completed,False
order_62bc860c137cbe4ee024575e,21945,2023-04-01T17:22:04,10000,completed,False
order_cbe14da748d84e72ee42af45,21946,2023-04-01T17:22:22,10400,completed,False
order_925ade88cf3e361bf3c922ea,21947,2023-04-01T17:23:04,5200,completed,False
order_acf6b72d5da3611dcb025eac,21948,2023-04-01T17:24:39,5000,completed,False
order_7fd21e3f6c6a9859ea652bb8,21949,2023-04-01T17:26:15,5000,completed,False
order_7a0a3c6148108c9c64425dd8,21950,2023-04-01T17:26:34,5000,completed,False
order_3f2a83fbb1e0bc5e527459b0,21951,2023-04-01T17:26:52,10000,completed,False
order_31c6c5d528ab185aadbbf1c8,21952,2023-04-01T17:26:58,8000,completed,False
order_8d78f00a9b5ca9dbf2b32d0f,21953,2023-04-01T17:28:42,4000,completed,False
order_b064182ab5f4b1bf0af93022,21954,2023-04-01T17:28:53,10000,completed,True
order_a5c0524fbb76ac5cdff45a45,21955,2023-04-01T17:31:04,5000,completed,False
order_a31fc698262ed947e4cd757b,21956,2023-04-01T17:32:02,5000,completed,False
order_b8e11223909c77b03ccfb574,21957,2023-04-01T17:37:02,10000,completed,False
order_1e8d457a9ae529166f67ac80,21958,2023-04-01T17:37:58,10000,completed,False
order_963f5c37cf4304c672923f00,21959,2023-04-01T17:43:41,5000,completed,False
order_f113666d93a046f4933c4144,21960,2023-04-01T17:44:52,5000,completed,False
order_6b6e4b9354edcca0e23a505b,21961,2023-04-01T17:44:56,10000,completed,False
order_f6d4c4e676b5637322baae5d,21962,2023-04-01T17:54:54,5000,completed,False
order_f6a455cdcaaa0e3cd36922c9,21963,2023-04-01T17:55:54,10400,completed,False
order_ab37f5c044085177b0e9e7e1,21964,2023-04-01T17:56:46,5000,completed,False
order_5c9333c103c08ffb548161dd,21965,2023-04-01T17:58:01,5200,completed,False
order_86678fd54d2dabfa6e27c64f,21966,2023-04-01T17:59:55,5000,completed,False
order_29dcd53d9a7c3b51d0fc9230,21967,2023-04-01T18:02:27,5000,completed,True
order_fe3d7daaa3c18065830626aa,21968,2023-04-01T18:04:45,10400,completed,False
order_ef3536788bb68004aab5d3e2,21969,2023-04-01T18:05:52,10000,completed,False
order_595f7aff5819f77f6ab232ec,21970,2023-04-01T18:06:51,10400,completed,False
order_8b054f1cb35f4ec784385bf6,21971,2023-04-01T18:07:54,10000,completed,False
order_ffdc4b4c1c5e3f90cd7457d0,21972,2023-04-01T18:08:53,10000,completed,False
order_8f3f8fe8d3e7b10e82597ba9,21973,2023-04-01T18:12:37,10000,completed,False
order_42536252e4fccbe39d45e176,21974,2023-04-01T18:14:28,10000,completed,False
order_7ba0cbaaf2000d440b474ff9,21975,2023-04-01T18:15:05,10000,completed,True
order_a6c2072a0815dae83d7fe179,21976,2023-04-01T18:15:55,5000,completed,False
order_bd9ca926fd682dd6785006ba,21977,2023-04-01T18:17:09,10000,completed,False
order_70d8ba0afa6f01cbce5a0dd8,21978,2023-04-01T18:23:47,10000,completed,False
order_54ca22a6d24514cac339a8c4,21979,2023-04-01T18:24:23,5000,completed,False
order_89cde90ca1d5c55ee9654c5a,21980,2023-04-01T18:24:54,5000,completed,False
order_404413124294f4705a3aec18,21981,2023-04-01T18:25:17,16000,completed,False
order_17d9c39566da4126105d177f,21982,2023-04-01T18:25:22,10000,completed,False
order_edc8060786ffe1980fa29d44,21983,2023-04-01T18:25:42,5000,completed,False
order_2e91202f17667338501e180c,21984,2023-04-01T18:31:25,10400,completed,False
order_04a2ff98e375ade02e45253f,21985,2023-04-01T18:39:53,10000,completed,False
order_97b1452af09bd2dd7c46603d,21986,2023-04-01T18:41:01,5000,completed,False
order_d8a83040c4e195f98315feda,21987,2023-04-01T18:41:02,10000,completed,False
order_ed9e05fbf3bfce5411cd871e,21988,2023-04-01T18:41:13,5000,completed,False
order_2b6c34c0d80347baa0827b87,21989,2023-04-01T18:42:27,10000,completed,False
order_f5e5b51fc58be18133bf3074,21990,2023-04-01T18:42:50,5000,completed,False
order_15cb2f1a27971be4e80a725c,21991,2023-04-01T18:43:42,5000,completed,False
order_178d87ac4a2b9520d6670320,21992,2023-04-01T18:43:57,5000,completed,False
order_2dcf4c099e69a18a57dc2ace,21993,2023-04-01T18:45:11,10400,completed,False
order_379dcf48459193e605c501ee,21994,2023-04-01T18:45:15,10000,completed,False
order_26072b431f4a264605f50cd3,21995,2023-04-01T18:46:59,5000,completed,True
order_d97bd23fef9ca1664131553c,21996,2023-04-01T18:47:48,10000,completed,False
order_9bbdb518dcc29aacd2086bf8,21997,2023-04-01T18:49:48,5000,completed,False
order_5dd94f2701820c07ac3b3601,21998,2023-04-01T18:51:07,10000,completed,False
order_2c447c236ea91704f1709ee3,21999,2023-04-01T18:51:41,5000,completed,False
order_9b940a2c88c814f8782d7b07,22000,2023-04-01T18:52:18,10000,completed,False
order_addf83c25605a65a58e50a31,22001,2023-04-01T18:52:34,5000,completed,False
order_1378778de7258826776d56ad,22002,2023-04-01T18:58:46,5000,completed,False
order_07520278c3b7f8bda5576a9d,22003,2023-04-01T19:01:13,5000,completed,False
order_59c3ad76d00fb45b41fc3e48,22004,2023-04-01T19:02:52,8000,completed,False
order_f0b6571a87a5dd62448ec3c3,22005,2023-04-01T19:03:12,5000,completed,False
order_59716a862d97ea43f580baef,22006,2023-04-01T19:04:14,10000,completed,False
order_0553c593b5b0b4dfbd757a80,22007,2023-04-01T19:04:32,5000,completed,False
order_8bdb2db459fbe86ce8e25941,22008,2023-04-01T19:06:58,5200,completed,False
order_fcb10664fc098a226454c156,22009,2023-04-01T19:07:22,5200,completed,False
order_fdab23b208420dbe183671b8,22010,2023-04-01T19:07:26,10000,completed,False
order_b518eacf5f4db78630543e81,22011,2023-04-01T19:08:11,10000,completed,False
order_8eaeb2e4efb4c30e909e9ea8,22012,2023-04-01T19:09:02,5200,completed,False
order_4b9c93d51b08edaedbd89ee3,22013,2023-04-01T19:09:50,10000,completed,False
order_d47918102457183ad4ed18d8,22014,2023-04-01T19:09:54,5200,completed,False
order_bb8f9691ca12aef280887ebb,22015,2023-04-01T19:12:14,5000,completed,False
order_c36c0049a2ee10afe5990b40,22016,2023-04-01T19:12:49,10400,completed,False
order_6271098456522b1e9f35c7c3,22017,2023-04-01T19:14:09,10000,completed,False
order_486975df97f43e837d6c939d,22018,2023-04-01T19:18:03,10000,completed,False
order_f79a624a0aa1d67fa80f2297,22019,2023-04-01T19:21:15,8000,completed,False
order_69d356ba9cf0157e4f5b4a4a,22020,2023-04-01T19:23:13,10000,completed,False
order_ac080fed06a530942882b307,22021,2023-04-01T19:24:17,10400,completed,False
order_e208b45aca47636b9801462f,22022,2023-04-01T19:34:48,5200,completed,False
order_a1eb147396dde23ef3e44d4e,22023,2023-04-01T19:41:22,10000,completed,False
order_367ee3022b1d58a89497069e,22024,2023-04-01T19:45:56,5000,completed,False
order_879f8abcdb77b68e3607e0a6,22025,2023-04-01T19:47:17,5200,completed,False
order_3fe3e6c4f179d4587296b535,22026,2023-04-01T19:49:37,5000,completed,False
order_fa9280aa841257be00594334,22027,2023-04-01T19:52:24,10000,completed,False
order_a0d24845359ec3bccf31670e,22028,2023-04-01T19:53:10,5000,completed,False
order_5f1858b36880af1cb1d945c5,22029,2023-04-01T19:54:36,8000,completed,False
order_dff346dc875cd7f74c65a10c,22030,2023-04-01T19:56:17,5000,completed,False
order_ccd934abe746feef542925a7,22031,2023-04-01T19:58:52,5200,completed,False
order_19076715a63698fae4b7b2c1,22032,2023-04-02T07:07:47,8000,completed,True
order_d027ab69b5753d41ab6f2398,22033,2023-04-02T07:09:20,5000,completed,False
order_ccd30a1c356d24d498373ab8,22034,2023-04-02T07:25:59,5000,completed,False
order_345ca2c92268844c20feba29,22035,2023-04-02T07:42:52,10000,completed,False
order_a4af6bf461cb4944bba11c0d,22036,2023-04-02T07:53:48,10000,completed,False
order_37fe0bc834fae476f8de8741,22037,2023-04-02T08:04:06,10000,completed,False
order_839c28d207bee3c502e2f612,22038,2023-04-02T08:05:07,5000,completed,False
order_28cfc119340ebd00898239cc,22039,2023-04-02T08:06:36,5000,completed,True
order_5d50d51f30d0956dfc598ec9,22040,2023-04-02T08:12:20,8000,completed,False
order_84d6aa67cf7cc23bc650c41f,22041,2023-04-02T08:13:48,10000,completed,False
order_eb0199582c44bb3978a982a5,22042,2023-04-02T08:14:28,5000,completed,False
order_ccd533ccc1b4ea16445d63ad,22043,2023-04-02T08:15:56,5000,completed,False
order_3f1acbbbb4545966c9700b53,22044,2023-04-02T08:18:05,10400,completed,False
order_a8a418c499128e4b9485d6a6,22045,2023-04-02T08:29:30,5200,completed,False
order_a411b2f3d90bfde49c6f5774,22046,2023-04-02T08:30:10,5000,completed,False
order_7cb2bb5c6381ba109345fa30,22047,2023-04-02T08:34:25,10000,completed,False
order_5aaae2915e19fb2d315c82ec,22048,2023-04-02T08:40:03,10000,completed,False
order_a0c8f28f144406a3a51438f1,22049,2023-04-02T08:43:50,5000,completed,False
order_f4c030afa15d9a5e32314105,22050,2023-04-02T08:45:46,10000,completed,False
order_916a8e4a26b48d57f6bac47d,22051,2023-04-02T08:46:25,5000,completed,False
order_c0e5d977bca72e83b3f1b204,22052,2023-04-02T08:46:52,10000,completed,False
order_1ad3d693a2b3c87ea3aaf23f,22053,2023-04-02T08:47:07,5000,completed,False
order_cf2148d5a3b14c2708ada3e2,22054,2023-04-02T08:49:56,5000,completed,False
order_7a65b56cdff1cbb988713a23,22055,2023-04-02T08:51:31,10000,completed,False
order_62097107b5d830492e261f1c,22056,2023-04-02T08:54:55,10000,completed,False
order_700e5510c4ce4d11dc75be35,22057,2023-04-02T08:55:40,5000,completed,False
order_c32ab44bf98e6182b548507c,22058,2023-04-02T08:57:23,10400,completed,False
order_3c260d3f0aeab2728376bd4a,22059,2023-04-02T09:01:53,10000,completed,False
order_98fcc16cbe4bc780b5746a2a,22060,2023-04-02T09:03:18,10000,completed,False
order_0c8a05cd0e26abaee104365e,22061,2023-04-02T09:04:26,5000,completed,False
order_72c4479ba53e8a333937c804,22062,2023-04-02T09:06:29,5000,completed,True
order_e2a520ba4eff6c93c984ee68,22063,2023-04-02T09:09:38,10000,completed,False
order_57afb211a333b8265dfbb4fe,22064,2023-04-02T09:12:47,10000,completed,True
order_d7036bdc25a54f3c5f8720a6,22065,2023-04-02T09:14:30,5200,completed,True
order_e231154a7cd7e5a37406790d,22066,2023-04-02T09:15:46,10400,completed,False
order_752c0daa7d11c5862ad8c544,22067,2023-04-02T09:18:06,10400,completed,False
order_07ef96fd86a71feb2c423944,22068,2023-04-02T09:21:25,5000,completed,False
order_b3bda2c1959a528ce1dc87b7,22069,2023-04-02T09:22:26,5200,completed,True
order_047aa24db3397190777182b4,22070,2023-04-02T09:24:38,10000,completed,False
order_2bacda1a423263aac82a921d,22071,2023-04-02T09:25:27,5000,completed,False
order_b07521004225ca569dea73df,22072,2023-04-02T09:26:16,10000,completed,False
order_277866cbc654a3ca5b91ea0f,22073,2023-04-02T09:33:57,10000,completed,False
order_134d4882f743852527a55f49,22074,2023-04-02T09:36:26,8000,completed,False
order_b7eeafdaf06d830c4dc95308,22075,2023-04-02T09:47:22,10000,completed,False
order_ad65c8d5a867b364b2127b2a,22076,2023-04-02T09:50:09,5000,completed,False
order_0bad7b4864c2b71fd03d0365,22077,2023-04-02T09:50:57,5000,completed,False
order_3a970b3e0de0ec86928aaa96,22078,2023-04-02T09:52:17,5000,completed,False
order_84898ca516499ca46a00356d,22079,2023-04-02T09:52:26,5000,completed,False
order_285cb31cf65134a3e9d4451a,22080,2023-04-02T09:54:48,5000,completed,False
order_429551e1176462126c986fd0,22081,2023-04-02T09:55:37,10400,completed,False
order_84a4df1594514384130a93c7,22082,2023-04-02T09:56:28,10400,completed,False
order_617cb246beb29445565b78cb,22083,2023-04-02T09:58:47,8000,completed,False
order_73ceca1dd1a38fe72c497c45,22084,2023-04-02T10:09:38,10400,completed,False
order_c88f9a8b925d92ca8cb3028b,22085,2023-04-02T10:16:43,5000,completed,False
order_2b56b7843c8cf0532a949555,22086,2023-04-02T10:20:39,10000,completed,False
order_53ca81887d757fda547c6a0a,22087,2023-04-02T10:22:19,5000,completed,False
order_00c315ba4f58c50f61475ded,22088,2023-04-02T10:28:38,10000,completed,False
order_84173b61ba6601c159b49d32,22089,2023-04-02T10:31:06,10000,completed,False
order_f4dc3c2ee6c42a2593238859,22090,2023-04-02T10:37:22,5000,completed,False
order_5c935f4fd610664c8a59ad3b,22091,2023-04-02T10:48:24,10000,completed,False
order_2dab18d2d9b9ed3cfa1cc0a7,22092,2023-04-02T11:00:49,5000,completed,False
order_4ff66d6cacb6af75c27f688a,22093,2023-04-02T11:01:57,5200,completed,False
order_81efc2f319e0434649680a13,22094,2023-04-02T11:05:11,10400,completed,False
order_3f690ebda59fa6c69d754c18,22095,2023-04-02T11:06:26,10000,completed,False
order_be7b58f47a2beed059a8bde1,22096,2023-04-02T11:06:28,5000,completed,False
order_aaf7755fcf0f7b9e82e86481,22097,2023-04-02T11:10:15,10000,completed,False
order_937c8b6364641550e81d4a92,22098,2023-04-02T11:12:05,5200,completed,False
order_5588ae9549d33da4f3642e05,22099,2023-04-02T11:15:28,5000,completed,False
order_f44fb8d234b4e6c8fe617691,22100,2023-04-02T11:16:23,5000,completed,False
order_f5cf54341f5c113fc9bdbf7a,22101,2023-04-02T11:18:12,10000,completed,False
order_a5ee039df049d60e334659d6,22102,2023-04-02T11:19:12,10000,completed,False
order_2de238e87ca1d3aaae6bb36f,22103,2023-04-02T11:19:42,5000,completed,True
order_1bf5995e7104fae23e41f752,22104,2023-04-02T11:21:43,10000,completed,False
order_51624b8fe1c785c522c477b4,22105,2023-04-02T11:24:45,5200,completed,False
order_37127c79cf92c6954da8fad3,22106,2023-04-02T11:33:15,5000,completed,False
