session_uuid,kiosk_id,started_at,ended_at,estimated_gender,estimated_age_group,end_reason,is_simple_mode,help_triggered,status
session_5e911a1023106e8260ab083f,1,2023-05-11T06:31:33,2023-05-11T06:52:33,M,30~39,order_completed,0,0,ended
session_323fd1c2d10cf4fedb91bb9c,1,2023-05-11T06:35:40,2023-05-11T07:05:40,M,30~39,order_completed,0,0,ended
session_3684ee5105a821fc1369035f,1,2023-05-11T06:44:59,2023-05-11T07:01:59,M,20~29,order_completed,0,0,ended
session_2c417d9ac672a08a2c2dc3ea,1,2023-05-11T06:46:47,2023-05-11T07:02:47,F,20~29,order_completed,0,0,ended
session_35e4f495fbdb9d2083e25bcb,1,2023-05-11T06:46:39,2023-05-11T07:03:39,M,40~49,order_completed,0,0,ended
session_b5ced9c730220eaafa287571,1,2023-05-11T06:50:57,2023-05-11T07:10:57,F,30~39,order_completed,0,0,ended
session_e82e447d3719febe81072c1f,1,2023-05-11T06:44:39,2023-05-11T06:59:39,F,30~39,order_completed,0,0,ended
session_fd60b1cf435a97c6290a2c16,1,2023-05-11T06:48:59,2023-05-11T07:11:59,M,40~49,order_completed,0,0,ended
session_e7dda725a783610fa264ea97,1,2023-05-11T06:52:04,2023-05-11T07:01:04,F,50+,order_completed,1,0,ended
session_432968edac9b4307f05dc37c,1,2023-05-11T06:56:05,2023-05-11T07:16:05,F,50+,order_completed,1,0,ended
session_4a7f21bcef162c0e4c484e8e,1,2023-05-11T06:49:46,2023-05-11T07:10:46,M,20~29,order_completed,0,0,ended
session_878f6241ccf917a306db48cc,1,2023-05-11T06:58:41,2023-05-11T07:10:41,M,40~49,order_completed,0,0,ended
session_20cffe14a48cf3ee0eff8f23,1,2023-05-11T06:56:20,2023-05-11T07:26:20,F,40~49,order_completed,0,0,ended
session_7c59fbb779ae93aad2d22d16,1,2023-05-11T06:54:27,2023-05-11T07:24:27,F,40~49,order_completed,0,0,ended
session_359f144477bb0aaa296e764c,1,2023-05-11T07:00:41,2023-05-11T07:29:41,F,20~29,order_completed,0,0,ended
session_d93b15979fa8a248e39ad630,1,2023-05-11T07:04:07,2023-05-11T07:17:07,F,20~29,order_completed,0,0,ended
session_2e8a02629d7312532702fbea,1,2023-05-11T07:05:00,2023-05-11T07:17:00,M,20~29,order_completed,0,0,ended
session_12cc678860a6768ceb9c3440,1,2023-05-11T07:03:46,2023-05-11T07:22:46,M,20~29,order_completed,0,0,ended
session_3508fd62b92d3b288d33c5f3,1,2023-05-11T07:05:36,2023-05-11T07:21:36,F,50+,order_completed,1,1,ended
session_9f39b335e4f278a4f63af4a1,1,2023-05-11T07:10:13,2023-05-11T07:25:13,F,40~49,order_completed,0,0,ended
session_9105dda540757ef6e4870e05,1,2023-05-11T07:03:18,2023-05-11T07:20:18,M,50+,order_completed,1,1,ended
session_463a8f34e4221adc8f241ade,1,2023-05-11T07:05:22,2023-05-11T07:26:22,M,30~39,order_completed,0,0,ended
session_ccc97915c2c43f2f5ec7b41e,1,2023-05-11T07:11:28,2023-05-11T07:36:28,F,20~29,order_completed,0,0,ended
session_93b30a118587bc37bc14ab88,1,2023-05-11T07:11:17,2023-05-11T07:40:17,M,30~39,order_completed,0,0,ended
session_ecdcb0d058ef131247409ff8,1,2023-05-11T07:04:27,2023-05-11T07:39:27,M,30~39,order_completed,0,0,ended
session_7c6564665b8aae4e127e20c2,1,2023-05-11T07:11:38,2023-05-11T07:24:38,F,30~39,order_completed,0,0,ended
session_c826ad17619fb12c05254a3d,1,2023-05-11T07:11:45,2023-05-11T07:39:45,M,20~29,order_completed,0,0,ended
session_ca9e9de77b0e639e0d2f6655,1,2023-05-11T07:16:14,2023-05-11T07:41:14,M,20~29,order_completed,0,0,ended
session_d8a02dc7d12bd3320424e9d9,1,2023-05-11T07:08:47,2023-05-11T07:41:47,M,50+,order_completed,0,0,ended
session_3dbac37c2ce97beb0dcd204b,1,2023-05-11T07:14:20,2023-05-11T07:29:20,M,40~49,order_completed,0,0,ended
session_2c16f2f3fa0043623383ed7f,1,2023-05-11T07:16:20,2023-05-11T07:45:20,F,40~49,order_completed,0,0,ended
session_ac84e5508fe97b3b29729693,1,2023-05-11T07:13:26,2023-05-11T07:46:26,M,30~39,order_completed,0,0,ended
session_5bed9b0eac5d152bbe8a8f09,1,2023-05-11T07:15:02,2023-05-11T07:40:02,M,50+,order_completed,0,0,ended
session_cde72ab42947e5630f24b356,1,2023-05-11T07:16:39,2023-05-11T07:42:39,F,20~29,order_completed,0,0,ended
session_7eaa8a8e5d7ff5ca59a68959,1,2023-05-11T07:13:35,2023-05-11T07:41:35,F,40~49,order_completed,0,0,ended
session_751145512122a8d72a891ea4,1,2023-05-11T07:19:27,2023-05-11T07:37:27,F,30~39,order_completed,0,0,ended
session_45fbcbc3ebb8c785a9cf8a20,1,2023-05-11T07:22:21,2023-05-11T07:36:21,M,30~39,order_completed,0,0,ended
session_b6bb3a63896e920e4c4a6012,1,2023-05-11T07:25:29,2023-05-11T07:49:29,F,20~29,order_completed,0,0,ended
session_a1eac2c92d3fc8e7ca044a65,1,2023-05-11T07:19:28,2023-05-11T07:47:28,M,30~39,order_completed,0,0,ended
session_1153800044894c71616446b4,1,2023-05-11T07:20:39,2023-05-11T07:39:39,F,40~49,order_completed,0,0,ended
session_a6403599e1e34c4937859aff,1,2023-05-11T07:22:30,2023-05-11T07:55:30,F,30~39,order_completed,0,0,ended
session_79f52012d1327d895471e65b,1,2023-05-11T07:32:01,2023-05-11T07:39:01,F,40~49,order_completed,0,0,ended
session_1cc67b46a83c74be09ccfb82,1,2023-05-11T07:31:39,2023-05-11T08:00:39,M,20~29,order_completed,0,0,ended
session_7e538fdc904a13c04f17854a,1,2023-05-11T07:33:39,2023-05-11T07:40:39,F,40~49,order_completed,0,0,ended
session_6b203f8be675ff7cca895b80,1,2023-05-11T07:30:35,2023-05-11T08:00:35,M,20~29,order_completed,0,0,ended
session_1b127725f8ea9a7ecd54949c,1,2023-05-11T07:34:20,2023-05-11T07:51:20,F,30~39,order_completed,0,0,ended
session_ac1b6f1ca4680654b8ac62a1,1,2023-05-11T07:30:51,2023-05-11T08:01:51,F,30~39,order_completed,0,0,ended
session_f6defd317e676818c94b7f3d,1,2023-05-11T07:34:20,2023-05-11T07:44:20,F,40~49,order_completed,0,0,ended
session_380b56920774472a9df5ef31,1,2023-05-11T07:31:52,2023-05-11T07:56:52,F,50+,order_completed,0,0,ended
session_e417027b67261afabf122aea,1,2023-05-11T07:35:54,2023-05-11T07:58:54,M,20~29,order_completed,0,0,ended
session_661214acf97e50ad707a0310,1,2023-05-11T07:32:28,2023-05-11T08:02:28,M,30~39,order_completed,0,0,ended
session_2ac3a098ca93616a5ae3786f,1,2023-05-11T07:40:32,2023-05-11T08:06:32,M,30~39,order_completed,0,0,ended
session_6f236b952379777fe148ad84,1,2023-05-11T07:38:37,2023-05-11T07:57:37,F,20~29,order_completed,0,0,ended
session_f72e26da99915c8f1afd067e,1,2023-05-11T07:34:41,2023-05-11T08:03:41,M,20~29,order_completed,0,0,ended
session_215b4e4a067edade47517191,1,2023-05-11T07:37:26,2023-05-11T07:55:26,M,50+,order_completed,1,0,ended
session_eff9dd49c4212010283696f7,1,2023-05-11T07:36:05,2023-05-11T08:05:05,F,40~49,order_completed,0,0,ended
session_2f5bca87e8bf7894ddaade08,1,2023-05-11T07:41:08,2023-05-11T07:51:08,F,30~39,order_completed,0,0,ended
session_2510bc47704046a3fd08654f,1,2023-05-11T07:37:42,2023-05-11T07:56:42,M,40~49,order_completed,0,0,ended
session_002b867a5bb1e2fdafcd142c,1,2023-05-11T07:40:53,2023-05-11T07:57:53,F,30~39,order_completed,0,0,ended
session_b37d228b27f9172ba7b2c841,1,2023-05-11T07:46:03,2023-05-11T08:08:03,F,50+,order_completed,0,0,ended
session_cbfdb42911ac8e0f71ea0fa0,1,2023-05-11T07:42:22,2023-05-11T08:12:22,F,20~29,order_completed,0,0,ended
session_09bc20b7dc4ac9870bcaa008,1,2023-05-11T07:49:11,2023-05-11T08:02:11,M,50+,order_completed,1,1,ended
session_bd6ce62251c675e72503dbd9,1,2023-05-11T07:51:04,2023-05-11T08:07:04,F,20~29,order_completed,0,0,ended
session_cd446706f2988c73efb804a3,1,2023-05-11T07:49:20,2023-05-11T08:17:20,M,30~39,order_completed,0,0,ended
session_e367891ee1d52f503c52a517,1,2023-05-11T07:54:33,2023-05-11T08:15:33,F,20~29,order_completed,0,0,ended
session_e6f02a92a05bc5ca5a8d3746,1,2023-05-11T07:47:57,2023-05-11T08:03:57,F,20~29,order_completed,0,0,ended
session_6f3bc584b04ffed6f61ec41e,1,2023-05-11T07:54:16,2023-05-11T08:26:16,F,50+,order_completed,1,0,ended
session_aca8ed644360a27bb156b417,1,2023-05-11T07:57:28,2023-05-11T08:26:28,F,40~49,order_completed,0,0,ended
session_d555715725b3abd91db3c3f1,1,2023-05-11T08:03:37,2023-05-11T08:31:37,M,30~39,order_completed,0,0,ended
session_68f81b379b69d8c1b525dc9e,1,2023-05-11T07:57:00,2023-05-11T08:34:00,M,30~39,order_completed,0,0,ended
session_3ab85ed4adef8db55b8e54c2,1,2023-05-11T07:59:25,2023-05-11T08:34:25,M,40~49,order_completed,0,0,ended
session_932203b11b33a7cbce22bfcd,1,2023-05-11T08:08:10,2023-05-11T08:32:10,F,30~39,order_completed,0,0,ended
session_4e712b236c95fb3e451405dc,1,2023-05-11T08:08:20,2023-05-11T08:27:20,F,40~49,order_completed,0,0,ended
session_e759e70ff830c9eabb9cb784,1,2023-05-11T08:04:55,2023-05-11T08:21:55,F,50+,order_completed,0,0,ended
session_40c68eb293210cd54e5c3a68,1,2023-05-11T08:10:08,2023-05-11T08:32:08,M,50+,order_completed,0,0,ended
session_9252ed13661bf2334519663c,1,2023-05-11T08:07:03,2023-05-11T08:20:03,F,30~39,order_completed,0,0,ended
session_de52616cd4bc6e263a350b17,1,2023-05-11T08:07:29,2023-05-11T08:22:29,F,50+,order_completed,0,0,ended
session_1c53991c63b5e2cd9ae0e49a,1,2023-05-11T08:14:42,2023-05-11T08:37:42,M,40~49,order_completed,0,0,ended
session_a552550dbfbec514694802b5,1,2023-05-11T08:13:15,2023-05-11T08:28:15,M,30~39,order_completed,0,0,ended
session_1ab4d50458f32d289ef04218,1,2023-05-11T08:16:59,2023-05-11T08:40:59,F,50+,order_completed,0,0,ended
session_5fd319d3af2ecf05d622d55f,1,2023-05-11T08:18:55,2023-05-11T08:41:55,F,30~39,order_completed,0,0,ended
session_7ebf31eca65de931ec03381c,1,2023-05-11T08:18:31,2023-05-11T08:45:31,F,30~39,order_completed,0,0,ended
session_beaf7f35638071f9db76e213,1,2023-05-11T08:16:25,2023-05-11T08:44:25,F,50+,order_completed,0,0,ended
session_3826bca389dfd462910d8ee9,1,2023-05-11T08:21:04,2023-05-11T08:44:04,M,40~49,order_completed,0,0,ended
session_e655b5321ad8428e18d4e4c6,1,2023-05-11T08:17:09,2023-05-11T08:35:09,M,50+,order_completed,0,0,ended
session_5d0c45f6942232e51fcd3f2e,1,2023-05-11T08:16:39,2023-05-11T08:34:39,M,50+,order_completed,1,0,ended
session_bf6c848ade64c7f0ec5313ca,1,2023-05-11T08:24:05,2023-05-11T08:30:05,M,40~49,order_completed,0,0,ended
session_162ce745d80c961d81326216,1,2023-05-11T08:24:08,2023-05-11T08:32:08,F,30~39,order_completed,0,0,ended
session_699ab1f0edf9ebf4b804283f,1,2023-05-11T08:24:13,2023-05-11T08:35:13,M,20~29,order_completed,0,0,ended
session_195c525a11deec1c05e12c53,1,2023-05-11T08:24:44,2023-05-11T08:31:44,M,20~29,order_completed,0,0,ended
session_5a52d0445c97293bfa9356ab,1,2023-05-11T08:16:19,2023-05-11T08:32:19,F,30~39,order_completed,0,0,ended
session_ca0e34833331962a85693c9b,1,2023-05-11T08:22:55,2023-05-11T08:47:55,F,30~39,order_completed,0,0,ended
session_f43af8b807e5ea63eebae10d,1,2023-05-11T08:29:36,2023-05-11T08:41:36,F,40~49,order_completed,0,0,ended
session_446ab4f86c02c4b730adf2ef,1,2023-05-11T08:22:47,2023-05-11T08:55:47,M,30~39,order_completed,0,0,ended
session_0a58ee0f47362c04c8d650dc,1,2023-05-11T08:29:04,2023-05-11T08:46:04,F,30~39,order_completed,0,0,ended
session_d71eaab0d476e05128c65fe5,1,2023-05-11T08:22:55,2023-05-11T08:57:55,F,20~29,order_completed,0,0,ended
session_3b9023215ace91f3de438019,1,2023-05-11T08:23:00,2023-05-11T08:55:00,M,40~49,order_completed,0,0,ended
session_41d80a1e80506d34b92eddc4,1,2023-05-11T08:23:18,2023-05-11T08:58:18,M,30~39,order_completed,0,0,ended
session_1c94ca9505ce94f43ea94ba3,1,2023-05-11T08:26:17,2023-05-11T08:53:17,F,50+,order_completed,1,0,ended
session_523d2f50d5b32e0064136e1b,1,2023-05-11T08:28:26,2023-05-11T08:42:26,F,20~29,order_completed,0,0,ended
session_e570d1ef739c7b0be664cc9d,1,2023-05-11T08:36:07,2023-05-11T08:43:07,M,50+,order_completed,1,0,ended
session_9ecacdf4d2403f5b756757e0,1,2023-05-11T08:31:20,2023-05-11T08:50:20,F,20~29,order_completed,0,0,ended
session_9e2ed5ea1694fc2171797395,1,2023-05-11T08:31:25,2023-05-11T08:49:25,F,30~39,order_completed,0,0,ended
session_472ac74b28e99d93e1786890,1,2023-05-11T08:38:52,2023-05-11T08:54:52,F,20~29,order_completed,0,0,ended
session_9bf02db40dabfabc249169d4,1,2023-05-11T08:39:10,2023-05-11T08:52:10,F,30~39,order_completed,0,0,ended
session_744d5350ddfecc5db68e0eca,1,2023-05-11T08:30:28,2023-05-11T09:02:28,M,50+,order_completed,0,0,ended
session_66b22bf61226f66c1701c353,1,2023-05-11T08:33:28,2023-05-11T09:01:28,F,50+,order_completed,0,0,ended
session_d1682264889f291364df2a95,1,2023-05-11T08:38:48,2023-05-11T09:09:48,F,50+,order_completed,1,0,ended
session_00b8bf49af80c933e651a4a8,1,2023-05-11T08:42:43,2023-05-11T09:03:43,F,30~39,order_completed,0,0,ended
session_184cde9a89d6f83ee9d31b5c,1,2023-05-11T08:42:59,2023-05-11T08:59:59,F,30~39,order_completed,0,0,ended
session_5911a05320e611a2a2897679,1,2023-05-11T08:38:13,2023-05-11T09:13:13,F,50+,order_completed,1,1,ended
session_a7e56dbe8e640bee351b0b84,1,2023-05-11T08:48:32,2023-05-11T09:08:32,F,50+,order_completed,0,0,ended
session_5d53b7b5c27830cd635e488c,1,2023-05-11T08:48:56,2023-05-11T09:09:56,F,20~29,order_completed,0,0,ended
session_da33b98b2c3b2b15e75cc3b9,1,2023-05-11T08:54:49,2023-05-11T09:18:49,M,50+,order_completed,0,0,ended
session_7019ec71d82e95757d617392,1,2023-05-11T09:04:05,2023-05-11T09:28:05,F,20~29,order_completed,0,0,ended
session_9b1c1cb4fd0f6b3249b00d95,1,2023-05-11T08:57:51,2023-05-11T09:22:51,M,40~49,order_completed,0,0,ended
session_3b3f92c6bf11fd023dae76ab,1,2023-05-11T08:59:10,2023-05-11T09:29:10,M,30~39,order_completed,0,0,ended
session_093b9b1f0bb6d10f8be25970,1,2023-05-11T09:10:55,2023-05-11T09:26:55,M,20~29,order_completed,0,0,ended
session_3366103526b7152845336851,1,2023-05-11T09:09:06,2023-05-11T09:18:06,F,40~49,order_completed,0,0,ended
session_ecc909ad7ac4eab655efcf76,1,2023-05-11T09:14:48,2023-05-11T09:33:48,M,30~39,order_completed,0,0,ended
session_b5f98d58b3ebb42694286192,1,2023-05-11T09:12:47,2023-05-11T09:43:47,F,40~49,order_completed,0,0,ended
session_e8af78bb168f8ac53b4df929,1,2023-05-11T09:13:14,2023-05-11T09:44:14,F,20~29,order_completed,0,0,ended
session_deb6b8eeb4c939ac995bde7b,1,2023-05-11T09:15:41,2023-05-11T09:28:41,M,50+,order_completed,0,0,ended
session_e90e2360b605835a7cde1eb4,1,2023-05-11T09:13:33,2023-05-11T09:36:33,M,40~49,order_completed,0,0,ended
session_b7061eb277c336e5a1488645,1,2023-05-11T09:21:44,2023-05-11T09:34:44,F,40~49,order_completed,0,0,ended
session_9a73e5ec73f94dacde756b75,1,2023-05-11T09:23:29,2023-05-11T09:33:29,M,20~29,order_completed,0,0,ended
session_437ab948f8b1594229219e2e,1,2023-05-11T09:19:32,2023-05-11T09:35:32,M,50+,order_completed,1,0,ended
session_d24861c9d1e71941daa06779,1,2023-05-11T09:19:39,2023-05-11T09:36:39,M,50+,order_completed,0,0,ended
session_2b3413cc797a2089106a88fc,1,2023-05-11T09:26:27,2023-05-11T09:38:27,M,20~29,order_completed,0,0,ended
session_85117bd072b7b76654ef771d,1,2023-05-11T09:26:37,2023-05-11T09:52:37,M,20~29,order_completed,0,0,ended
session_556861996532edffff9e3632,1,2023-05-11T09:22:17,2023-05-11T09:40:17,M,30~39,order_completed,0,0,ended
session_1466dafdd249c7f2ec25b95b,1,2023-05-11T09:22:20,2023-05-11T09:35:20,F,30~39,order_completed,0,0,ended
session_510da105bbe154b08e7c4274,1,2023-05-11T09:22:20,2023-05-11T09:37:20,F,40~49,order_completed,0,0,ended
session_f9c8ccd4aa74c770dded95b9,1,2023-05-11T09:31:33,2023-05-11T09:56:33,F,30~39,order_completed,0,0,ended
session_5337add74b10cb2f95558b1c,1,2023-05-11T09:26:36,2023-05-11T09:42:36,F,40~49,order_completed,0,0,ended
session_876ea8865d84fe751d9528a6,1,2023-05-11T09:27:07,2023-05-11T09:55:07,F,20~29,order_completed,0,0,ended
session_2153426eb4ac6e8289af7b9c,1,2023-05-11T09:27:56,2023-05-11T09:45:56,F,50+,order_completed,0,0,ended
session_b57db1c2894c7f6282fb108c,1,2023-05-11T09:28:56,2023-05-11T09:51:56,M,30~39,order_completed,0,0,ended
session_e3dbd4f0720d33877ddf0f35,1,2023-05-11T09:30:51,2023-05-11T10:00:51,M,20~29,order_completed,0,0,ended
session_b0d5f923d8d8bdf74b4c51e7,1,2023-05-11T09:42:44,2023-05-11T10:02:44,F,30~39,order_completed,0,0,ended
session_a1fe2ee3386df61e602491f0,1,2023-05-11T09:38:48,2023-05-11T09:52:48,M,30~39,order_completed,0,0,ended
session_6254f4a33f726c9023ed9518,1,2023-05-11T09:43:17,2023-05-11T10:03:17,M,50+,order_completed,1,0,ended
session_25471663f6d38a0831b30e30,1,2023-05-11T09:38:42,2023-05-11T10:03:42,F,40~49,order_completed,0,0,ended
session_6c7c1326ba827e89ae844aa1,1,2023-05-11T09:41:37,2023-05-11T10:11:37,F,20~29,order_completed,0,0,ended
session_c9088f293cb8f0e791e83cbe,1,2023-05-11T09:42:15,2023-05-11T09:58:15,F,20~29,order_completed,0,0,ended
session_d5393a908f0a5bdbf3b11cfb,1,2023-05-11T09:49:56,2023-05-11T09:56:56,M,50+,order_completed,0,0,ended
session_227f2b4ff789ba4d0a22c8da,1,2023-05-11T09:45:03,2023-05-11T10:08:03,F,40~49,order_completed,0,0,ended
session_a522b01f681b023a02874180,1,2023-05-11T09:50:25,2023-05-11T10:14:25,M,40~49,order_completed,0,0,ended
session_2631ab63c474ff68848896da,1,2023-05-11T09:40:32,2023-05-11T10:10:32,M,40~49,order_completed,0,0,ended
session_0d49433333ff981a016c5f91,1,2023-05-11T09:43:18,2023-05-11T10:06:18,M,30~39,order_completed,0,0,ended
session_fdb23bf49200a16ca1d3ae99,1,2023-05-11T09:49:20,2023-05-11T10:01:20,F,50+,order_completed,0,0,ended
session_2bf32908c84c2400af688005,1,2023-05-11T09:45:22,2023-05-11T10:03:22,M,20~29,order_completed,0,0,ended
session_631d90fef06f1cb2ee360296,1,2023-05-11T09:52:51,2023-05-11T10:21:51,M,40~49,order_completed,0,0,ended
session_516ef026593b9af7ad14968a,1,2023-05-11T09:54:16,2023-05-11T10:25:16,M,50+,order_completed,0,0,ended
session_f31fea3c145023eed5e6ff4a,1,2023-05-11T09:51:53,2023-05-11T10:26:53,M,30~39,order_completed,0,0,ended
session_369e856732a82e68fe23249d,1,2023-05-11T09:52:08,2023-05-11T10:15:08,M,40~49,order_completed,0,0,ended
session_e5d3a81a48c46694f2af150c,1,2023-05-11T09:51:40,2023-05-11T10:09:40,F,30~39,order_completed,0,0,ended
session_9d48197eceac6d32af1fa6df,1,2023-05-11T09:51:42,2023-05-11T10:11:42,M,50+,order_completed,1,0,ended
session_ec815816509d69d032f8ecf0,1,2023-05-11T09:54:24,2023-05-11T10:29:24,M,20~29,order_completed,0,0,ended
session_fff21652f37d36c69cc2aa65,1,2023-05-11T10:03:57,2023-05-11T10:10:57,F,20~29,order_completed,0,0,ended
session_4fc94b07f2ad30954dd2791e,1,2023-05-11T10:06:31,2023-05-11T10:23:31,M,40~49,order_completed,0,0,ended
session_16eace6e6ce71970068cc050,1,2023-05-11T10:01:02,2023-05-11T10:20:02,M,20~29,order_completed,0,0,ended
session_cf011f927db1a8cff1384c47,1,2023-05-11T10:05:25,2023-05-11T10:26:25,F,30~39,order_completed,0,0,ended
session_e0b718aed43c6608ace4e5cf,1,2023-05-11T10:04:39,2023-05-11T10:29:39,F,30~39,order_completed,0,0,ended
session_1c77b37138fb26070cffe7cf,1,2023-05-11T10:08:40,2023-05-11T10:20:40,F,30~39,order_completed,0,0,ended
session_163c0a712abb121c8f80494f,1,2023-05-11T10:07:49,2023-05-11T10:19:49,M,50+,order_completed,0,0,ended
session_fcc162e09aa8bcbab19875c4,1,2023-05-11T10:05:54,2023-05-11T10:29:54,M,40~49,order_completed,0,0,ended
session_1c2c80850a2816532c881ca5,1,2023-05-11T10:14:19,2023-05-11T10:26:19,F,20~29,order_completed,0,0,ended
session_32881ba9d4a93bb80a85f197,1,2023-05-11T10:08:15,2023-05-11T10:36:15,F,30~39,order_completed,0,0,ended
session_852812c1ad56fd5cc3b0e154,1,2023-05-11T10:06:50,2023-05-11T10:28:50,M,30~39,order_completed,0,0,ended
session_35694404017f924b4786e614,1,2023-05-11T10:11:55,2023-05-11T10:42:55,F,50+,order_completed,1,1,ended
session_0956aea2d8ae971f0d23fb9e,1,2023-05-11T10:16:37,2023-05-11T10:40:37,F,30~39,order_completed,0,0,ended
session_bde57017e127ed6abb7e5053,1,2023-05-11T10:08:07,2023-05-11T10:26:07,M,20~29,order_completed,0,0,ended
session_1f530d8d8707adaa4c282fa0,1,2023-05-11T10:10:32,2023-05-11T10:31:32,F,40~49,order_completed,0,0,ended
session_42dbf319fa4ba04289f67934,1,2023-05-11T10:10:34,2023-05-11T10:47:34,F,40~49,order_completed,0,0,ended
session_e40751d5e38ac339c18c4603,1,2023-05-11T10:15:39,2023-05-11T10:30:39,M,40~49,order_completed,0,0,ended
session_865e4938170d0623ff4e23f1,1,2023-05-11T10:17:24,2023-05-11T10:38:24,M,30~39,order_completed,0,0,ended
session_fec87b3f5d6eace9a69c2308,1,2023-05-11T10:20:35,2023-05-11T10:48:35,F,40~49,order_completed,0,0,ended
session_edb883322ae02c57a2dff7bc,1,2023-05-11T10:17:10,2023-05-11T10:49:10,F,20~29,order_completed,0,0,ended
session_21ab7ad5f4fc09aee401f185,1,2023-05-11T10:24:58,2023-05-11T10:30:58,M,30~39,order_completed,0,0,ended
session_c61757fd2ac35545f84c024e,1,2023-05-11T10:18:24,2023-05-11T10:45:24,M,30~39,order_completed,0,0,ended
session_344888e941c0a6f3411a1b3f,1,2023-05-11T10:22:39,2023-05-11T10:48:39,F,20~29,order_completed,0,0,ended
session_0f5c022a768cdb5391d0adcf,1,2023-05-11T10:23:44,2023-05-11T10:49:44,M,20~29,order_completed,0,0,ended
session_40ef0a4cc3f60f69f86f2d60,1,2023-05-11T10:22:33,2023-05-11T10:50:33,F,50+,order_completed,1,1,ended
session_91ed60654cc6b4e1e1c79d6a,1,2023-05-11T10:31:33,2023-05-11T10:54:33,F,30~39,order_completed,0,0,ended
session_bcaba7ed4e66ed7acf438c77,1,2023-05-11T10:26:58,2023-05-11T10:55:58,F,50+,order_completed,0,0,ended
session_021ea411aac028575385cd06,1,2023-05-11T10:27:22,2023-05-11T10:54:22,F,40~49,order_completed,0,0,ended
session_2ccadc714644c29764b8236e,1,2023-05-11T10:30:09,2023-05-11T10:50:09,F,20~29,order_completed,0,0,ended
session_226a6f65e0136d7aada9db5b,1,2023-05-11T10:26:39,2023-05-11T10:51:39,F,20~29,order_completed,0,0,ended
session_63f18a6ff889bca4123d1601,1,2023-05-11T10:31:33,2023-05-11T10:54:33,F,30~39,order_completed,0,0,ended
session_56ed67ab5025f9b6353dd4dd,1,2023-05-11T10:32:55,2023-05-11T10:45:55,M,20~29,order_completed,0,0,ended
session_953617c32c6f7a7037d05159,1,2023-05-11T10:35:04,2023-05-11T11:04:04,M,30~39,order_completed,0,0,ended
session_f767292b4153953cde773145,1,2023-05-11T10:34:56,2023-05-11T10:50:56,M,30~39,order_completed,0,0,ended
session_5d19d589e970e3cb3b1c54b4,1,2023-05-11T10:39:15,2023-05-11T11:08:15,M,30~39,order_completed,0,0,ended
session_9bbe248e2a79f4c732618a37,1,2023-05-11T10:41:13,2023-05-11T11:03:13,F,50+,order_completed,1,0,ended
session_85decf2ff715c61fd3e0558e,1,2023-05-11T10:44:41,2023-05-11T11:14:41,F,40~49,order_completed,0,0,ended
session_10e381c18498c105b7be3514,1,2023-05-11T10:41:37,2023-05-11T11:16:37,M,40~49,order_completed,0,0,ended
session_7eb5920eb35f3e9403252e14,1,2023-05-11T10:39:59,2023-05-11T11:16:59,M,30~39,order_completed,0,0,ended
session_0790ce0b2f140f8fefe4a6ec,1,2023-05-11T10:40:27,2023-05-11T10:58:27,F,30~39,order_completed,0,0,ended
session_012f2f1378be3ab9743f2d5b,1,2023-05-11T10:40:42,2023-05-11T11:00:42,F,40~49,order_completed,0,0,ended
session_e60c1c77204ff17635ec4930,1,2023-05-11T10:51:44,2023-05-11T11:11:44,F,50+,order_completed,1,1,ended
session_16a0c8829cef364191bf16ee,1,2023-05-11T10:44:04,2023-05-11T11:01:04,F,30~39,order_completed,0,0,ended
session_c7f73d60cd207753d372016f,1,2023-05-11T10:43:48,2023-05-11T11:15:48,F,40~49,order_completed,0,0,ended
session_526fe96e66cca3d63e8c717c,1,2023-05-11T10:54:22,2023-05-11T11:22:22,M,40~49,order_completed,0,0,ended
session_f19ea355f233ce5bc6a625d5,1,2023-05-11T10:50:51,2023-05-11T11:22:51,M,20~29,order_completed,0,0,ended
session_275105c4e375e30b6d77ba2d,1,2023-05-11T10:50:59,2023-05-11T11:05:59,F,20~29,order_completed,0,0,ended
session_80a3527d9f5b470e7e682fde,1,2023-05-11T10:56:00,2023-05-11T11:07:00,F,40~49,order_completed,0,0,ended
session_a8302f0fe19ab17fc3b82466,1,2023-05-11T10:49:00,2023-05-11T11:17:00,M,40~49,order_completed,0,0,ended
session_ecc18d39dcb25a7359aed05d,1,2023-05-11T10:50:09,2023-05-11T11:25:09,F,30~39,order_completed,0,0,ended
session_81257b5523f2eb2d1e28b41d,1,2023-05-11T10:55:02,2023-05-11T11:19:02,M,50+,order_completed,0,0,ended
session_f0f37784f8fe2b121639df06,1,2023-05-11T10:56:19,2023-05-11T11:29:19,F,30~39,order_completed,0,0,ended
session_5ac19d20a90e18f8615b2cb6,1,2023-05-11T11:03:32,2023-05-11T11:30:32,F,20~29,order_completed,0,0,ended
session_40197b02d4515cfc66273c01,1,2023-05-11T11:04:05,2023-05-11T11:32:05,M,30~39,order_completed,0,0,ended
session_1d3e0b1d16a31bb4646b6343,1,2023-05-11T11:09:26,2023-05-11T11:34:26,M,20~29,order_completed,0,0,ended
session_fa1ca02319c07b57e08d6ae2,1,2023-05-11T11:09:12,2023-05-11T11:33:12,F,30~39,order_completed,0,0,ended
