datetime,date,hour,month,season,temp_c,feels_like_c,precip_mm,snow_cm,humidity_pct,wind_mps,pm25_ugm3,pm10_ugm3,is_raining,is_snowing,temp_category,pm25_category
2025-05-28 22:00,2025-05-28,22,5,봄,13.4,10.1,0.0,0.0,43,5.4,19,31,0,0,선선함,보통
2025-05-28 23:00,2025-05-28,23,5,봄,7.7,5.5,0.0,0.0,68,4.7,29,57,0,0,쌀쌀함,보통
2025-05-29 00:00,2025-05-29,0,5,봄,13.9,11.6,0.0,0.0,43,4.2,30,46,0,0,선선함,보통
2025-05-29 01:00,2025-05-29,1,5,봄,11.2,7.4,0.0,0.0,66,5.6,13,24,0,0,선선함,좋음
2025-05-29 02:00,2025-05-29,2,5,봄,14.3,10.6,0.0,0.0,87,6.2,10,17,0,0,선선함,좋음
2025-05-29 03:00,2025-05-29,3,5,봄,13.7,10.8,0.0,0.0,46,3.5,56,98,0,0,선선함,나쁨
2025-05-29 04:00,2025-05-29,4,5,봄,18.8,16.9,0.0,0.0,79,2.8,37,67,0,0,따뜻함,나쁨
2025-05-29 05:00,2025-05-29,5,5,봄,15.9,15.1,0.0,0.0,82,0.6,44,68,0,0,따뜻함,나쁨
2025-05-29 06:00,2025-05-29,6,5,봄,20.5,18.6,0.0,0.0,64,2.5,44,71,0,0,따뜻함,나쁨
2025-05-29 07:00,2025-05-29,7,5,봄,17.8,15.5,0.7,0.0,84,3.3,60,95,1,0,따뜻함,나쁨
2025-05-29 08:00,2025-05-29,8,5,봄,20.6,15.9,0.0,0.0,79,6.4,52,89,0,0,따뜻함,나쁨
2025-05-29 09:00,2025-05-29,9,5,봄,25.2,21.0,0.0,0.0,64,6.0,28,48,0,0,더움,보통
2025-05-29 10:00,2025-05-29,10,5,봄,21.6,20.7,0.0,0.0,73,1.1,37,57,0,0,따뜻함,나쁨
2025-05-29 11:00,2025-05-29,11,5,봄,20.2,17.6,0.0,0.0,56,4.4,44,66,0,0,따뜻함,나쁨
2025-05-29 12:00,2025-05-29,12,5,봄,22.4,17.5,0.0,0.0,43,5.5,5,8,0,0,따뜻함,좋음
2025-05-29 13:00,2025-05-29,13,5,봄,18.4,13.7,0.0,0.0,46,6.4,13,23,0,0,따뜻함,좋음
2025-05-29 14:00,2025-05-29,14,5,봄,25.4,22.5,0.0,0.0,80,4.7,59,89,0,0,더움,나쁨
2025-05-29 15:00,2025-05-29,15,5,봄,20.6,19.3,0.0,0.0,86,1.5,37,67,0,0,따뜻함,나쁨
2025-05-29 16:00,2025-05-29,16,5,봄,21.1,18.7,0.0,0.0,81,3.3,25,44,0,0,따뜻함,보통
2025-05-29 17:00,2025-05-29,17,5,봄,12.9,10.7,0.0,0.0,30,2.6,27,44,0,0,선선함,보통
2025-05-29 18:00,2025-05-29,18,5,봄,21.1,17.6,0.0,0.0,56,5.6,34,52,0,0,따뜻함,보통
2025-05-29 19:00,2025-05-29,19,5,봄,14.8,14.1,0.0,0.0,89,2.0,21,32,0,0,선선함,보통
2025-05-29 20:00,2025-05-29,20,5,봄,18.8,16.2,0.0,0.0,50,3.4,21,41,0,0,따뜻함,보통
2025-05-29 21:00,2025-05-29,21,5,봄,15.9,15.3,0.0,0.0,65,0.9,30,56,0,0,따뜻함,보통
2025-05-29 22:00,2025-05-29,22,5,봄,12.5,11.5,0.0,0.0,64,1.1,34,69,0,0,선선함,보통
2025-05-29 23:00,2025-05-29,23,5,봄,16.1,12.1,0.0,0.0,75,5.4,28,52,0,0,따뜻함,보통
2025-05-30 00:00,2025-05-30,0,5,봄,10.0,5.9,0.0,0.0,46,4.9,49,94,0,0,선선함,나쁨
2025-05-30 01:00,2025-05-30,1,5,봄,9.4,5.1,0.0,0.0,58,5.0,37,79,0,0,선선함,나쁨
2025-05-30 02:00,2025-05-30,2,5,봄,14.4,10.8,0.0,0.0,46,3.9,14,26,0,0,선선함,좋음
2025-05-30 03:00,2025-05-30,3,5,봄,19.9,15.0,0.0,0.0,81,6.4,12,19,0,0,따뜻함,좋음
2025-05-30 04:00,2025-05-30,4,5,봄,20.1,15.0,1.2,0.0,31,6.1,8,12,1,0,따뜻함,좋음
2025-05-30 05:00,2025-05-30,5,5,봄,21.4,20.3,0.0,0.0,30,2.9,28,58,0,0,따뜻함,보통
2025-05-30 06:00,2025-05-30,6,5,봄,23.9,20.9,0.0,0.0,71,4.1,25,48,0,0,더움,보통
2025-05-30 07:00,2025-05-30,7,5,봄,21.7,20.1,0.0,0.0,88,3.2,51,97,0,0,따뜻함,나쁨
2025-05-30 08:00,2025-05-30,8,5,봄,24.7,22.9,0.0,0.0,63,2.3,42,81,0,0,더움,나쁨
2025-05-30 09:00,2025-05-30,9,5,봄,17.3,13.1,0.0,0.0,66,6.4,33,62,0,0,따뜻함,보통
2025-05-30 10:00,2025-05-30,10,5,봄,25.4,24.6,0.6,0.0,46,2.0,53,100,1,0,더움,나쁨
2025-05-30 11:00,2025-05-30,11,5,봄,21.4,18.5,0.0,0.0,34,4.2,13,22,0,0,따뜻함,좋음
2025-05-30 12:00,2025-05-30,12,5,봄,22.3,19.9,0.0,0.0,47,3.9,39,80,0,0,따뜻함,나쁨
2025-05-30 13:00,2025-05-30,13,5,봄,20.3,14.8,0.0,0.0,80,7.1,60,102,0,0,따뜻함,나쁨
2025-05-30 14:00,2025-05-30,14,5,봄,20.3,15.9,0.0,0.0,80,6.3,44,88,0,0,따뜻함,나쁨
2025-05-30 15:00,2025-05-30,15,5,봄,17.8,16.8,0.0,0.0,50,1.3,17,32,0,0,따뜻함,보통
2025-05-30 16:00,2025-05-30,16,5,봄,23.6,22.6,0.0,0.0,55,2.4,63,105,0,0,더움,나쁨
2025-05-30 17:00,2025-05-30,17,5,봄,21.0,17.3,0.0,0.0,71,5.8,25,44,0,0,따뜻함,보통
2025-05-30 18:00,2025-05-30,18,5,봄,19.1,14.1,0.0,0.0,46,7.7,30,49,0,0,따뜻함,보통
2025-05-30 19:00,2025-05-30,19,5,봄,18.1,12.7,0.0,0.0,49,7.8,32,48,0,0,따뜻함,보통
2025-05-30 20:00,2025-05-30,20,5,봄,19.4,15.4,0.0,0.0,59,6.1,42,63,0,0,따뜻함,나쁨
2025-05-30 21:00,2025-05-30,21,5,봄,11.9,9.1,0.0,0.0,70,3.8,36,63,0,0,선선함,나쁨
2025-05-30 22:00,2025-05-30,22,5,봄,17.7,16.7,0.0,0.0,66,1.1,32,57,0,0,따뜻함,보통
2025-05-30 23:00,2025-05-30,23,5,봄,9.0,7.4,0.0,0.0,54,3.7,23,39,0,0,선선함,보통
2025-05-31 00:00,2025-05-31,0,5,봄,14.6,13.2,0.0,0.0,42,1.9,11,17,0,0,선선함,좋음
2025-05-31 01:00,2025-05-31,1,5,봄,11.3,9.5,0.0,0.0,30,1.7,30,47,0,0,선선함,보통
2025-05-31 02:00,2025-05-31,2,5,봄,18.4,15.6,0.0,0.0,60,4.3,54,107,0,0,따뜻함,나쁨
2025-05-31 03:00,2025-05-31,3,5,봄,9.0,6.1,0.0,0.0,48,4.0,37,80,0,0,선선함,나쁨
2025-05-31 04:00,2025-05-31,4,5,봄,17.2,15.5,0.0,0.0,30,1.1,14,21,0,0,따뜻함,좋음
2025-05-31 05:00,2025-05-31,5,5,봄,14.5,9.7,0.0,0.0,39,6.0,28,55,0,0,선선함,보통
2025-05-31 06:00,2025-05-31,6,5,봄,20.3,16.5,0.0,0.0,80,5.6,52,83,0,0,따뜻함,나쁨
2025-05-31 07:00,2025-05-31,7,5,봄,24.9,23.9,0.0,0.0,85,1.7,44,72,0,0,더움,나쁨
2025-05-31 08:00,2025-05-31,8,5,봄,21.1,19.2,0.0,0.0,32,1.9,40,68,0,0,따뜻함,나쁨
2025-05-31 09:00,2025-05-31,9,5,봄,18.3,13.7,0.0,0.0,84,6.6,31,49,0,0,따뜻함,보통
2025-05-31 10:00,2025-05-31,10,5,봄,22.9,18.8,0.7,0.0,90,5.9,18,30,1,0,따뜻함,보통
2025-05-31 11:00,2025-05-31,11,5,봄,24.4,21.4,0.0,0.0,58,6.6,44,87,0,0,더움,나쁨
2025-05-31 12:00,2025-05-31,12,5,봄,26.2,24.7,0.0,0.0,55,1.8,35,57,0,0,더움,보통
2025-05-31 13:00,2025-05-31,13,5,봄,20.5,15.0,0.0,0.0,81,7.3,27,44,0,0,따뜻함,보통
2025-05-31 14:00,2025-05-31,14,5,봄,26.2,24.5,0.0,0.0,68,1.6,26,41,0,0,더움,보통
2025-05-31 15:00,2025-05-31,15,5,봄,24.8,21.4,0.0,0.0,85,3.9,33,64,0,0,더움,보통
2025-05-31 16:00,2025-05-31,16,5,봄,19.4,16.9,0.0,0.0,62,3.6,28,51,0,0,따뜻함,보통
2025-05-31 17:00,2025-05-31,17,5,봄,18.9,17.3,0.0,0.0,41,2.8,24,42,0,0,따뜻함,보통
2025-05-31 18:00,2025-05-31,18,5,봄,20.0,18.2,0.0,0.0,71,2.1,12,21,0,0,따뜻함,좋음
2025-05-31 19:00,2025-05-31,19,5,봄,20.4,14.5,0.0,0.0,80,7.3,81,134,0,0,따뜻함,매우나쁨
2025-05-31 20:00,2025-05-31,20,5,봄,13.3,11.5,0.0,0.0,51,3.0,7,13,0,0,선선함,좋음
2025-05-31 21:00,2025-05-31,21,5,봄,15.4,14.8,0.0,0.0,77,1.0,50,83,0,0,따뜻함,나쁨
2025-05-31 22:00,2025-05-31,22,5,봄,8.4,2.3,0.0,0.0,31,7.5,56,115,0,0,선선함,나쁨
2025-05-31 23:00,2025-05-31,23,5,봄,17.8,12.6,0.0,0.0,89,7.5,41,89,0,0,따뜻함,나쁨
2025-06-01 00:00,2025-06-01,0,6,여름,19.4,14.4,0.0,0.0,40,6.5,40,77,0,0,따뜻함,나쁨
2025-06-01 01:00,2025-06-01,1,6,여름,12.9,11.1,0.0,0.0,44,3.1,19,34,0,0,선선함,보통
2025-06-01 02:00,2025-06-01,2,6,여름,20.2,20.5,0.0,0.0,32,1.1,14,21,0,0,따뜻함,좋음
2025-06-01 03:00,2025-06-01,3,6,여름,21.1,17.0,0.0,0.0,36,5.2,5,10,0,0,따뜻함,좋음
2025-06-01 04:00,2025-06-01,4,6,여름,24.6,23.4,0.0,0.0,50,3.0,16,34,0,0,더움,보통
2025-06-01 05:00,2025-06-01,5,6,여름,22.0,17.2,0.0,0.0,86,6.5,15,29,0,0,따뜻함,좋음
2025-06-01 06:00,2025-06-01,6,6,여름,20.0,17.4,0.0,0.0,31,3.7,29,51,0,0,따뜻함,보통
2025-06-01 07:00,2025-06-01,7,6,여름,26.5,24.5,0.0,0.0,72,3.5,24,37,0,0,더움,보통
2025-06-01 08:00,2025-06-01,8,6,여름,25.5,22.4,0.0,0.0,88,5.4,47,73,0,0,더움,나쁨
2025-06-01 09:00,2025-06-01,9,6,여름,26.5,24.0,0.0,0.0,79,2.5,32,48,0,0,더움,보통
2025-06-01 10:00,2025-06-01,10,6,여름,23.6,22.7,0.0,0.0,88,0.9,22,48,0,0,더움,보통
2025-06-01 11:00,2025-06-01,11,6,여름,33.1,28.1,0.0,0.0,59,6.7,5,10,0,0,매우더움,좋음
2025-06-01 12:00,2025-06-01,12,6,여름,24.5,24.5,0.0,0.0,53,1.3,26,51,0,0,더움,보통
2025-06-01 13:00,2025-06-01,13,6,여름,23.2,17.8,0.0,0.0,46,7.9,25,44,0,0,더움,보통
2025-06-01 14:00,2025-06-01,14,6,여름,23.1,18.5,0.0,0.0,82,6.7,8,13,0,0,더움,좋음
2025-06-01 15:00,2025-06-01,15,6,여름,22.8,19.8,0.0,0.0,48,3.6,5,10,0,0,따뜻함,좋음
2025-06-01 16:00,2025-06-01,16,6,여름,27.4,22.7,0.0,0.0,86,7.7,11,19,0,0,더움,좋음
2025-06-01 17:00,2025-06-01,17,6,여름,27.9,23.1,0.0,0.0,68,7.5,42,70,0,0,더움,나쁨
2025-06-01 18:00,2025-06-01,18,6,여름,27.3,24.4,0.0,0.0,52,3.1,20,31,0,0,더움,보통
2025-06-01 19:00,2025-06-01,19,6,여름,21.5,17.7,0.0,0.0,52,6.7,21,43,0,0,따뜻함,보통
2025-06-01 20:00,2025-06-01,20,6,여름,21.7,19.6,0.0,0.0,89,3.7,5,9,0,0,따뜻함,좋음
2025-06-01 21:00,2025-06-01,21,6,여름,15.2,9.8,0.0,0.0,81,7.1,23,50,0,0,따뜻함,보통
2025-06-01 22:00,2025-06-01,22,6,여름,24.5,18.7,0.0,0.0,81,7.9,39,66,0,0,더움,나쁨
2025-06-01 23:00,2025-06-01,23,6,여름,16.2,12.0,0.5,0.0,49,6.3,41,84,1,0,따뜻함,나쁨
2025-06-02 00:00,2025-06-02,0,6,여름,20.2,14.6,0.0,0.0,35,7.1,36,65,0,0,따뜻함,나쁨
2025-06-02 01:00,2025-06-02,1,6,여름,19.3,16.9,0.0,0.0,76,3.2,27,52,0,0,따뜻함,보통
2025-06-02 02:00,2025-06-02,2,6,여름,20.4,16.6,0.0,0.0,42,5.6,24,46,0,0,따뜻함,보통
2025-06-02 03:00,2025-06-02,3,6,여름,22.7,19.1,0.0,0.0,81,5.2,5,8,0,0,따뜻함,좋음
2025-06-02 04:00,2025-06-02,4,6,여름,21.9,16.3,0.0,0.0,45,7.2,30,59,0,0,따뜻함,보통
2025-06-02 05:00,2025-06-02,5,6,여름,25.0,23.6,0.0,0.0,74,1.7,50,82,0,0,더움,나쁨
2025-06-02 06:00,2025-06-02,6,6,여름,25.0,22.2,0.0,0.0,43,3.6,29,55,0,0,더움,보통
2025-06-02 07:00,2025-06-02,7,6,여름,25.4,22.7,0.0,0.0,58,4.3,28,56,0,0,더움,보통
2025-06-02 08:00,2025-06-02,8,6,여름,28.4,25.9,0.0,0.0,44,3.5,21,33,0,0,더움,보통
2025-06-02 09:00,2025-06-02,9,6,여름,25.0,21.9,0.0,0.0,80,4.9,40,73,0,0,더움,나쁨
2025-06-02 10:00,2025-06-02,10,6,여름,24.6,23.0,0.0,0.0,44,2.2,25,50,0,0,더움,보통
2025-06-02 11:00,2025-06-02,11,6,여름,22.7,17.5,0.0,0.0,76,7.3,31,49,0,0,따뜻함,보통
2025-06-02 12:00,2025-06-02,12,6,여름,30.8,28.2,0.0,0.0,84,4.1,32,53,0,0,매우더움,보통
2025-06-02 13:00,2025-06-02,13,6,여름,28.7,27.9,0.0,0.0,34,0.7,5,10,0,0,더움,좋음
2025-06-02 14:00,2025-06-02,14,6,여름,29.2,23.8,0.0,0.0,50,7.6,36,64,0,0,더움,나쁨
2025-06-02 15:00,2025-06-02,15,6,여름,27.8,22.6,0.0,0.0,47,7.3,15,31,0,0,더움,좋음
2025-06-02 16:00,2025-06-02,16,6,여름,21.6,19.3,0.0,0.0,63,2.7,5,10,0,0,따뜻함,좋음
2025-06-02 17:00,2025-06-02,17,6,여름,26.1,24.4,0.0,0.0,33,1.3,17,36,0,0,더움,보통
2025-06-02 18:00,2025-06-02,18,6,여름,26.7,23.3,0.0,0.0,62,5.0,26,50,0,0,더움,보통
2025-06-02 19:00,2025-06-02,19,6,여름,24.3,22.6,0.0,0.0,75,1.8,7,11,0,0,더움,좋음
2025-06-02 20:00,2025-06-02,20,6,여름,23.0,19.6,0.0,0.0,79,4.1,44,68,0,0,더움,나쁨
2025-06-02 21:00,2025-06-02,21,6,여름,17.8,14.1,0.0,0.0,61,5.1,23,42,0,0,따뜻함,보통
2025-06-02 22:00,2025-06-02,22,6,여름,14.2,11.8,0.0,0.0,52,3.2,13,23,0,0,선선함,좋음
2025-06-02 23:00,2025-06-02,23,6,여름,19.1,13.9,0.0,0.0,42,7.7,5,7,0,0,따뜻함,좋음
2025-06-03 00:00,2025-06-03,0,6,여름,18.2,15.5,0.0,0.0,40,3.2,17,32,0,0,따뜻함,보통
2025-06-03 01:00,2025-06-03,1,6,여름,17.3,12.9,0.0,0.0,44,6.1,38,74,0,0,따뜻함,나쁨
2025-06-03 02:00,2025-06-03,2,6,여름,17.2,15.8,4.0,0.0,36,1.7,19,34,1,0,따뜻함,보통
2025-06-03 03:00,2025-06-03,3,6,여름,14.8,14.7,0.0,0.0,45,1.5,29,55,0,0,선선함,보통
2025-06-03 04:00,2025-06-03,4,6,여름,19.0,13.7,0.0,0.0,59,7.3,17,34,0,0,따뜻함,보통
2025-06-03 05:00,2025-06-03,5,6,여름,19.2,13.2,0.0,0.0,78,7.3,5,8,0,0,따뜻함,좋음
2025-06-03 06:00,2025-06-03,6,6,여름,18.3,17.1,0.0,0.0,78,2.3,13,21,0,0,따뜻함,좋음
2025-06-03 07:00,2025-06-03,7,6,여름,21.7,15.4,0.0,0.0,31,7.8,17,25,0,0,따뜻함,보통
2025-06-03 08:00,2025-06-03,8,6,여름,27.0,25.2,0.0,0.0,79,2.3,58,126,0,0,더움,나쁨
2025-06-03 09:00,2025-06-03,9,6,여름,26.2,22.3,0.0,0.0,73,6.8,50,97,0,0,더움,나쁨
2025-06-03 10:00,2025-06-03,10,6,여름,25.6,23.3,4.1,0.0,43,3.8,32,58,1,0,더움,보통
2025-06-03 11:00,2025-06-03,11,6,여름,22.5,21.4,0.0,0.0,59,1.0,8,15,0,0,따뜻함,좋음
2025-06-03 12:00,2025-06-03,12,6,여름,22.3,21.5,0.0,0.0,67,1.7,5,9,0,0,따뜻함,좋음
2025-06-03 13:00,2025-06-03,13,6,여름,28.1,22.5,0.0,0.0,44,7.5,10,20,0,0,더움,좋음
2025-06-03 14:00,2025-06-03,14,6,여름,24.4,22.8,0.0,0.0,62,1.9,18,35,0,0,더움,보통
2025-06-03 15:00,2025-06-03,15,6,여름,28.9,25.8,0.0,0.0,44,4.0,55,101,0,0,더움,나쁨
2025-06-03 16:00,2025-06-03,16,6,여름,23.3,18.4,0.0,0.0,48,7.4,6,11,0,0,더움,좋음
2025-06-03 17:00,2025-06-03,17,6,여름,26.4,23.5,0.0,0.0,85,4.3,13,25,0,0,더움,좋음
2025-06-03 18:00,2025-06-03,18,6,여름,27.1,25.3,0.0,0.0,33,1.1,18,32,0,0,더움,보통
2025-06-03 19:00,2025-06-03,19,6,여름,17.9,17.1,0.0,0.0,56,1.0,16,24,0,0,따뜻함,보통
2025-06-03 20:00,2025-06-03,20,6,여름,18.0,13.1,0.0,0.0,51,6.9,47,99,0,0,따뜻함,나쁨
2025-06-03 21:00,2025-06-03,21,6,여름,16.5,14.6,0.0,0.0,40,3.6,18,37,0,0,따뜻함,보통
2025-06-03 22:00,2025-06-03,22,6,여름,18.8,17.0,0.0,0.0,32,2.3,30,51,0,0,따뜻함,보통
2025-06-03 23:00,2025-06-03,23,6,여름,22.1,19.6,0.0,0.0,45,3.9,44,94,0,0,따뜻함,나쁨
2025-06-04 00:00,2025-06-04,0,6,여름,20.1,16.6,0.0,0.0,76,5.1,25,43,0,0,따뜻함,보통
2025-06-04 01:00,2025-06-04,1,6,여름,19.8,16.3,0.0,0.0,59,6.7,18,30,0,0,따뜻함,보통
2025-06-04 02:00,2025-06-04,2,6,여름,18.3,18.0,0.0,0.0,88,0.7,44,74,0,0,따뜻함,나쁨
2025-06-04 03:00,2025-06-04,3,6,여름,15.0,13.6,0.0,0.0,87,1.2,18,35,0,0,따뜻함,보통
2025-06-04 04:00,2025-06-04,4,6,여름,13.6,8.7,0.0,0.0,64,7.1,14,26,0,0,선선함,좋음
2025-06-04 05:00,2025-06-04,5,6,여름,24.2,19.4,0.0,0.0,54,6.3,14,25,0,0,더움,좋음
2025-06-04 06:00,2025-06-04,6,6,여름,20.9,17.7,0.0,0.0,72,4.4,27,51,0,0,따뜻함,보통
2025-06-04 07:00,2025-06-04,7,6,여름,24.0,23.7,0.0,0.0,52,1.6,44,78,0,0,더움,나쁨
2025-06-04 08:00,2025-06-04,8,6,여름,23.4,22.5,0.0,0.0,72,1.4,17,35,0,0,더움,보통
2025-06-04 09:00,2025-06-04,9,6,여름,23.9,21.8,0.0,0.0,74,2.6,23,42,0,0,더움,보통
2025-06-04 10:00,2025-06-04,10,6,여름,25.7,24.7,0.0,0.0,85,1.6,39,62,0,0,더움,나쁨
2025-06-04 11:00,2025-06-04,11,6,여름,24.2,19.6,0.0,0.0,83,6.3,19,29,0,0,더움,보통
2025-06-04 12:00,2025-06-04,12,6,여름,28.5,26.5,0.0,0.0,58,2.6,44,70,0,0,더움,나쁨
2025-06-04 13:00,2025-06-04,13,6,여름,21.9,18.8,0.0,0.0,68,5.5,37,62,0,0,따뜻함,나쁨
2025-06-04 14:00,2025-06-04,14,6,여름,25.2,19.3,0.0,0.0,76,7.3,36,67,0,0,더움,나쁨
2025-06-04 15:00,2025-06-04,15,6,여름,30.5,29.8,0.0,0.0,61,1.2,24,42,0,0,매우더움,보통
2025-06-04 16:00,2025-06-04,16,6,여름,31.1,26.0,0.0,0.0,65,7.1,12,22,0,0,매우더움,좋음
2025-06-04 17:00,2025-06-04,17,6,여름,26.7,22.7,0.0,0.0,54,5.1,25,42,0,0,더움,보통
2025-06-04 18:00,2025-06-04,18,6,여름,25.1,23.2,0.0,0.0,60,2.2,13,28,0,0,더움,좋음
2025-06-04 19:00,2025-06-04,19,6,여름,18.5,15.8,0.0,0.0,33,4.5,24,47,0,0,따뜻함,보통
2025-06-04 20:00,2025-06-04,20,6,여름,15.7,13.5,0.0,0.0,44,3.2,20,41,0,0,따뜻함,보통
2025-06-04 21:00,2025-06-04,21,6,여름,16.5,12.1,0.0,0.0,36,6.1,45,69,0,0,따뜻함,나쁨
2025-06-04 22:00,2025-06-04,22,6,여름,22.2,21.2,0.0,0.0,83,1.2,29,56,0,0,따뜻함,보통
2025-06-04 23:00,2025-06-04,23,6,여름,21.1,20.7,0.0,0.0,32,0.9,56,117,0,0,따뜻함,나쁨
2025-06-05 00:00,2025-06-05,0,6,여름,14.6,13.9,0.0,0.0,55,0.7,17,33,0,0,선선함,보통
2025-06-05 01:00,2025-06-05,1,6,여름,18.3,14.8,0.0,0.0,61,4.7,29,60,0,0,따뜻함,보통
2025-06-05 02:00,2025-06-05,2,6,여름,14.5,14.4,0.8,0.0,78,2.1,22,45,1,0,선선함,보통
2025-06-05 03:00,2025-06-05,3,6,여름,22.2,20.1,0.0,0.0,87,2.7,27,53,0,0,따뜻함,보통
2025-06-05 04:00,2025-06-05,4,6,여름,16.4,13.2,0.0,0.0,61,3.9,18,32,0,0,따뜻함,보통
2025-06-05 05:00,2025-06-05,5,6,여름,21.9,20.4,0.0,0.0,66,2.9,60,98,0,0,따뜻함,나쁨
2025-06-05 06:00,2025-06-05,6,6,여름,27.9,26.7,0.0,0.0,84,1.2,16,30,0,0,더움,보통
2025-06-05 07:00,2025-06-05,7,6,여름,27.4,27.0,0.0,0.0,85,0.5,5,7,0,0,더움,좋음
2025-06-05 08:00,2025-06-05,8,6,여름,29.3,24.8,0.0,0.0,74,5.8,37,60,0,0,더움,나쁨
2025-06-05 09:00,2025-06-05,9,6,여름,26.7,24.8,0.0,0.0,75,2.9,31,58,0,0,더움,보통
2025-06-05 10:00,2025-06-05,10,6,여름,31.3,27.1,0.0,0.0,55,4.8,51,92,0,0,매우더움,나쁨
2025-06-05 11:00,2025-06-05,11,6,여름,31.2,26.5,0.0,0.0,49,6.8,20,36,0,0,매우더움,보통
2025-06-05 12:00,2025-06-05,12,6,여름,29.6,24.6,0.0,0.0,87,7.3,50,104,0,0,더움,나쁨
2025-06-05 13:00,2025-06-05,13,6,여름,28.3,28.0,0.0,0.0,76,1.8,48,92,0,0,더움,나쁨
2025-06-05 14:00,2025-06-05,14,6,여름,29.3,26.9,0.0,0.0,53,4.0,12,23,0,0,더움,좋음
2025-06-05 15:00,2025-06-05,15,6,여름,24.4,23.1,0.0,0.0,55,2.1,21,44,0,0,더움,보통
2025-06-05 16:00,2025-06-05,16,6,여름,21.8,21.5,0.0,0.0,72,1.6,20,32,0,0,따뜻함,보통
2025-06-05 17:00,2025-06-05,17,6,여름,25.4,23.1,0.0,0.0,40,3.5,66,136,0,0,더움,나쁨
2025-06-05 18:00,2025-06-05,18,6,여름,24.5,23.6,0.0,0.0,62,1.4,44,94,0,0,더움,나쁨
2025-06-05 19:00,2025-06-05,19,6,여름,24.7,20.4,0.0,0.0,58,6.0,21,42,0,0,더움,보통
2025-06-05 20:00,2025-06-05,20,6,여름,22.9,17.7,0.0,0.0,75,6.9,28,53,0,0,따뜻함,보통
2025-06-05 21:00,2025-06-05,21,6,여름,17.7,17.0,0.0,0.0,67,0.9,32,60,0,0,따뜻함,보통
2025-06-05 22:00,2025-06-05,22,6,여름,24.4,24.4,0.0,0.0,51,0.8,27,57,0,0,더움,보통
2025-06-05 23:00,2025-06-05,23,6,여름,18.8,14.1,0.0,0.0,37,5.8,5,9,0,0,따뜻함,좋음
2025-06-06 00:00,2025-06-06,0,6,여름,19.3,16.3,0.0,0.0,81,4.0,12,23,0,0,따뜻함,좋음
2025-06-06 01:00,2025-06-06,1,6,여름,14.1,10.9,0.0,0.0,76,3.5,5,10,0,0,선선함,좋음
2025-06-06 02:00,2025-06-06,2,6,여름,20.8,15.3,0.0,0.0,75,7.4,5,9,0,0,따뜻함,좋음
2025-06-06 03:00,2025-06-06,3,6,여름,22.7,22.3,0.0,0.0,37,0.9,38,69,0,0,따뜻함,나쁨
2025-06-06 04:00,2025-06-06,4,6,여름,20.6,19.4,0.0,0.0,63,2.6,18,28,0,0,따뜻함,보통
2025-06-06 05:00,2025-06-06,5,6,여름,25.3,21.3,0.0,0.0,54,5.5,23,50,0,0,더움,보통
2025-06-06 06:00,2025-06-06,6,6,여름,26.8,25.5,0.0,0.0,68,1.1,45,93,0,0,더움,나쁨
2025-06-06 07:00,2025-06-06,7,6,여름,26.0,22.8,0.0,0.0,89,3.6,25,54,0,0,더움,보통
2025-06-06 08:00,2025-06-06,8,6,여름,24.7,23.3,0.0,0.0,40,2.6,48,82,0,0,더움,나쁨
2025-06-06 09:00,2025-06-06,9,6,여름,24.3,19.3,0.0,0.0,86,7.2,25,43,0,0,더움,보통
2025-06-06 10:00,2025-06-06,10,6,여름,23.2,19.4,0.0,0.0,80,4.4,32,69,0,0,더움,보통
2025-06-06 11:00,2025-06-06,11,6,여름,25.9,22.5,0.0,0.0,34,3.8,10,18,0,0,더움,좋음
2025-06-06 12:00,2025-06-06,12,6,여름,25.6,24.7,0.0,0.0,79,1.9,14,22,0,0,더움,좋음
2025-06-06 13:00,2025-06-06,13,6,여름,25.8,22.8,0.0,0.0,77,4.2,40,79,0,0,더움,나쁨
2025-06-06 14:00,2025-06-06,14,6,여름,24.0,21.5,0.0,0.0,85,3.1,28,47,0,0,더움,보통
2025-06-06 15:00,2025-06-06,15,6,여름,26.1,25.3,0.0,0.0,57,0.9,38,69,0,0,더움,나쁨
2025-06-06 16:00,2025-06-06,16,6,여름,25.3,23.4,0.0,0.0,44,2.5,44,85,0,0,더움,나쁨
2025-06-06 17:00,2025-06-06,17,6,여름,27.7,27.4,0.0,0.0,60,1.3,43,76,0,0,더움,나쁨
2025-06-06 18:00,2025-06-06,18,6,여름,18.6,17.2,0.0,0.0,58,1.3,22,34,0,0,따뜻함,보통
2025-06-06 19:00,2025-06-06,19,6,여름,23.3,19.3,0.0,0.0,46,5.8,45,96,0,0,더움,나쁨
2025-06-06 20:00,2025-06-06,20,6,여름,22.1,18.6,0.0,0.0,85,5.0,42,74,0,0,따뜻함,나쁨
2025-06-06 21:00,2025-06-06,21,6,여름,24.2,24.2,0.0,0.0,89,0.9,21,43,0,0,더움,보통
2025-06-06 22:00,2025-06-06,22,6,여름,19.6,18.7,0.0,0.0,62,2.3,5,10,0,0,따뜻함,좋음
2025-06-06 23:00,2025-06-06,23,6,여름,19.0,18.4,0.0,0.0,75,0.7,15,29,0,0,따뜻함,좋음
2025-06-07 00:00,2025-06-07,0,6,여름,21.0,15.9,0.0,0.0,78,6.7,38,61,0,0,따뜻함,나쁨
