user_id,gender,age,age_band,age_5,job,area,reg_date
U0575,남,44,40대,40~44,사무/기술직,경기,2023-03-29
U1921,여,55,50대,55~59,대학생,서울,2024-10-10
U1540,여,40,40대,40~44,사무/기술직,대전,2024-08-17
U0605,남,47,40대,45~49,자유/전문직,부산,2023-08-16
U1863,여,58,50대,55~59,대학생,부산,2023-07-25
U1126,여,29,20대,25~29,판매/영업,광주,2023-04-08
U0281,남,33,30대,30~34,자영업,부산,2024-11-26
U0042,남,24,20대,20~24,판매/영업,서울,2024-11-14
U1651,여,47,40대,45~49,사무/기술직,전북,2023-11-17
U0023,남,23,20대,20~24,사무/기술직,경기,2023-04-25
U0434,남,37,30대,35~39,무직,대구,2024-01-25
U1661,여,49,40대,45~49,사무/기술직,강원,2023-09-19
U0744,남,50,50대,50~54,자영업,광주,2023-10-14
U0208,남,27,20대,25~29,자유/전문직,대구,2024-08-24
U0858,남,50,50대,50~54,기능/작업직,전북,2023-06-03
U0203,남,26,20대,25~29,기타,인천,2023-07-11
U1331,여,31,30대,30~34,자유/전문직,경기,2024-02-28
U0585,남,46,40대,45~49,자유/전문직,세종,2023-09-18
U0947,남,55,50대,55~59,자유/전문직,서울,2023-10-27
U0344,남,38,30대,35~39,사무/기술직,광주,2023-10-09
U0712,남,48,40대,45~49,자유/전문직,충남,2024-10-11
U1613,여,49,40대,45~49,자영업,서울,2023-04-27
U0822,남,53,50대,50~54,사무/기술직,서울,2024-11-12
U0807,남,52,50대,50~54,자유/전문직,서울,2024-02-17
U0495,남,42,40대,40~44,사무/기술직,대구,2024-09-29
U1256,여,30,30대,30~34,판매/영업,서울,2024-06-18
U0147,남,29,20대,25~29,자유/전문직,인천,2024-10-02
U1177,여,28,20대,25~29,기능/작업직,경기,2023-08-22
U1237,여,32,30대,30~34,사무/기술직,서울,2023-01-14
U0384,남,36,30대,35~39,사무/기술직,대구,2024-04-30
U0535,남,43,40대,40~44,자유/전문직,서울,2024-02-26
U1474,여,41,40대,40~44,사무/기술직,대구,2023-09-27
U1412,여,38,30대,35~39,사무/기술직,경기,2023-10-13
U1800,여,50,50대,50~54,전업주부,서울,2023-05-03
U0954,남,56,50대,55~59,전업주부,울산,2024-02-28
U1822,여,53,50대,50~54,기타,경기,2023-02-20
U1343,여,36,30대,35~39,판매/영업,서울,2024-01-24
U0618,남,46,40대,45~49,기타,광주,2023-12-12
U0539,남,41,40대,40~44,자영업,대구,2023-02-25
U1931,여,59,50대,55~59,대학생,대전,2023-12-25
U0361,남,36,30대,35~39,자유/전문직,광주,2023-07-15
U0238,남,34,30대,30~34,대학원생,세종,2023-08-18
U1442,여,40,40대,40~44,사무/기술직,충남,2024-11-18
U1712,여,54,50대,50~54,기능/작업직,광주,2024-03-14
U1724,여,51,50대,50~54,사무/기술직,서울,2023-05-03
U1711,여,51,50대,50~54,사무/기술직,부산,2023-03-22
U0628,남,45,40대,45~49,기능/작업직,울산,2023-07-23
U1403,여,38,30대,35~39,자영업,인천,2024-10-20
U0662,남,45,40대,45~49,자영업,경기,2024-02-13
U1691,여,49,40대,45~49,무직,울산,2023-07-27
U0249,남,32,30대,30~34,자영업,세종,2024-01-10
U1056,여,22,20대,20~24,자유/전문직,서울,2023-02-20
U1259,여,30,30대,30~34,사무/기술직,경기,2023-01-24
U0760,남,54,50대,50~54,전업주부,경기,2024-07-30
U0815,남,53,50대,50~54,무직,경기,2023-05-30
U0443,남,35,30대,35~39,판매/영업,서울,2023-03-29
U0939,남,59,50대,55~59,사무/기술직,서울,2024-08-25
U0101,남,27,20대,25~29,기타,부산,2023-07-07
U1709,여,54,50대,50~54,사무/기술직,서울,2023-12-11
U1057,여,24,20대,20~24,기능/작업직,서울,2023-08-06
U1432,여,39,30대,35~39,사무/기술직,충북,2024-06-29
U0829,남,51,50대,50~54,대학생,서울,2024-11-03
U0002,남,21,20대,20~24,자영업,전북,2024-08-30
U0373,남,38,30대,35~39,전업주부,대전,2023-05-27
U0073,남,24,20대,20~24,사무/기술직,서울,2023-07-07
U0305,남,32,30대,30~34,기타,강원,2023-10-05
U0517,남,42,40대,40~44,경영/관리직,서울,2024-06-01
U0538,남,43,40대,40~44,경영/관리직,경기,2023-06-17
U1257,여,33,30대,30~34,사무/기술직,충남,2024-02-20
U0773,남,51,50대,50~54,무직,부산,2023-11-03
U0515,남,44,40대,40~44,사무/기술직,경기,2024-11-28
U0003,남,23,20대,20~24,전업주부,경기,2023-06-03
U1018,남,58,50대,55~59,사무/기술직,부산,2024-03-14
U1869,여,55,50대,55~59,기능/작업직,서울,2023-08-30
U1308,여,30,30대,30~34,기능/작업직,경기,2024-07-07
U0054,남,23,20대,20~24,사무/기술직,경북,2023-03-04
U1929,여,56,50대,55~59,판매/영업,경기,2023-08-19
U0303,남,33,30대,30~34,자유/전문직,경기,2023-02-23
U0174,남,26,20대,25~29,사무/기술직,서울,2023-09-14
U0944,남,56,50대,55~59,대학생,울산,2023-01-02
U0368,남,35,30대,35~39,전업주부,부산,2023-10-21
U0922,남,55,50대,55~59,사무/기술직,경남,2023-04-05
U0995,남,55,50대,55~59,전업주부,서울,2023-02-18
U1998,여,57,50대,55~59,경영/관리직,경기,2024-02-14
U0530,남,43,40대,40~44,무직,경기,2024-05-05
U1233,여,32,30대,30~34,자영업,인천,2024-02-16
U0204,남,26,20대,25~29,사무/기술직,전북,2023-01-20
U1940,여,58,50대,55~59,사무/기술직,경남,2024-03-16
U0754,남,52,50대,50~54,판매/영업,광주,2023-10-25
U0787,남,51,50대,50~54,자유/전문직,전북,2023-01-19
U1507,여,43,40대,40~44,자유/전문직,경기,2023-07-12
U1229,여,30,30대,30~34,기능/작업직,경남,2024-01-24
U1132,여,27,20대,25~29,기타,경북,2023-12-03
U1140,여,25,20대,25~29,자유/전문직,경기,2024-11-20
U0184,남,25,20대,25~29,사무/기술직,전북,2023-06-13
U0862,남,50,50대,50~54,무직,서울,2023-06-27
U1468,여,43,40대,40~44,대학생,서울,2023-06-01
U1552,여,40,40대,40~44,사무/기술직,충북,2023-11-10
U0027,남,22,20대,20~24,기능/작업직,서울,2024-02-08
U1471,여,43,40대,40~44,경영/관리직,서울,2024-09-26
U1351,여,39,30대,35~39,자영업,경기,2023-02-15
U1314,여,30,30대,30~34,대학생,경기,2024-04-10
U1933,여,59,50대,55~59,사무/기술직,경기,2023-08-02
U0113,남,29,20대,25~29,전업주부,대전,2024-01-28
U1827,여,52,50대,50~54,전업주부,경남,2023-09-06
U0792,남,54,50대,50~54,전업주부,경기,2023-05-24
U1603,여,45,40대,45~49,사무/기술직,대구,2023-04-19
U1024,남,58,50대,55~59,경영/관리직,경기,2024-03-02
U0685,남,46,40대,45~49,사무/기술직,인천,2024-08-07
U1411,여,38,30대,35~39,무직,광주,2023-02-06
U0584,남,42,40대,40~44,사무/기술직,강원,2023-02-21
U1978,여,55,50대,55~59,사무/기술직,인천,2023-12-18
U1611,여,47,40대,45~49,사무/기술직,대구,2024-10-10
U0853,남,52,50대,50~54,자유/전문직,경기,2023-08-09
U1813,여,51,50대,50~54,판매/영업,서울,2023-09-18
U1185,여,25,20대,25~29,자유/전문직,충북,2023-06-07
U0289,남,34,30대,30~34,사무/기술직,인천,2024-03-25
U1759,여,50,50대,50~54,사무/기술직,대구,2023-03-26
U1218,여,27,20대,25~29,자유/전문직,서울,2024-03-21
U1085,여,21,20대,20~24,사무/기술직,인천,2024-03-31
U1241,여,32,30대,30~34,기타,강원,2023-02-20
U0329,남,30,30대,30~34,자유/전문직,제주,2024-06-19
U0441,남,36,30대,35~39,기능/작업직,부산,2024-05-12
U1049,여,24,20대,20~24,기능/작업직,서울,2024-10-15
U1410,여,38,30대,35~39,사무/기술직,광주,2023-07-04
U1272,여,34,30대,30~34,전업주부,경기,2024-02-07
U1100,여,21,20대,20~24,기타,전남,2023-11-28
U0197,남,29,20대,25~29,자유/전문직,경북,2024-05-26
U1811,여,53,50대,50~54,자영업,경남,2024-09-12
U0832,남,53,50대,50~54,전업주부,서울,2023-03-04
U1562,여,41,40대,40~44,전업주부,충북,2023-09-18
U0940,남,55,50대,55~59,전업주부,경남,2024-02-04
U1480,여,41,40대,40~44,사무/기술직,대구,2023-12-02
U1706,여,53,50대,50~54,자영업,경기,2024-02-15
U1768,여,51,50대,50~54,자유/전문직,광주,2023-03-10
U0186,남,25,20대,25~29,대학생,충북,2024-07-30
U0170,남,29,20대,25~29,사무/기술직,전북,2023-05-31
U1497,여,41,40대,40~44,자유/전문직,충남,2024-10-09
U1475,여,41,40대,40~44,사무/기술직,인천,2023-06-09
U0851,남,53,50대,50~54,사무/기술직,서울,2023-06-26
U1655,여,45,40대,45~49,사무/기술직,광주,2024-09-16
U1985,여,58,50대,55~59,자유/전문직,서울,2024-05-25
U1105,여,24,20대,20~24,경영/관리직,대구,2024-04-08
U0235,남,32,30대,30~34,기타,대전,2023-03-09
U0615,남,48,40대,45~49,판매/영업,대구,2023-12-09
U1647,여,46,40대,45~49,전업주부,경기,2024-07-19
U1645,여,46,40대,45~49,대학생,대구,2023-09-10
U1366,여,38,30대,35~39,사무/기술직,광주,2023-01-17
U1526,여,40,40대,40~44,기능/작업직,광주,2024-03-26
U1385,여,36,30대,35~39,사무/기술직,대전,2024-10-30
U0588,남,48,40대,45~49,사무/기술직,전남,2024-06-13
U1294,여,31,30대,30~34,경영/관리직,울산,2023-08-17
U0552,남,44,40대,40~44,사무/기술직,강원,2023-09-19
U0595,남,47,40대,45~49,자유/전문직,경기,2023-01-18
U0187,남,26,20대,25~29,기타,강원,2023-01-16
U0414,남,37,30대,35~39,전업주부,서울,2024-04-18
U0500,남,40,40대,40~44,기타,충북,2023-02-12
U0573,남,40,40대,40~44,전업주부,제주,2023-05-20
U1605,여,49,40대,45~49,전업주부,서울,2023-05-16
U1570,여,46,40대,45~49,대학생,경기,2023-07-26
U0026,남,22,20대,20~24,사무/기술직,서울,2023-12-20
U1075,여,24,20대,20~24,대학생,경북,2024-03-23
U0028,남,21,20대,20~24,대학생,경남,2024-02-10
U0604,남,49,40대,45~49,자유/전문직,서울,2023-01-31
U1992,여,57,50대,55~59,사무/기술직,부산,2023-03-29
U0875,남,59,50대,55~59,대학생,서울,2024-05-28
U1089,여,24,20대,20~24,대학생,강원,2024-02-12
U1398,여,35,30대,35~39,자유/전문직,대구,2024-09-26
U0715,남,45,40대,45~49,기능/작업직,서울,2024-03-14
U0188,남,27,20대,25~29,대학생,경남,2023-07-10
U0647,남,45,40대,45~49,사무/기술직,경북,2024-01-22
U1532,여,43,40대,40~44,자유/전문직,서울,2023-04-15
U1119,여,25,20대,25~29,경영/관리직,서울,2023-01-08
U0392,남,39,30대,35~39,사무/기술직,강원,2023-04-07
U0692,남,47,40대,45~49,전업주부,서울,2024-02-28
U1297,여,31,30대,30~34,대학원생,전북,2024-07-09
U1665,여,45,40대,45~49,전업주부,부산,2023-11-14
U1146,여,28,20대,25~29,전업주부,전북,2024-09-16
U0803,남,54,50대,50~54,기타,충북,2023-02-09
U0670,남,48,40대,45~49,기능/작업직,제주,2023-10-08
U1715,여,50,50대,50~54,전업주부,서울,2024-02-08
U0788,남,53,50대,50~54,자유/전문직,광주,2023-11-27
U0162,남,27,20대,25~29,사무/기술직,충남,2023-03-14
U1830,여,51,50대,50~54,대학생,서울,2023-09-05
U0555,남,44,40대,40~44,경영/관리직,광주,2024-09-08
U1325,여,34,30대,30~34,전업주부,경기,2024-06-29
U0009,남,24,20대,20~24,경영/관리직,대구,2024-08-28
U0406,남,36,30대,35~39,자유/전문직,경북,2024-09-01
U1219,여,30,30대,30~34,사무/기술직,부산,2023-10-14
U1009,남,56,50대,55~59,사무/기술직,세종,2024-03-01
U1503,여,42,40대,40~44,기능/작업직,광주,2024-05-20
U0458,남,41,40대,40~44,사무/기술직,경기,2024-10-25
U0212,남,33,30대,30~34,전업주부,서울,2024-09-09
U1376,여,36,30대,35~39,사무/기술직,서울,2023-09-12
U0423,남,36,30대,35~39,전업주부,광주,2024-03-05
U0559,남,41,40대,40~44,전업주부,대전,2023-02-24
U0602,남,48,40대,45~49,경영/관리직,부산,2023-08-06
U0453,남,43,40대,40~44,무직,인천,2024-11-03
U0702,남,46,40대,45~49,무직,전남,2023-03-29
U0097,남,28,20대,25~29,사무/기술직,서울,2024-07-31
U0190,남,25,20대,25~29,경영/관리직,서울,2023-01-03
U1957,여,55,50대,55~59,기타,서울,2023-11-30
U0213,남,34,30대,30~34,사무/기술직,부산,2023-12-15
U0436,남,38,30대,35~39,사무/기술직,전남,2024-03-18
U0880,남,55,50대,55~59,전업주부,서울,2023-05-06
U0556,남,44,40대,40~44,대학생,경기,2023-08-20
U0828,남,53,50대,50~54,사무/기술직,충남,2024-02-13
U1693,여,49,40대,45~49,자영업,경기,2024-09-23
U1909,여,56,50대,55~59,판매/영업,서울,2024-06-02
U0025,남,20,20대,20~24,무직,대구,2024-04-19
U0432,남,37,30대,35~39,경영/관리직,경남,2023-02-12
U1595,여,47,40대,45~49,기능/작업직,광주,2023-06-16
U0180,남,25,20대,25~29,자유/전문직,강원,2023-01-30
U0287,남,31,30대,30~34,사무/기술직,서울,2024-05-04
U1879,여,59,50대,55~59,무직,경기,2023-09-22
U0542,남,44,40대,40~44,자유/전문직,서울,2023-12-10
U1487,여,42,40대,40~44,대학생,전북,2023-04-07
U1030,여,20,20대,20~24,사무/기술직,대구,2023-01-09
U1806,여,52,50대,50~54,사무/기술직,서울,2023-04-05
U0831,남,51,50대,50~54,사무/기술직,서울,2023-01-12
U0349,남,37,30대,35~39,전업주부,대구,2023-06-14
U1845,여,53,50대,50~54,경영/관리직,경기,2023-07-06
U0659,남,46,40대,45~49,자유/전문직,부산,2023-07-01
U1355,여,36,30대,35~39,대학생,서울,2024-05-11
U1576,여,48,40대,45~49,농업,대전,2023-09-17
U0483,남,44,40대,40~44,자유/전문직,광주,2024-07-10
U1405,여,37,30대,35~39,자유/전문직,부산,2023-03-13
U0429,남,39,30대,35~39,기타,서울,2023-02-19
U1683,여,46,40대,45~49,자유/전문직,서울,2024-06-26
U0986,남,58,50대,55~59,사무/기술직,서울,2023-05-01
U0943,남,55,50대,55~59,사무/기술직,서울,2023-05-02
U1406,여,38,30대,35~39,판매/영업,인천,2023-04-25
U0765,남,51,50대,50~54,자영업,경기,2023-03-30
U0912,남,55,50대,55~59,대학생,강원,2023-01-27
U1389,여,39,30대,35~39,무직,경북,2024-07-28
U1744,여,52,50대,50~54,자유/전문직,서울,2024-06-12
U0205,남,26,20대,25~29,사무/기술직,서울,2024-06-25
U1387,여,37,30대,35~39,자유/전문직,서울,2024-02-06
U1067,여,21,20대,20~24,대학생,부산,2023-12-11
U0078,남,23,20대,20~24,자유/전문직,경기,2024-10-29
U1548,여,43,40대,40~44,사무/기술직,울산,2024-07-27
U1186,여,28,20대,25~29,사무/기술직,경기,2023-04-05
U1292,여,33,30대,30~34,자영업,경기,2024-09-11
U0004,남,23,20대,20~24,자유/전문직,강원,2023-12-01
U0586,남,48,40대,45~49,사무/기술직,서울,2023-03-21
U1559,여,44,40대,40~44,자영업,서울,2023-05-26
U0524,남,41,40대,40~44,자영업,경기,2024-04-19
U1211,여,29,20대,25~29,대학생,서울,2024-07-18
U0171,남,27,20대,25~29,경영/관리직,대구,2024-11-09
U0924,남,59,50대,55~59,자유/전문직,인천,2024-02-24
U0029,남,24,20대,20~24,자유/전문직,서울,2023-07-14
U1452,여,44,40대,40~44,경영/관리직,서울,2024-06-07
U1725,여,52,50대,50~54,판매/영업,대전,2024-04-27
U0950,남,59,50대,55~59,사무/기술직,서울,2024-03-25
U1530,여,44,40대,40~44,기타,전북,2024-06-27
U0357,남,39,30대,35~39,기능/작업직,서울,2023-09-12
U1558,여,43,40대,40~44,대학원생,인천,2023-01-26
U1035,여,21,20대,20~24,기능/작업직,서울,2023-08-13
U1087,여,24,20대,20~24,경영/관리직,서울,2023-01-25
U0359,남,37,30대,35~39,기능/작업직,경기,2023-02-21
U0949,남,56,50대,55~59,대학생,인천,2023-01-18
U1619,여,46,40대,45~49,기타,경남,2023-11-20
U0057,남,23,20대,20~24,사무/기술직,경기,2023-03-24
U0541,남,43,40대,40~44,사무/기술직,서울,2023-10-20
U0454,남,40,40대,40~44,전업주부,경기,2024-06-20
U1519,여,41,40대,40~44,자영업,충북,2023-01-20
U0030,남,23,20대,20~24,판매/영업,서울,2023-11-12
U1315,여,30,30대,30~34,자영업,경기,2023-04-30
U0544,남,43,40대,40~44,무직,경기,2023-08-09
U0496,남,40,40대,40~44,자영업,경기,2024-03-22
U1409,여,39,30대,35~39,대학생,인천,2023-06-21
U0480,남,44,40대,40~44,자영업,광주,2024-11-11
U0545,남,40,40대,40~44,사무/기술직,경남,2024-11-23
U0800,남,52,50대,50~54,전업주부,서울,2024-09-06
U0724,남,51,50대,50~54,자유/전문직,경남,2024-08-05
U0502,남,43,40대,40~44,전업주부,부산,2023-01-30
U1265,여,31,30대,30~34,사무/기술직,경남,2023-02-26
U1316,여,32,30대,30~34,경영/관리직,전북,2023-09-16
U0856,남,51,50대,50~54,자영업,서울,2023-06-11
U1391,여,37,30대,35~39,사무/기술직,경기,2023-03-08
U0579,남,40,40대,40~44,사무/기술직,경기,2023-04-29
U1161,여,26,20대,25~29,자유/전문직,대전,2023-03-11
U1905,여,55,50대,55~59,대학생,경기,2024-03-23
U1726,여,53,50대,50~54,사무/기술직,서울,2023-07-18
U1841,여,50,50대,50~54,전업주부,경기,2024-10-11
U0400,남,39,30대,35~39,기타,울산,2023-12-06
U1136,여,27,20대,25~29,사무/기술직,광주,2024-02-26
U0560,남,44,40대,40~44,무직,경남,2024-04-04
U1012,남,58,50대,55~59,자영업,경북,2024-08-07
U0215,남,33,30대,30~34,대학생,서울,2024-10-23
U0340,남,39,30대,35~39,자유/전문직,서울,2024-10-12
U0625,남,46,40대,45~49,기타,경기,2024-03-27
U1353,여,39,30대,35~39,기타,제주,2023-07-01
U1604,여,46,40대,45~49,사무/기술직,서울,2023-12-20
U1038,여,22,20대,20~24,자영업,경기,2024-05-06
U0709,남,48,40대,45~49,기능/작업직,경남,2024-04-14
U0973,남,58,50대,55~59,자유/전문직,부산,2023-03-21
U1348,여,36,30대,35~39,사무/기술직,강원,2024-10-27
U0440,남,35,30대,35~39,사무/기술직,경기,2024-06-28
U0989,남,59,50대,55~59,자영업,대구,2024-03-25
U1444,여,42,40대,40~44,전업주부,경기,2023-04-19
U1854,여,55,50대,55~59,판매/영업,경기,2024-11-02
U1848,여,54,50대,50~54,사무/기술직,경기,2023-06-28
U1296,여,31,30대,30~34,자영업,울산,2023-12-08
U1778,여,50,50대,50~54,사무/기술직,경기,2023-10-16
U0799,남,50,50대,50~54,사무/기술직,부산,2023-02-03
U0778,남,52,50대,50~54,전업주부,경기,2024-08-12
U1083,여,20,20대,20~24,사무/기술직,서울,2023-11-08
U0705,남,45,40대,45~49,대학생,대구,2023-08-10
U0610,남,45,40대,45~49,사무/기술직,부산,2023-10-02
U0839,남,53,50대,50~54,무직,대전,2023-08-17
U1370,여,38,30대,35~39,전업주부,경남,2023-01-31
U1386,여,37,30대,35~39,자유/전문직,충남,2024-09-09
U1862,여,55,50대,55~59,자유/전문직,인천,2023-09-12
U1307,여,34,30대,30~34,사무/기술직,광주,2024-03-04
U0913,남,57,50대,55~59,전업주부,경기,2024-02-20
U1498,여,41,40대,40~44,자영업,경기,2024-11-29
U0630,남,46,40대,45~49,사무/기술직,서울,2024-08-02
U0071,남,22,20대,20~24,무직,서울,2023-08-09
U1111,여,27,20대,25~29,사무/기술직,대구,2024-02-25
U0343,남,38,30대,35~39,기타,인천,2023-07-16
U1097,여,20,20대,20~24,기능/작업직,인천,2024-03-09
U0491,남,43,40대,40~44,기능/작업직,울산,2023-03-13
U1997,여,55,50대,55~59,대학생,서울,2023-04-23
U0484,남,43,40대,40~44,무직,인천,2023-05-17
U0479,남,44,40대,40~44,무직,경북,2024-07-30
U0898,남,55,50대,55~59,사무/기술직,경기,2024-08-05
U1842,여,50,50대,50~54,판매/영업,전북,2023-12-19
U1594,여,45,40대,45~49,무직,서울,2023-09-11
U1597,여,49,40대,45~49,사무/기술직,경기,2024-04-20
U0680,남,45,40대,45~49,자영업,대전,2023-05-22
U1663,여,48,40대,45~49,전업주부,경기,2023-12-04
U0127,남,25,20대,25~29,자영업,경기,2024-08-04
U1291,여,34,30대,30~34,사무/기술직,경기,2024-08-28
U0835,남,54,50대,50~54,사무/기술직,충남,2023-01-21
U1692,여,48,40대,45~49,기능/작업직,인천,2024-06-23
U0621,남,49,40대,45~49,판매/영업,강원,2023-12-09
U0045,남,21,20대,20~24,기타,서울,2024-04-30
U1429,여,37,30대,35~39,자유/전문직,서울,2024-02-26
U0608,남,45,40대,45~49,사무/기술직,경기,2023-03-07
U1449,여,41,40대,40~44,기능/작업직,경북,2023-06-05
U1579,여,49,40대,45~49,사무/기술직,경기,2024-04-08
U0719,남,45,40대,45~49,사무/기술직,경남,2024-11-30
U1787,여,51,50대,50~54,기능/작업직,경기,2024-01-31
U0854,남,50,50대,50~54,전업주부,경기,2024-07-24
U1311,여,30,30대,30~34,대학생,경북,2024-03-28
U1698,여,45,40대,45~49,기타,서울,2024-10-27
U0485,남,41,40대,40~44,기능/작업직,경기,2024-03-21
U1781,여,53,50대,50~54,사무/기술직,경기,2024-06-25
U0802,남,53,50대,50~54,기능/작업직,경기,2023-04-27
U1772,여,52,50대,50~54,판매/영업,충남,2023-02-14
U0256,남,32,30대,30~34,기타,충남,2023-05-28
U0220,남,33,30대,30~34,대학생,서울,2023-10-01
U1517,여,40,40대,40~44,대학생,서울,2023-12-14
U0577,남,44,40대,40~44,사무/기술직,경기,2024-10-23
U1676,여,47,40대,45~49,기타,서울,2024-09-04
U0369,남,35,30대,35~39,자유/전문직,전북,2024-02-20
U0900,남,58,50대,55~59,사무/기술직,경남,2023-03-29
U0421,남,37,30대,35~39,대학생,대구,2023-01-16
U1884,여,56,50대,55~59,사무/기술직,경기,2023-03-28
U1622,여,47,40대,45~49,사무/기술직,전북,2024-02-09
U0309,남,33,30대,30~34,사무/기술직,서울,2023-03-01
U0302,남,34,30대,30~34,사무/기술직,서울,2023-11-15
U1201,여,27,20대,25~29,기타,충북,2024-10-01
U0580,남,41,40대,40~44,사무/기술직,경북,2023-12-12
U0884,남,56,50대,55~59,전업주부,서울,2024-11-05
U1816,여,54,50대,50~54,자유/전문직,서울,2024-01-31
U0356,남,35,30대,35~39,사무/기술직,전남,2024-06-10
U0607,남,49,40대,45~49,전업주부,서울,2023-03-15
U1913,여,55,50대,55~59,기능/작업직,경북,2024-08-31
U1572,여,45,40대,45~49,기타,전북,2023-06-27
U1779,여,50,50대,50~54,사무/기술직,경남,2024-04-27
U0993,남,59,50대,55~59,기능/작업직,경남,2023-05-18
U1210,여,29,20대,25~29,사무/기술직,경기,2023-10-31
U0246,남,31,30대,30~34,자유/전문직,경남,2024-10-12
U1716,여,51,50대,50~54,자유/전문직,경남,2023-08-30
U0847,남,54,50대,50~54,대학생,서울,2023-05-27
U0164,남,28,20대,25~29,사무/기술직,인천,2024-01-30
U0397,남,37,30대,35~39,무직,서울,2023-02-08
U0047,남,24,20대,20~24,자영업,전남,2024-10-03
U0819,남,53,50대,50~54,전업주부,경기,2023-01-27
U1423,여,35,30대,35~39,사무/기술직,서울,2024-07-08
U0059,남,20,20대,20~24,사무/기술직,서울,2024-03-29
U1336,여,35,30대,35~39,자유/전문직,서울,2023-12-21
U1392,여,39,30대,35~39,판매/영업,서울,2023-10-04
U0801,남,53,50대,50~54,전업주부,경남,2024-05-19
U1824,여,53,50대,50~54,경영/관리직,서울,2023-06-19
U0419,남,38,30대,35~39,고등학생,광주,2024-02-03
U0868,남,53,50대,50~54,전업주부,대전,2023-08-06
U1232,여,32,30대,30~34,사무/기술직,경기,2024-08-21
U0651,남,46,40대,45~49,사무/기술직,서울,2023-11-23
U0231,남,32,30대,30~34,사무/기술직,서울,2023-12-24
U0617,남,48,40대,45~49,무직,울산,2023-06-21
U1550,여,41,40대,40~44,경영/관리직,경기,2024-08-15
U1504,여,40,40대,40~44,사무/기술직,서울,2024-05-15
U1792,여,52,50대,50~54,사무/기술직,인천,2023-09-26
U1319,여,32,30대,30~34,자유/전문직,부산,2023-08-22
U1167,여,27,20대,25~29,사무/기술직,경기,2023-09-17
U1206,여,28,20대,25~29,사무/기술직,울산,2023-01-02
U1736,여,54,50대,50~54,사무/기술직,경북,2024-10-25
U1375,여,38,30대,35~39,사무/기술직,광주,2024-09-01
U1536,여,41,40대,40~44,자유/전문직,경기,2023-09-23
U1994,여,59,50대,55~59,사무/기술직,경북,2023-11-06
U0629,남,45,40대,45~49,무직,대구,2023-04-04
U0881,남,56,50대,55~59,사무/기술직,부산,2023-07-03
U0620,남,45,40대,45~49,경영/관리직,경기,2023-03-16
U1276,여,31,30대,30~34,판매/영업,광주,2024-08-08
U0405,남,38,30대,35~39,경영/관리직,경기,2023-02-06
U0363,남,36,30대,35~39,자유/전문직,대전,2024-08-15
U0966,남,58,50대,55~59,대학생,충남,2023-11-16
U0958,남,55,50대,55~59,사무/기술직,충남,2023-07-13
U1028,여,20,20대,20~24,대학생,경남,2023-04-05
U0753,남,52,50대,50~54,사무/기술직,경기,2023-02-01
U0081,남,21,20대,20~24,사무/기술직,울산,2024-10-19
U0247,남,31,30대,30~34,사무/기술직,서울,2023-11-12
U1240,여,34,30대,30~34,판매/영업,대전,2023-02-23
U1350,여,38,30대,35~39,자유/전문직,제주,2024-10-05
U1666,여,48,40대,45~49,자유/전문직,인천,2023-12-12
U1750,여,51,50대,50~54,무직,경기,2023-04-21
U1977,여,57,50대,55~59,자유/전문직,대전,2024-11-18
U0956,남,55,50대,55~59,전업주부,전남,2024-06-29
U0273,남,31,30대,30~34,사무/기술직,강원,2023-03-21
U0284,남,31,30대,30~34,경영/관리직,서울,2023-04-25
U0110,남,27,20대,25~29,사무/기술직,충남,2023-05-08
U1769,여,52,50대,50~54,기타,인천,2023-10-19
U1991,여,56,50대,55~59,자유/전문직,경기,2024-07-27
U0014,남,24,20대,20~24,사무/기술직,경기,2024-11-13
U0805,남,53,50대,50~54,사무/기술직,부산,2023-11-14
U1758,여,53,50대,50~54,자유/전문직,경북,2024-04-02
U1855,여,55,50대,55~59,무직,광주,2024-06-29
U1123,여,29,20대,25~29,대학생,경남,2024-01-07
U1707,여,54,50대,50~54,사무/기술직,부산,2023-08-21
U1767,여,53,50대,50~54,사무/기술직,경기,2024-09-24
U0644,남,45,40대,45~49,대학생,대구,2023-05-01
U0565,남,43,40대,40~44,사무/기술직,서울,2024-03-01
U1486,여,40,40대,40~44,농업,경기,2023-11-29
U0411,남,37,30대,35~39,사무/기술직,대전,2024-03-11
U1490,여,42,40대,40~44,무직,충북,2023-05-21
U0112,남,25,20대,25~29,기능/작업직,경기,2024-08-08
U0889,남,55,50대,55~59,사무/기술직,서울,2024-11-20
U0860,남,50,50대,50~54,사무/기술직,서울,2024-06-30
U1248,여,33,30대,30~34,대학생,경기,2023-07-25
U0836,남,50,50대,50~54,사무/기술직,경기,2023-11-09
U1021,남,56,50대,55~59,사무/기술직,경기,2024-04-08
U1070,여,23,20대,20~24,사무/기술직,인천,2024-07-04
U0104,남,29,20대,25~29,기타,부산,2024-09-20
U1282,여,30,30대,30~34,경영/관리직,인천,2024-04-26
U1245,여,32,30대,30~34,사무/기술직,충북,2023-03-20
U1821,여,54,50대,50~54,경영/관리직,충북,2023-02-24
U1048,여,23,20대,20~24,경영/관리직,울산,2023-06-13
U0175,남,28,20대,25~29,전업주부,부산,2024-08-15
U1684,여,47,40대,45~49,자유/전문직,경남,2024-08-30
U1743,여,50,50대,50~54,대학생,서울,2024-05-15
