order_id,user_id,store_id,item_id,timestamp,date,hour,day_of_week,month,season,qty,unit_price,total_amount,payment_type,channel,promo_id,promo_discount_pct,temp_c,feels_like_c,precip_mm,snow_cm,humidity_pct,wind_mps,pm25_ugm3,pm10_ugm3,is_raining,is_snowing,temp_category,pm25_category,is_weekend,is_holiday,is_exam_period,is_promo,gender,age_band,job,user_area,item_category,is_hot,is_ice,is_coffee,caffeine_mg,calorie_kcal
O027953,U0748,S008,I005,2025-04-22 12:00:00,2025-04-22,12,1,4,봄,1,4361,4361,간편결제,매장,,0,16.9,15.3,0.0,0.0,53,1.5,51,107,0,0,따뜻함,나쁨,0,0,0,0,남,50대,자유/전문직,경기,에스프레소베이스,1,0,1,144,65
O027954,U1919,S015,I001,2025-03-27 09:00:00,2025-03-27,9,3,3,봄,1,4580,4580,카드,매장,,0,14.4,9.6,0.0,0.0,67,6.7,31,49,0,0,선선함,보통,0,0,0,0,여,50대,자영업,경남,에스프레소베이스,1,0,1,130,2
O027955,U1991,S025,I007,2025-06-20 11:45:00,2025-06-20,11,4,6,여름,1,5040,5040,간편결제,매장,,0,22.5,19.1,0.0,0.0,39,6.1,53,95,0,0,따뜻함,나쁨,0,0,1,0,여,50대,자유/전문직,경기,우유베이스커피,0,1,1,119,196
O027956,U1780,S018,I005,2025-12-26 08:15:00,2025-12-26,8,4,12,겨울,1,4361,4361,카드,픽업,,0,0.5,-2.3,0.0,0.0,58,3.9,63,112,0,0,추움,나쁨,0,0,0,0,여,50대,기타,서울,에스프레소베이스,1,0,1,144,65
O027957,U0628,S012,I001,2025-05-30 08:15:00,2025-05-30,8,4,5,봄,2,4580,9160,카드,매장,,0,24.7,22.9,0.0,0.0,63,2.3,42,81,0,0,더움,나쁨,0,0,0,0,남,40대,기능/작업직,울산,에스프레소베이스,1,0,1,130,2
O027958,U0971,S011,I007,2025-10-13 12:15:00,2025-10-13,12,0,10,가을,2,5040,10080,간편결제,매장,,0,25.1,19.4,0.0,0.0,85,7.5,37,56,0,0,더움,나쁨,0,0,0,0,남,50대,사무/기술직,서울,우유베이스커피,0,1,1,119,196
O027959,U1273,S026,I004,2025-11-21 09:00:00,2025-11-21,9,4,11,가을,2,4801,9602,카드,픽업,,0,8.6,4.0,0.0,0.0,74,6.6,41,87,0,0,선선함,나쁨,0,0,0,0,여,30대,대학생,서울,에스프레소베이스,0,1,1,135,63
O027960,U1393,S006,I026,2025-08-06 14:15:00,2025-08-06,14,2,8,여름,1,5463,5463,멤버십,매장,,0,32.5,28.8,0.0,0.0,43,5.4,13,20,0,0,매우더움,좋음,0,0,0,0,여,30대,기능/작업직,충북,스무디프라페,0,1,0,74,376
O027961,U0670,S021,I026,2025-11-28 11:15:00,2025-11-28,11,4,11,가을,1,5463,5463,멤버십,매장,,0,15.2,15.3,0.0,0.0,80,0.6,31,60,0,0,따뜻함,보통,0,0,0,0,남,40대,기능/작업직,제주,스무디프라페,0,1,0,74,376
O027962,U1044,S014,I028,2025-11-01 18:45:00,2025-11-01,18,5,11,가을,1,4666,4666,카드,픽업,,0,7.3,5.4,0.0,0.0,58,2.7,46,98,0,0,쌀쌀함,나쁨,1,0,0,0,여,20대,자영업,경기,주스에이드,0,1,0,15,146
O027963,U0718,S011,I027,2025-07-10 09:45:00,2025-07-10,9,3,7,여름,1,5542,5542,카드,매장,,0,25.2,23.3,0.0,0.0,40,2.9,40,63,0,0,더움,나쁨,0,0,0,0,남,40대,사무/기술직,경기,주스에이드,0,1,0,-17,152
O027964,U1140,S015,I001,2025-10-26 19:15:00,2025-10-26,19,6,10,가을,1,4580,4580,카드,매장,,0,10.5,9.1,0.0,0.0,60,2.1,20,33,0,0,선선함,보통,1,0,0,0,여,20대,자유/전문직,경기,에스프레소베이스,1,0,1,130,2
O027965,U1261,S020,I008,2025-11-05 17:15:00,2025-11-05,17,2,11,가을,1,5985,5985,카드,매장,,0,8.2,8.3,0.0,0.0,84,1.0,33,62,0,0,선선함,보통,0,0,0,0,여,30대,자영업,경기,우유베이스커피,1,0,1,105,233
O027966,U1256,S015,I004,2025-09-27 13:00:00,2025-09-27,13,5,9,가을,1,4801,4801,카드,픽업,,0,22.7,17.7,0.0,0.0,51,7.4,39,71,0,0,따뜻함,나쁨,1,0,0,0,여,30대,판매/영업,서울,에스프레소베이스,0,1,1,135,63
O027967,U0629,S023,I027,2025-11-04 15:15:00,2025-11-04,15,1,11,가을,1,5542,5542,카드,매장,,0,12.4,7.3,0.0,0.0,86,8.0,46,95,0,0,선선함,나쁨,0,0,0,0,남,40대,무직,대구,주스에이드,0,1,0,-17,152
O027968,U0839,S012,I005,2025-03-15 09:45:00,2025-03-15,9,5,3,봄,1,4361,4361,멤버십,매장,,0,13.5,12.2,0.0,0.0,69,2.3,67,130,0,0,선선함,나쁨,1,0,0,0,남,50대,무직,대전,에스프레소베이스,1,0,1,144,65
O027969,U0716,S004,I002,2025-11-24 14:15:00,2025-11-24,14,0,11,가을,1,5392,5392,현금,배달,,0,12.7,11.3,0.0,0.0,37,2.7,40,68,0,0,선선함,나쁨,0,0,0,0,남,40대,경영/관리직,광주,에스프레소베이스,1,0,1,147,6
O027970,U0974,S024,I001,2025-02-08 08:45:00,2025-02-08,8,5,2,겨울,1,4580,4580,카드,매장,,0,3.5,0.2,0.0,0.0,77,5.1,53,108,0,0,쌀쌀함,나쁨,1,0,0,0,남,50대,대학생,인천,에스프레소베이스,1,0,1,130,2
O027971,U1748,S018,I023,2025-08-22 12:00:00,2025-08-22,12,4,8,여름,2,6136,12272,간편결제,매장,,0,32.3,29.2,0.0,0.0,64,3.6,23,50,0,0,매우더움,보통,0,0,0,0,여,50대,사무/기술직,인천,스무디프라페,0,1,0,75,457
O027972,U0201,S014,I029,2025-07-13 07:00:00,2025-07-13,7,6,7,여름,1,4499,4499,카드,매장,,0,33.6,31.1,0.0,0.0,44,4.3,47,99,0,0,매우더움,나쁨,1,0,0,0,남,20대,사무/기술직,서울,주스에이드,0,1,0,29,215
O027973,U1507,S020,I003,2025-05-22 19:00:00,2025-05-22,19,3,5,봄,2,4140,8280,멤버십,매장,,0,19.8,15.8,0.0,0.0,83,5.7,48,102,0,0,따뜻함,나쁨,0,0,0,0,여,40대,자유/전문직,경기,에스프레소베이스,0,1,1,177,88
O027974,U1625,S019,I010,2025-08-24 16:30:00,2025-08-24,16,6,8,여름,1,6360,6360,간편결제,매장,,0,32.9,31.1,0.0,0.0,39,2.1,49,104,0,0,매우더움,나쁨,1,0,0,0,여,40대,판매/영업,서울,우유베이스커피,0,1,1,103,213
O027975,U1568,S001,I016,2025-05-30 13:45:00,2025-05-30,13,4,5,봄,1,5506,5506,카드,픽업,,0,20.3,14.8,0.0,0.0,80,7.1,60,102,0,0,따뜻함,나쁨,0,0,0,0,여,40대,사무/기술직,경북,우유베이스티,1,0,0,20,278
O027976,U0942,S016,I001,2025-02-28 12:30:00,2025-02-28,12,4,2,겨울,2,4580,9160,카드,배달,,0,7.7,5.3,0.0,0.0,35,2.6,25,44,0,0,쌀쌀함,보통,0,0,0,0,남,50대,자유/전문직,부산,에스프레소베이스,1,0,1,130,2
O027977,U0087,S015,I003,2025-10-08 13:00:00,2025-10-08,13,2,10,가을,1,4140,4140,카드,매장,,0,26.9,26.3,0.0,0.0,87,2.0,29,59,0,0,더움,보통,0,0,0,0,남,20대,대학생,서울,에스프레소베이스,0,1,1,177,88
O027978,U1459,S003,I001,2025-05-16 14:15:00,2025-05-16,14,4,5,봄,1,4580,4580,카드,픽업,,0,22.9,17.9,0.0,0.0,61,7.3,31,57,0,0,따뜻함,보통,0,0,0,0,여,40대,전업주부,경기,에스프레소베이스,1,0,1,130,2
O027979,U0617,S028,I024,2025-05-15 15:45:00,2025-05-15,15,3,5,봄,1,5329,5329,간편결제,배달,,0,23.9,18.3,0.0,0.0,83,7.8,11,16,0,0,더움,좋음,0,0,0,0,남,40대,무직,울산,스무디프라페,0,1,0,50,355
O027980,U0050,S003,I005,2025-11-08 14:15:00,2025-11-08,14,5,11,가을,2,4361,8722,간편결제,매장,,0,10.1,6.4,0.0,0.0,68,4.6,52,79,0,0,선선함,나쁨,1,0,0,0,남,20대,사무/기술직,대전,에스프레소베이스,1,0,1,144,65
O027981,U0380,S004,I013,2025-11-02 08:15:00,2025-11-02,8,6,11,가을,1,6385,6385,카드,배달,,0,8.7,2.8,0.0,0.0,40,7.6,68,118,0,0,선선함,나쁨,1,0,0,0,남,30대,사무/기술직,경기,아이스크림커피,1,0,1,109,445
O027982,U1794,S011,I025,2025-03-03 12:00:00,2025-03-03,12,0,3,봄,3,5219,15657,카드,배달,PROMO_SPRING,15,10.5,7.6,0.0,0.0,81,4.4,55,100,0,0,선선함,나쁨,0,0,0,1,여,50대,기능/작업직,서울,스무디프라페,0,1,0,89,429
O027983,U1925,S008,I019,2025-12-03 10:30:00,2025-12-03,10,2,12,겨울,1,3517,3517,간편결제,픽업,PROMO_XMAS,20,3.4,-0.4,0.0,0.0,63,5.3,78,148,0,0,쌀쌀함,매우나쁨,0,0,0,1,여,50대,자유/전문직,경기,티차류,1,0,0,7,-20
O027984,U1400,S013,I014,2025-08-05 11:30:00,2025-08-05,11,1,8,여름,3,6172,18516,간편결제,매장,,0,34.1,29.8,0.0,0.0,36,6.2,27,53,0,0,매우더움,보통,0,0,0,0,여,30대,사무/기술직,부산,아이스크림커피,1,0,1,86,494
O027985,U0800,S024,I025,2025-06-14 19:15:00,2025-06-14,19,5,6,여름,1,6140,6140,카드,매장,,0,17.5,11.9,0.0,0.0,63,7.0,50,100,0,0,따뜻함,나쁨,1,0,1,0,남,50대,전업주부,서울,스무디프라페,0,1,0,89,429
O027986,U1935,S010,I004,2025-10-17 07:45:00,2025-10-17,7,4,10,가을,1,4801,4801,카드,매장,,0,16.1,15.4,0.0,0.0,62,0.8,55,117,0,0,따뜻함,나쁨,0,0,0,0,여,50대,자영업,경기,에스프레소베이스,0,1,1,135,63
O027987,U1853,S005,I009,2025-07-27 10:30:00,2025-07-27,10,6,7,여름,1,6472,6472,카드,픽업,,0,24.6,21.9,0.0,0.0,80,4.7,22,43,0,0,더움,보통,1,0,0,0,여,50대,자유/전문직,서울,우유베이스커피,1,0,1,120,239
O027988,U1350,S011,I001,2025-11-07 13:45:00,2025-11-07,13,4,11,가을,1,4580,4580,카드,매장,,0,7.4,5.7,0.0,0.0,84,3.3,40,85,0,0,쌀쌀함,나쁨,0,0,0,0,여,30대,자유/전문직,제주,에스프레소베이스,1,0,1,130,2
O027989,U1038,S010,I007,2025-06-06 11:45:00,2025-06-06,11,4,6,여름,1,5040,5040,현금,배달,,0,25.9,22.5,0.0,0.0,34,3.8,10,18,0,0,더움,좋음,0,1,0,0,여,20대,자영업,경기,우유베이스커피,0,1,1,119,196
O027990,U1085,S004,I001,2025-04-02 12:00:00,2025-04-02,12,2,4,봄,1,4580,4580,카드,픽업,,0,13.4,8.7,0.0,0.0,75,7.9,29,57,0,0,선선함,보통,0,0,0,0,여,20대,사무/기술직,인천,에스프레소베이스,1,0,1,130,2
O027991,U1792,S022,I001,2025-06-22 18:45:00,2025-06-22,18,6,6,여름,1,3664,3664,현금,배달,PROMO_SUMMER,20,19.3,12.7,0.0,0.0,37,7.4,36,54,0,0,따뜻함,나쁨,1,0,0,1,여,50대,사무/기술직,인천,에스프레소베이스,1,0,1,130,2
O027992,U1667,S017,I001,2025-07-22 09:30:00,2025-07-22,9,1,7,여름,1,4580,4580,현금,매장,,0,25.9,22.1,0.0,0.0,80,5.3,22,44,0,0,더움,보통,0,0,0,0,여,40대,사무/기술직,서울,에스프레소베이스,1,0,1,130,2
O027993,U0475,S024,I003,2025-01-07 10:15:00,2025-01-07,10,1,1,겨울,1,4140,4140,카드,배달,,0,-1.8,-4.4,0.0,0.0,52,3.2,49,85,0,0,추움,나쁨,0,0,0,0,남,40대,경영/관리직,서울,에스프레소베이스,0,1,1,177,88
O027994,U0224,S001,I009,2025-10-11 06:30:00,2025-10-11,6,5,10,가을,1,6472,6472,간편결제,배달,,0,12.1,8.7,0.0,0.0,89,5.1,51,99,0,0,선선함,나쁨,1,0,0,0,남,30대,전업주부,대전,우유베이스커피,1,0,1,120,239
O027995,U0223,S030,I006,2025-03-31 14:15:00,2025-03-31,14,0,3,봄,1,6688,6688,간편결제,픽업,,0,9.0,4.6,0.0,0.0,32,5.4,35,54,0,0,선선함,보통,0,0,0,0,남,30대,경영/관리직,부산,우유베이스커피,1,0,1,86,202
O027996,U0321,S026,I002,2025-04-01 21:00:00,2025-04-01,21,1,4,봄,1,5392,5392,현금,매장,,0,3.2,-1.1,0.0,0.0,78,5.2,41,77,0,0,쌀쌀함,나쁨,0,0,0,0,남,30대,자유/전문직,경북,에스프레소베이스,1,0,1,147,6
O027997,U1155,S024,I023,2025-06-12 13:00:00,2025-06-12,13,3,6,여름,1,6136,6136,간편결제,매장,,0,30.4,29.3,0.0,0.0,67,2.5,23,40,0,0,매우더움,보통,0,0,1,0,여,20대,사무/기술직,서울,스무디프라페,0,1,0,75,457
O027998,U0537,S022,I003,2025-01-08 19:30:00,2025-01-08,19,2,1,겨울,1,4140,4140,카드,배달,,0,-3.8,-7.4,0.0,0.0,52,5.7,40,71,0,0,추움,나쁨,0,0,0,0,남,40대,자영업,전북,에스프레소베이스,0,1,1,177,88
O027999,U1600,S019,I022,2025-01-18 07:45:00,2025-01-18,7,5,1,겨울,2,5198,10396,카드,매장,,0,-0.7,-4.6,0.0,0.0,59,5.5,37,74,0,0,추움,나쁨,1,0,0,0,여,40대,기타,광주,티차류,1,0,0,17,50
O028000,U1246,S017,I026,2025-03-19 13:15:00,2025-03-19,13,2,3,봄,2,5463,10926,멤버십,매장,,0,14.6,14.5,0.0,0.0,58,0.7,63,119,0,0,선선함,나쁨,0,0,0,0,여,30대,기타,대전,스무디프라페,0,1,0,74,376
O028001,U1158,S017,I030,2025-06-21 18:45:00,2025-06-21,18,5,6,여름,2,4066,8132,카드,매장,PROMO_SUMMER,20,25.6,23.5,0.0,0.0,64,2.6,21,40,0,0,더움,보통,1,0,0,1,여,20대,사무/기술직,서울,주스에이드,0,1,0,-2,207
O028002,U0020,S020,I005,2025-03-25 09:45:00,2025-03-25,9,1,3,봄,1,4361,4361,현금,배달,,0,4.5,1.6,0.0,0.0,51,6.5,15,29,0,0,쌀쌀함,좋음,0,0,0,0,남,20대,경영/관리직,경기,에스프레소베이스,1,0,1,144,65
O028003,U0893,S002,I007,2025-02-01 08:30:00,2025-02-01,8,5,2,겨울,3,5040,15120,카드,배달,,0,0.7,-0.4,0.0,0.0,53,1.1,42,88,0,0,추움,나쁨,1,0,0,0,남,50대,자유/전문직,대구,우유베이스커피,0,1,1,119,196
O028004,U1917,S009,I015,2025-01-24 12:00:00,2025-01-24,12,4,1,겨울,1,6105,6105,카드,배달,,0,5.4,3.1,0.0,0.0,34,2.7,33,50,0,0,쌀쌀함,보통,0,0,0,0,여,50대,전업주부,서울,우유베이스티,1,0,0,21,203
O028005,U1275,S013,I001,2025-08-14 19:30:00,2025-08-14,19,3,8,여름,1,4580,4580,카드,배달,,0,31.6,26.3,0.0,0.0,85,7.4,22,45,0,0,매우더움,보통,0,0,0,0,여,30대,경영/관리직,경기,에스프레소베이스,1,0,1,130,2
O028006,U0790,S016,I011,2025-09-10 18:45:00,2025-09-10,18,2,9,가을,1,6214,6214,카드,매장,,0,24.1,22.0,0.0,0.0,87,2.5,29,54,0,0,더움,보통,0,0,0,0,남,50대,사무/기술직,서울,우유베이스커피,0,1,1,110,168
O028007,U1084,S030,I001,2025-07-07 11:15:00,2025-07-07,11,0,7,여름,2,4580,9160,카드,매장,,0,34.1,30.7,0.0,0.0,82,5.9,21,44,0,0,매우더움,보통,0,0,0,0,여,20대,농업,부산,에스프레소베이스,1,0,1,130,2
O028008,U1874,S020,I001,2025-07-05 11:15:00,2025-07-05,11,5,7,여름,3,4580,13740,카드,매장,,0,36.2,34.2,0.0,0.0,77,4.1,11,20,0,0,매우더움,좋음,1,0,0,0,여,50대,전업주부,경기,에스프레소베이스,1,0,1,130,2
O028009,U0949,S013,I010,2025-01-13 17:45:00,2025-01-13,17,0,1,겨울,1,6360,6360,멤버십,배달,,0,2.7,0.2,0.0,0.0,65,5.3,33,53,0,0,쌀쌀함,보통,0,0,0,0,남,50대,대학생,인천,우유베이스커피,0,1,1,103,213
O028010,U0849,S009,I002,2025-05-24 18:45:00,2025-05-24,18,5,5,봄,1,5392,5392,카드,매장,,0,14.4,9.9,0.0,0.0,46,5.0,26,39,0,0,선선함,보통,1,0,0,0,남,50대,전업주부,광주,에스프레소베이스,1,0,1,147,6
O028011,U1504,S004,I002,2025-06-17 07:00:00,2025-06-17,7,1,6,여름,1,5392,5392,카드,매장,,0,29.9,26.1,0.0,0.0,83,6.4,27,44,0,0,더움,보통,0,0,1,0,여,40대,사무/기술직,서울,에스프레소베이스,1,0,1,147,6
O028012,U0439,S017,I003,2025-12-05 09:15:00,2025-12-05,9,4,12,겨울,1,3312,3312,카드,배달,PROMO_XMAS,20,4.8,0.2,0.0,0.0,41,5.7,72,152,0,0,쌀쌀함,나쁨,0,0,0,1,남,30대,대학원생,경기,에스프레소베이스,0,1,1,177,88
O028013,U0978,S003,I011,2025-09-07 13:45:00,2025-09-07,13,6,9,가을,1,5281,5281,간편결제,매장,PROMO_AUTUMN,15,27.2,23.3,0.0,0.0,65,6.7,36,64,0,0,더움,나쁨,1,0,0,1,남,50대,사무/기술직,서울,우유베이스커피,0,1,1,110,168
O028014,U1945,S012,I001,2025-12-28 09:00:00,2025-12-28,9,6,12,겨울,3,4580,13740,카드,매장,,0,0.0,-1.5,0.0,0.0,60,2.6,43,78,0,0,추움,나쁨,1,0,0,0,여,50대,사무/기술직,경기,에스프레소베이스,1,0,1,130,2
O028015,U1391,S024,I025,2025-05-13 16:45:00,2025-05-13,16,1,5,봄,1,6140,6140,카드,매장,,0,24.0,21.5,0.0,0.0,42,3.1,35,61,0,0,더움,보통,0,0,0,0,여,30대,사무/기술직,경기,스무디프라페,0,1,0,89,429
O028016,U0882,S016,I026,2025-05-03 10:45:00,2025-05-03,10,5,5,봄,1,4916,4916,카드,매장,PROMO_CHILDREN,10,25.5,23.4,0.0,0.0,64,3.2,36,63,0,0,더움,나쁨,1,0,0,1,남,50대,자유/전문직,경기,스무디프라페,0,1,0,74,376
O028017,U1218,S002,I009,2025-12-18 14:15:00,2025-12-18,14,3,12,겨울,2,5177,10354,멤버십,매장,PROMO_XMAS,20,1.7,-4.0,0.0,0.0,80,7.9,60,100,0,0,쌀쌀함,나쁨,0,0,1,1,여,20대,자유/전문직,서울,우유베이스커피,1,0,1,120,239
O028018,U0521,S016,I003,2025-12-17 13:30:00,2025-12-17,13,2,12,겨울,1,3312,3312,카드,매장,PROMO_XMAS,20,0.7,-4.3,0.0,0.0,60,7.6,66,108,0,0,추움,나쁨,0,0,1,1,남,40대,경영/관리직,경기,에스프레소베이스,0,1,1,177,88
O028019,U1592,S029,I013,2025-11-01 10:00:00,2025-11-01,10,5,11,가을,1,6385,6385,카드,매장,,0,11.3,9.0,0.0,0.0,83,2.5,62,123,0,0,선선함,나쁨,1,0,0,0,여,40대,자유/전문직,경기,아이스크림커피,1,0,1,109,445
O028020,U0452,S001,I016,2025-10-16 22:00:00,2025-10-16,22,3,10,가을,1,5506,5506,카드,매장,,0,11.7,7.0,0.0,0.0,87,7.1,22,43,0,0,선선함,보통,0,0,0,0,남,40대,자유/전문직,경기,우유베이스티,1,0,0,20,278
O028021,U0270,S008,I023,2025-02-20 12:45:00,2025-02-20,12,3,2,겨울,1,6136,6136,간편결제,매장,,0,10.0,5.2,0.0,0.0,56,6.5,20,38,0,0,선선함,보통,0,0,0,0,남,30대,사무/기술직,대전,스무디프라페,0,1,0,75,457
O028022,U1086,S011,I001,2025-05-24 06:45:00,2025-05-24,6,5,5,봄,1,4580,4580,현금,매장,,0,19.2,17.4,0.0,0.0,48,1.8,44,92,0,0,따뜻함,나쁨,1,0,0,0,여,20대,기능/작업직,서울,에스프레소베이스,1,0,1,130,2
O028023,U0464,S022,I013,2025-06-17 08:30:00,2025-06-17,8,1,6,여름,2,6385,12770,카드,매장,,0,25.3,24.5,0.0,0.0,88,1.9,27,59,0,0,더움,보통,0,0,1,0,남,40대,판매/영업,인천,아이스크림커피,1,0,1,109,445
O028024,U1952,S023,I024,2025-11-14 14:00:00,2025-11-14,14,4,11,가을,2,5329,10658,간편결제,픽업,,0,14.9,10.0,0.0,0.0,63,5.1,46,74,0,0,선선함,나쁨,0,0,0,0,여,50대,사무/기술직,대구,스무디프라페,0,1,0,50,355
O028025,U0975,S015,I005,2025-12-31 08:00:00,2025-12-31,8,2,12,겨울,1,4361,4361,현금,배달,,0,6.5,3.0,0.0,0.0,42,5.7,78,131,0,0,쌀쌀함,매우나쁨,0,0,0,0,남,50대,기능/작업직,서울,에스프레소베이스,1,0,1,144,65
O028026,U1648,S019,I001,2025-07-20 08:00:00,2025-07-20,8,6,7,여름,1,4580,4580,카드,매장,,0,26.0,23.4,0.0,0.0,85,3.7,45,89,0,0,더움,나쁨,1,0,0,0,여,40대,사무/기술직,서울,에스프레소베이스,1,0,1,130,2
O028027,U0977,S019,I019,2025-06-13 13:30:00,2025-06-13,13,4,6,여름,3,4397,13191,간편결제,픽업,,0,27.5,24.5,0.0,0.0,51,4.4,5,9,0,0,더움,좋음,0,0,1,0,남,50대,기능/작업직,경기,티차류,1,0,0,7,-20
O028028,U1135,S029,I005,2025-06-16 08:15:00,2025-06-16,8,0,6,여름,2,4361,8722,카드,배달,,0,20.9,17.8,0.0,0.0,30,3.5,20,34,0,0,따뜻함,보통,0,0,1,0,여,20대,경영/관리직,서울,에스프레소베이스,1,0,1,144,65
O028029,U0371,S029,I014,2025-06-30 09:30:00,2025-06-30,9,0,6,여름,1,4937,4937,간편결제,매장,PROMO_SUMMER,20,28.9,28.6,0.0,0.0,38,1.9,16,29,0,0,더움,보통,0,0,0,1,남,30대,사무/기술직,전남,아이스크림커피,1,0,1,86,494
O028030,U0980,S017,I030,2025-06-07 12:45:00,2025-06-07,12,5,6,여름,1,5083,5083,카드,픽업,,0,30.5,26.3,0.0,0.0,82,4.4,5,7,0,0,매우더움,좋음,1,0,0,0,남,50대,사무/기술직,경남,주스에이드,0,1,0,-2,207
O028031,U1286,S018,I030,2025-11-06 13:45:00,2025-11-06,13,3,11,가을,1,5083,5083,멤버십,배달,,0,7.3,2.1,0.0,0.0,34,7.6,62,135,0,0,쌀쌀함,나쁨,0,0,0,0,여,30대,사무/기술직,인천,주스에이드,0,1,0,-2,207
O028032,U0418,S012,I024,2025-05-27 19:45:00,2025-05-27,19,1,5,봄,2,5329,10658,멤버십,배달,,0,17.9,14.7,0.0,0.0,86,4.5,31,63,0,0,따뜻함,보통,0,0,0,0,남,30대,사무/기술직,경기,스무디프라페,0,1,0,50,355
O028033,U0334,S021,I019,2025-09-22 12:45:00,2025-09-22,12,0,9,가을,1,4397,4397,간편결제,픽업,,0,27.0,24.9,0.0,0.0,44,2.8,20,40,0,0,더움,보통,0,0,0,0,남,30대,대학생,경기,티차류,1,0,0,7,-20
O028034,U0125,S024,I009,2025-06-04 07:45:00,2025-06-04,7,2,6,여름,3,6472,19416,카드,매장,,0,24.0,23.7,0.0,0.0,52,1.6,44,78,0,0,더움,나쁨,0,0,0,0,남,20대,사무/기술직,경남,우유베이스커피,1,0,1,120,239
O028035,U1994,S019,I021,2025-04-18 14:45:00,2025-04-18,14,4,4,봄,2,4957,9914,카드,매장,,0,13.0,9.2,0.0,0.0,78,5.5,52,82,0,0,선선함,나쁨,0,0,0,0,여,50대,사무/기술직,경북,티차류,1,0,0,28,-8
O028036,U1060,S021,I027,2025-08-09 11:00:00,2025-08-09,11,5,8,여름,3,5542,16626,카드,매장,,0,29.0,24.6,0.0,0.0,55,6.7,10,20,0,0,더움,좋음,1,0,0,0,여,20대,사무/기술직,서울,주스에이드,0,1,0,-17,152
O028037,U0607,S019,I006,2025-01-12 09:15:00,2025-01-12,9,6,1,겨울,1,6688,6688,간편결제,매장,,0,1.3,-2.7,0.0,0.0,41,5.0,56,93,0,0,쌀쌀함,나쁨,1,0,0,0,남,40대,전업주부,서울,우유베이스커피,1,0,1,86,202
O028038,U1241,S015,I001,2025-12-24 18:30:00,2025-12-24,18,2,12,겨울,1,3664,3664,카드,픽업,PROMO_XMAS,20,-1.3,-6.1,0.0,0.0,50,7.3,54,84,0,0,추움,나쁨,0,0,0,1,여,30대,기타,강원,에스프레소베이스,1,0,1,130,2
O028039,U0361,S003,I005,2025-10-27 18:45:00,2025-10-27,18,0,10,가을,1,4361,4361,카드,매장,,0,17.1,15.2,0.0,0.0,81,3.0,26,40,0,0,따뜻함,보통,0,0,0,0,남,30대,자유/전문직,광주,에스프레소베이스,1,0,1,144,65
O028040,U1286,S026,I006,2025-06-14 16:30:00,2025-06-14,16,5,6,여름,2,6688,13376,간편결제,매장,,0,25.3,25.1,0.0,0.0,52,1.2,11,16,0,0,더움,좋음,1,0,1,0,여,30대,사무/기술직,인천,우유베이스커피,1,0,1,86,202
O028041,U1917,S007,I030,2025-06-07 08:30:00,2025-06-07,8,5,6,여름,1,5083,5083,간편결제,배달,,0,28.6,27.2,0.7,0.0,54,3.0,22,41,1,0,더움,보통,1,0,0,0,여,50대,전업주부,서울,주스에이드,0,1,0,-2,207
O028042,U1494,S016,I001,2025-11-26 08:15:00,2025-11-26,8,2,11,가을,1,4580,4580,카드,픽업,,0,12.7,11.2,0.0,0.0,69,2.1,18,35,0,0,선선함,보통,0,0,0,0,여,40대,경영/관리직,인천,에스프레소베이스,1,0,1,130,2
O028043,U0755,S021,I025,2025-08-15 10:15:00,2025-08-15,10,4,8,여름,1,6140,6140,카드,매장,,0,33.9,30.2,0.0,0.0,85,4.9,20,30,0,0,매우더움,보통,0,1,0,0,남,50대,전업주부,경기,스무디프라페,0,1,0,89,429
O028044,U1590,S008,I021,2025-09-12 14:30:00,2025-09-12,14,4,9,가을,1,4957,4957,간편결제,배달,,0,29.6,28.5,0.0,0.0,65,2.2,21,42,0,0,더움,보통,0,0,0,0,여,40대,경영/관리직,대전,티차류,1,0,0,28,-8
O028045,U1425,S008,I024,2025-11-08 14:00:00,2025-11-08,14,5,11,가을,1,5329,5329,현금,매장,,0,10.1,6.4,0.0,0.0,68,4.6,52,79,0,0,선선함,나쁨,1,0,0,0,여,30대,사무/기술직,서울,스무디프라페,0,1,0,50,355
O028046,U1975,S026,I027,2025-12-15 13:30:00,2025-12-15,13,0,12,겨울,2,4433,8866,간편결제,매장,PROMO_XMAS,20,1.0,-0.6,0.0,0.0,61,2.7,39,62,0,0,쌀쌀함,나쁨,0,0,1,1,여,50대,판매/영업,광주,주스에이드,0,1,0,-17,152
O028047,U1411,S002,I022,2025-12-09 19:00:00,2025-12-09,19,1,12,겨울,1,4158,4158,카드,배달,PROMO_XMAS,20,-6.4,-12.2,0.0,0.0,34,7.3,47,84,0,0,추움,나쁨,0,0,1,1,여,30대,무직,광주,티차류,1,0,0,17,50
O028048,U0461,S002,I029,2025-08-10 11:30:00,2025-08-10,11,6,8,여름,1,4499,4499,현금,매장,,0,29.3,25.7,0.0,0.0,36,5.6,20,33,0,0,더움,보통,1,0,0,0,남,40대,자영업,경기,주스에이드,0,1,0,29,215
O028049,U0423,S024,I005,2025-07-24 19:45:00,2025-07-24,19,3,7,여름,1,4361,4361,멤버십,매장,,0,25.8,21.1,0.0,0.0,46,6.1,39,84,0,0,더움,나쁨,0,0,0,0,남,30대,전업주부,광주,에스프레소베이스,1,0,1,144,65
