order_item_id,option_item_id,option_name,extra_price
10229,1,Tall,0
10229,11,기본,0
10230,4,HOT,0
10230,3,Venti,1000
10230,12,덜 달게,0
10230,6,샷 추가 (+1),500
10231,4,HOT,0
10231,2,Grande,500
10231,11,기본,0
10231,8,헤이즐넛 시럽,300
10232,5,ICE,0
10232,1,Tall,0
10233,5,ICE,0
10233,1,Tall,0
10233,9,카라멜 시럽,300
10233,10,휘핑크림 추가,500
10234,4,HOT,0
10234,2,Grande,500
10234,12,덜 달게,0
10234,6,샷 추가 (+1),500
10234,8,헤이즐넛 시럽,300
10235,5,ICE,0
10235,1,Tall,0
10235,11,기본,0
10235,6,샷 추가 (+1),500
10236,4,HOT,0
10236,3,Venti,1000
10237,5,ICE,0
10237,2,Grande,500
10237,11,기본,0
10237,6,샷 추가 (+1),500
10238,4,HOT,0
10238,2,Grande,500
10239,4,HOT,0
10239,1,Tall,0
10239,13,더 달게,0
10239,6,샷 추가 (+1),500
10240,4,HOT,0
10240,2,Grande,500
10240,6,샷 추가 (+1),500
10241,4,HOT,0
10241,1,Tall,0
10241,13,더 달게,0
10242,4,HOT,0
10242,1,Tall,0
10242,11,기본,0
10243,5,ICE,0
10243,3,Venti,1000
10243,13,더 달게,0
10243,6,샷 추가 (+1),500
10244,4,HOT,0
10244,3,Venti,1000
10244,11,기본,0
10244,6,샷 추가 (+1),500
10245,4,HOT,0
10245,1,Tall,0
10245,11,기본,0
10245,6,샷 추가 (+1),500
10246,4,HOT,0
10246,2,Grande,500
10247,4,HOT,0
10247,3,Venti,1000
10247,11,기본,0
10248,4,HOT,0
10248,3,Venti,1000
10249,4,HOT,0
10249,1,Tall,0
10249,11,기본,0
10250,5,ICE,0
10250,2,Grande,500
10250,13,더 달게,0
10250,6,샷 추가 (+1),500
10251,5,ICE,0
10251,3,Venti,1000
10251,12,덜 달게,0
10252,4,HOT,0
10252,1,Tall,0
10252,13,더 달게,0
10253,4,HOT,0
10253,1,Tall,0
10253,11,기본,0
10254,5,ICE,0
10254,1,Tall,0
10254,11,기본,0
10255,5,ICE,0
10255,3,Venti,1000
10255,10,휘핑크림 추가,500
10256,4,HOT,0
10256,3,Venti,1000
10256,11,기본,0
10257,5,ICE,0
10257,1,Tall,0
10257,10,휘핑크림 추가,500
10258,5,ICE,0
10258,1,Tall,0
10258,13,더 달게,0
10258,8,헤이즐넛 시럽,300
10259,4,HOT,0
10259,1,Tall,0
10259,11,기본,0
10260,5,ICE,0
10260,1,Tall,0
10261,5,ICE,0
10261,2,Grande,500
10262,4,HOT,0
10262,1,Tall,0
10262,10,휘핑크림 추가,500
10263,5,ICE,0
10263,2,Grande,500
10263,9,카라멜 시럽,300
10264,4,HOT,0
10264,1,Tall,0
10264,11,기본,0
10265,4,HOT,0
10265,1,Tall,0
10265,11,기본,0
10266,5,ICE,0
10266,2,Grande,500
10266,13,더 달게,0
10267,4,HOT,0
10267,1,Tall,0
10267,12,덜 달게,0
10267,6,샷 추가 (+1),500
10267,7,바닐라 시럽,300
10268,5,ICE,0
10268,1,Tall,0
10268,12,덜 달게,0
10269,5,ICE,0
10269,2,Grande,500
10269,11,기본,0
10269,6,샷 추가 (+1),500
10269,9,카라멜 시럽,300
10269,10,휘핑크림 추가,500
10270,5,ICE,0
10270,3,Venti,1000
10271,4,HOT,0
10271,2,Grande,500
10272,4,HOT,0
10272,1,Tall,0
10273,4,HOT,0
10273,1,Tall,0
10273,13,더 달게,0
10274,5,ICE,0
10274,3,Venti,1000
10275,4,HOT,0
10275,2,Grande,500
10275,13,더 달게,0
10276,4,HOT,0
10276,1,Tall,0
10276,12,덜 달게,0
10277,5,ICE,0
10277,3,Venti,1000
10278,4,HOT,0
10278,2,Grande,500
10278,11,기본,0
10278,9,카라멜 시럽,300
10279,4,HOT,0
10279,1,Tall,0
10279,6,샷 추가 (+1),500
10280,5,ICE,0
10280,1,Tall,0
10280,6,샷 추가 (+1),500
10280,10,휘핑크림 추가,500
10281,4,HOT,0
10281,3,Venti,1000
10281,6,샷 추가 (+1),500
10282,4,HOT,0
10282,1,Tall,0
10282,6,샷 추가 (+1),500
10282,10,휘핑크림 추가,500
10283,5,ICE,0
10283,2,Grande,500
10283,12,덜 달게,0
10283,6,샷 추가 (+1),500
10283,8,헤이즐넛 시럽,300
10284,5,ICE,0
10284,2,Grande,500
10285,4,HOT,0
10285,1,Tall,0
10285,11,기본,0
10286,4,HOT,0
10286,2,Grande,500
10286,13,더 달게,0
10287,5,ICE,0
10287,2,Grande,500
10288,4,HOT,0
10288,1,Tall,0
10288,9,카라멜 시럽,300
10289,5,ICE,0
10289,1,Tall,0
10289,6,샷 추가 (+1),500
10290,4,HOT,0
10290,2,Grande,500
10290,11,기본,0
10290,10,휘핑크림 추가,500
10291,5,ICE,0
10291,1,Tall,0
10292,4,HOT,0
10292,2,Grande,500
10292,12,덜 달게,0
10293,4,HOT,0
10293,1,Tall,0
10294,4,HOT,0
10294,1,Tall,0
10295,4,HOT,0
10295,2,Grande,500
10296,5,ICE,0
10296,1,Tall,0
10296,11,기본,0
10296,6,샷 추가 (+1),500
10296,7,바닐라 시럽,300
10296,10,휘핑크림 추가,500
10297,4,HOT,0
10297,2,Grande,500
10297,11,기본,0
10297,6,샷 추가 (+1),500
10298,4,HOT,0
10298,2,Grande,500
10298,13,더 달게,0
10298,10,휘핑크림 추가,500
10299,4,HOT,0
10299,2,Grande,500
10299,13,더 달게,0
10300,4,HOT,0
10300,2,Grande,500
10300,6,샷 추가 (+1),500
10300,7,바닐라 시럽,300
10300,10,휘핑크림 추가,500
10301,5,ICE,0
10301,1,Tall,0
10301,12,덜 달게,0
10301,6,샷 추가 (+1),500
10301,9,카라멜 시럽,300
10302,5,ICE,0
10302,1,Tall,0
10302,11,기본,0
10302,6,샷 추가 (+1),500
10302,8,헤이즐넛 시럽,300
10303,4,HOT,0
10303,1,Tall,0
10303,11,기본,0
10304,5,ICE,0
10304,1,Tall,0
10304,12,덜 달게,0
10305,4,HOT,0
10305,1,Tall,0
10305,11,기본,0
10305,10,휘핑크림 추가,500
10306,4,HOT,0
10306,1,Tall,0
10306,12,덜 달게,0
10307,4,HOT,0
10307,1,Tall,0
10307,13,더 달게,0
10308,4,HOT,0
10308,2,Grande,500
10308,13,더 달게,0
10308,7,바닐라 시럽,300
10308,10,휘핑크림 추가,500
10309,4,HOT,0
10309,1,Tall,0
10310,5,ICE,0
10310,3,Venti,1000
10310,13,더 달게,0
10310,9,카라멜 시럽,300
10311,5,ICE,0
10311,2,Grande,500
10311,13,더 달게,0
10312,4,HOT,0
10312,2,Grande,500
10313,4,HOT,0
10313,1,Tall,0
10314,5,ICE,0
10314,3,Venti,1000
10314,11,기본,0
10314,6,샷 추가 (+1),500
10314,9,카라멜 시럽,300
10315,5,ICE,0
10315,2,Grande,500
10316,4,HOT,0
10316,2,Grande,500
10316,13,더 달게,0
10317,4,HOT,0
10317,2,Grande,500
10318,4,HOT,0
10318,3,Venti,1000
10318,7,바닐라 시럽,300
10319,4,HOT,0
10319,2,Grande,500
10320,4,HOT,0
10320,1,Tall,0
10320,12,덜 달게,0
10321,4,HOT,0
10321,2,Grande,500
10321,12,덜 달게,0
10322,4,HOT,0
10322,3,Venti,1000
10322,8,헤이즐넛 시럽,300
10323,5,ICE,0
10323,2,Grande,500
10323,6,샷 추가 (+1),500
10324,4,HOT,0
10324,1,Tall,0
10324,6,샷 추가 (+1),500
10325,4,HOT,0
10325,3,Venti,1000
10325,10,휘핑크림 추가,500
10326,4,HOT,0
10326,1,Tall,0
10326,12,덜 달게,0
10327,5,ICE,0
10327,1,Tall,0
10327,11,기본,0
10328,5,ICE,0
10328,2,Grande,500
10328,12,덜 달게,0
10329,4,HOT,0
10329,1,Tall,0
10329,12,덜 달게,0
10330,5,ICE,0
10330,1,Tall,0
10330,11,기본,0
10331,4,HOT,0
10331,1,Tall,0
10332,4,HOT,0
10332,1,Tall,0
10332,12,덜 달게,0
10333,4,HOT,0
10333,2,Grande,500
10333,6,샷 추가 (+1),500
10334,5,ICE,0
10334,1,Tall,0
10334,11,기본,0
10335,4,HOT,0
10335,1,Tall,0
10335,12,덜 달게,0
10335,10,휘핑크림 추가,500
10336,4,HOT,0
10336,1,Tall,0
10336,11,기본,0
10336,7,바닐라 시럽,300
10337,5,ICE,0
10337,3,Venti,1000
10337,12,덜 달게,0
10338,4,HOT,0
10338,2,Grande,500
10338,11,기본,0
10339,5,ICE,0
10339,3,Venti,1000
10339,12,덜 달게,0
10340,5,ICE,0
10340,2,Grande,500
10340,11,기본,0
10341,4,HOT,0
10341,1,Tall,0
10341,9,카라멜 시럽,300
10342,4,HOT,0
10342,3,Venti,1000
10342,11,기본,0
10343,5,ICE,0
10343,3,Venti,1000
10343,6,샷 추가 (+1),500
10343,7,바닐라 시럽,300
10344,4,HOT,0
10344,2,Grande,500
10344,12,덜 달게,0
10345,5,ICE,0
10345,3,Venti,1000
10345,11,기본,0
10346,4,HOT,0
10346,3,Venti,1000
10346,12,덜 달게,0
10346,9,카라멜 시럽,300
10347,4,HOT,0
10347,1,Tall,0
10347,11,기본,0
10347,9,카라멜 시럽,300
10348,5,ICE,0
10348,1,Tall,0
10348,11,기본,0
10349,5,ICE,0
10349,2,Grande,500
10349,11,기본,0
10350,4,HOT,0
10350,3,Venti,1000
10350,9,카라멜 시럽,300
10351,4,HOT,0
10351,2,Grande,500
10351,12,덜 달게,0
10352,5,ICE,0
10352,1,Tall,0
10352,13,더 달게,0
10353,4,HOT,0
10353,2,Grande,500
10353,13,더 달게,0
10354,4,HOT,0
10354,3,Venti,1000
10354,11,기본,0
10354,7,바닐라 시럽,300
10355,5,ICE,0
10355,2,Grande,500
10356,5,ICE,0
10356,1,Tall,0
10357,4,HOT,0
10357,2,Grande,500
10357,13,더 달게,0
10357,10,휘핑크림 추가,500
10358,5,ICE,0
10358,1,Tall,0
10358,6,샷 추가 (+1),500
10358,7,바닐라 시럽,300
10359,5,ICE,0
10359,1,Tall,0
10359,11,기본,0
10359,6,샷 추가 (+1),500
10360,4,HOT,0
10360,2,Grande,500
10361,4,HOT,0
10361,1,Tall,0
10362,5,ICE,0
10362,2,Grande,500
10362,11,기본,0
10363,4,HOT,0
10363,3,Venti,1000
10363,6,샷 추가 (+1),500
10364,5,ICE,0
10364,3,Venti,1000
10364,13,더 달게,0
10365,4,HOT,0
10365,3,Venti,1000
10366,4,HOT,0
10366,1,Tall,0
10366,12,덜 달게,0
10367,4,HOT,0
10367,1,Tall,0
10367,6,샷 추가 (+1),500
10368,4,HOT,0
10368,1,Tall,0
10368,11,기본,0
10368,6,샷 추가 (+1),500
10369,4,HOT,0
10369,1,Tall,0
10369,7,바닐라 시럽,300
10370,4,HOT,0
10370,1,Tall,0
10370,6,샷 추가 (+1),500
10371,4,HOT,0
10371,2,Grande,500
10371,12,덜 달게,0
10372,4,HOT,0
10372,1,Tall,0
10372,6,샷 추가 (+1),500
10373,5,ICE,0
10373,2,Grande,500
10374,4,HOT,0
10374,2,Grande,500
10375,5,ICE,0
10375,3,Venti,1000
10376,4,HOT,0
10376,1,Tall,0
10376,13,더 달게,0
10377,5,ICE,0
10377,2,Grande,500
10377,13,더 달게,0
10377,6,샷 추가 (+1),500
10377,7,바닐라 시럽,300
10378,5,ICE,0
10378,3,Venti,1000
10378,9,카라멜 시럽,300
10379,4,HOT,0
10379,3,Venti,1000
10379,11,기본,0
10379,6,샷 추가 (+1),500
10380,5,ICE,0
10380,1,Tall,0
10381,4,HOT,0
10381,2,Grande,500
10382,5,ICE,0
10382,2,Grande,500
10382,12,덜 달게,0
10383,5,ICE,0
10383,3,Venti,1000
10383,11,기본,0
10383,10,휘핑크림 추가,500
10384,5,ICE,0
10384,2,Grande,500
10384,13,더 달게,0
10385,4,HOT,0
10385,1,Tall,0
10386,4,HOT,0
10386,1,Tall,0
10386,13,더 달게,0
10387,4,HOT,0
10387,3,Venti,1000
10387,13,더 달게,0
10388,5,ICE,0
10388,2,Grande,500
10388,12,덜 달게,0
10389,5,ICE,0
10389,1,Tall,0
10389,12,덜 달게,0
10390,4,HOT,0
10390,1,Tall,0
10390,11,기본,0
10390,6,샷 추가 (+1),500
10391,4,HOT,0
10391,2,Grande,500
10391,7,바닐라 시럽,300
10392,5,ICE,0
10392,1,Tall,0
10393,4,HOT,0
10393,2,Grande,500
10393,12,덜 달게,0
10394,4,HOT,0
10394,1,Tall,0
10395,5,ICE,0
10395,1,Tall,0
10395,8,헤이즐넛 시럽,300
10396,5,ICE,0
10396,2,Grande,500
10396,11,기본,0
10396,9,카라멜 시럽,300
10397,5,ICE,0
10397,3,Venti,1000
10397,11,기본,0
10397,6,샷 추가 (+1),500
10398,5,ICE,0
10398,2,Grande,500
10398,6,샷 추가 (+1),500
10399,4,HOT,0
10399,1,Tall,0
10400,4,HOT,0
10400,2,Grande,500
10400,6,샷 추가 (+1),500
10401,5,ICE,0
10401,1,Tall,0
10401,11,기본,0
10402,4,HOT,0
10402,3,Venti,1000
10402,11,기본,0
10403,5,ICE,0
10403,2,Grande,500
10403,12,덜 달게,0
10404,4,HOT,0
10404,1,Tall,0
10404,13,더 달게,0
10405,5,ICE,0
10405,3,Venti,1000
10406,4,HOT,0
10406,1,Tall,0
10406,13,더 달게,0
10407,4,HOT,0
10407,1,Tall,0
10407,13,더 달게,0
10407,6,샷 추가 (+1),500
10408,5,ICE,0
10408,1,Tall,0
10408,11,기본,0
10409,4,HOT,0
10409,3,Venti,1000
10409,6,샷 추가 (+1),500
10410,4,HOT,0
10410,2,Grande,500
10410,12,덜 달게,0
10411,4,HOT,0
10411,2,Grande,500
10411,11,기본,0
10412,5,ICE,0
10412,1,Tall,0
10412,12,덜 달게,0
10412,8,헤이즐넛 시럽,300
10413,5,ICE,0
10413,1,Tall,0
10414,4,HOT,0
10414,2,Grande,500
10414,12,덜 달게,0
10414,6,샷 추가 (+1),500
10415,5,ICE,0
10415,3,Venti,1000
10415,11,기본,0
10415,6,샷 추가 (+1),500
10416,4,HOT,0
10416,3,Venti,1000
10416,6,샷 추가 (+1),500
10417,5,ICE,0
10417,1,Tall,0
10417,13,더 달게,0
10418,5,ICE,0
10418,2,Grande,500
10418,11,기본,0
10419,4,HOT,0
10419,2,Grande,500
10419,6,샷 추가 (+1),500
10420,5,ICE,0
10420,2,Grande,500
10420,10,휘핑크림 추가,500
10421,5,ICE,0
10421,2,Grande,500
10421,12,덜 달게,0
10422,4,HOT,0
10422,2,Grande,500
10422,12,덜 달게,0
10422,6,샷 추가 (+1),500
10423,4,HOT,0
10423,3,Venti,1000
10423,6,샷 추가 (+1),500
10424,4,HOT,0
10424,1,Tall,0
10424,8,헤이즐넛 시럽,300
10425,4,HOT,0
10425,1,Tall,0
10425,13,더 달게,0
10426,4,HOT,0
10426,1,Tall,0
10426,13,더 달게,0
10426,6,샷 추가 (+1),500
10427,4,HOT,0
10427,1,Tall,0
10427,6,샷 추가 (+1),500
10428,4,HOT,0
10428,2,Grande,500
10428,12,덜 달게,0
10428,6,샷 추가 (+1),500
10429,4,HOT,0
10429,2,Grande,500
10429,12,덜 달게,0
10430,5,ICE,0
10430,2,Grande,500
10430,11,기본,0
10430,6,샷 추가 (+1),500
10431,5,ICE,0
10431,2,Grande,500
10431,11,기본,0
10431,6,샷 추가 (+1),500
10432,4,HOT,0
10432,1,Tall,0
10432,13,더 달게,0
10432,6,샷 추가 (+1),500
10433,5,ICE,0
10433,3,Venti,1000
10433,6,샷 추가 (+1),500
10433,7,바닐라 시럽,300
10434,5,ICE,0
10434,2,Grande,500
10434,12,덜 달게,0
10435,5,ICE,0
10435,3,Venti,1000
10435,12,덜 달게,0
10436,4,HOT,0
10436,2,Grande,500
10437,5,ICE,0
10437,1,Tall,0
10437,11,기본,0
10437,9,카라멜 시럽,300
10438,5,ICE,0
10438,2,Grande,500
10438,13,더 달게,0
10439,5,ICE,0
10439,3,Venti,1000
10440,4,HOT,0
10440,2,Grande,500
10440,6,샷 추가 (+1),500
10441,4,HOT,0
10441,3,Venti,1000
10441,12,덜 달게,0
10441,6,샷 추가 (+1),500
10442,4,HOT,0
10442,2,Grande,500
10442,12,덜 달게,0
10443,4,HOT,0
10443,2,Grande,500
10443,13,더 달게,0
10444,4,HOT,0
10444,1,Tall,0
10444,6,샷 추가 (+1),500
10445,5,ICE,0
10445,1,Tall,0
10445,6,샷 추가 (+1),500
10446,4,HOT,0
10446,1,Tall,0
10446,11,기본,0
10446,6,샷 추가 (+1),500
10446,10,휘핑크림 추가,500
10447,5,ICE,0
10447,3,Venti,1000
10447,8,헤이즐넛 시럽,300
10447,10,휘핑크림 추가,500
10448,5,ICE,0
10448,1,Tall,0
10448,11,기본,0
10449,5,ICE,0
10449,2,Grande,500
10449,11,기본,0
10449,6,샷 추가 (+1),500
10450,4,HOT,0
10450,2,Grande,500
10450,6,샷 추가 (+1),500
10451,4,HOT,0
10451,1,Tall,0
10451,12,덜 달게,0
10451,6,샷 추가 (+1),500
10452,5,ICE,0
10452,2,Grande,500
10452,11,기본,0
10452,6,샷 추가 (+1),500
10453,4,HOT,0
10453,3,Venti,1000
10453,11,기본,0
10454,4,HOT,0
10454,1,Tall,0
10454,13,더 달게,0
10455,4,HOT,0
10455,3,Venti,1000
10455,12,덜 달게,0
10455,6,샷 추가 (+1),500
10456,5,ICE,0
10456,1,Tall,0
10456,13,더 달게,0
10457,4,HOT,0
10457,3,Venti,1000
10457,12,덜 달게,0
10457,6,샷 추가 (+1),500
10457,9,카라멜 시럽,300
10457,10,휘핑크림 추가,500
10458,5,ICE,0
10458,3,Venti,1000
10458,12,덜 달게,0
10458,6,샷 추가 (+1),500
10459,5,ICE,0
10459,3,Venti,1000
10459,6,샷 추가 (+1),500
10459,7,바닐라 시럽,300
10460,5,ICE,0
10460,3,Venti,1000
10461,4,HOT,0
10461,2,Grande,500
10461,12,덜 달게,0
10462,5,ICE,0
10462,2,Grande,500
10462,12,덜 달게,0
10463,5,ICE,0
10463,3,Venti,1000
10463,13,더 달게,0
10463,6,샷 추가 (+1),500
10464,4,HOT,0
10464,2,Grande,500
10464,6,샷 추가 (+1),500
10465,4,HOT,0
10465,1,Tall,0
10465,9,카라멜 시럽,300
10466,4,HOT,0
10466,3,Venti,1000
10466,11,기본,0
10466,6,샷 추가 (+1),500
10467,5,ICE,0
10467,1,Tall,0
10467,6,샷 추가 (+1),500
10468,4,HOT,0
10468,2,Grande,500
10469,4,HOT,0
10469,2,Grande,500
10469,7,바닐라 시럽,300
10470,4,HOT,0
10470,1,Tall,0
10470,12,덜 달게,0
10471,4,HOT,0
10471,2,Grande,500
10471,6,샷 추가 (+1),500
10471,7,바닐라 시럽,300
10472,4,HOT,0
10472,1,Tall,0
10472,12,덜 달게,0
10472,6,샷 추가 (+1),500
10473,5,ICE,0
10473,2,Grande,500
10473,11,기본,0
10473,7,바닐라 시럽,300
10474,4,HOT,0
10474,3,Venti,1000
10475,4,HOT,0
10475,2,Grande,500
10475,13,더 달게,0
10475,9,카라멜 시럽,300
10476,5,ICE,0
10476,1,Tall,0
10476,12,덜 달게,0
10477,5,ICE,0
10477,2,Grande,500
10477,11,기본,0
10478,5,ICE,0
10478,3,Venti,1000
10479,4,HOT,0
10479,2,Grande,500
10479,11,기본,0
10479,8,헤이즐넛 시럽,300
10479,10,휘핑크림 추가,500
10480,4,HOT,0
10480,2,Grande,500
10480,13,더 달게,0
10480,6,샷 추가 (+1),500
10480,9,카라멜 시럽,300
10481,4,HOT,0
10481,3,Venti,1000
10481,7,바닐라 시럽,300
10482,4,HOT,0
10482,2,Grande,500
10483,4,HOT,0
10483,1,Tall,0
10483,11,기본,0
10483,6,샷 추가 (+1),500
10483,9,카라멜 시럽,300
10484,4,HOT,0
10484,3,Venti,1000
10485,5,ICE,0
10485,1,Tall,0
10485,11,기본,0
10486,5,ICE,0
10486,3,Venti,1000
10486,11,기본,0
10487,4,HOT,0
10487,3,Venti,1000
10488,4,HOT,0
10488,2,Grande,500
10489,4,HOT,0
10489,2,Grande,500
10489,11,기본,0
10489,6,샷 추가 (+1),500
10489,8,헤이즐넛 시럽,300
10490,5,ICE,0
10490,1,Tall,0
10490,12,덜 달게,0
10491,4,HOT,0
10491,1,Tall,0
10491,13,더 달게,0
10492,5,ICE,0
10492,2,Grande,500
10493,4,HOT,0
10493,2,Grande,500
10493,8,헤이즐넛 시럽,300
10494,5,ICE,0
10494,1,Tall,0
10494,11,기본,0
10495,4,HOT,0
10495,1,Tall,0
10495,6,샷 추가 (+1),500
10496,4,HOT,0
10496,3,Venti,1000
10496,6,샷 추가 (+1),500
10497,5,ICE,0
10497,2,Grande,500
10497,12,덜 달게,0
10498,4,HOT,0
10498,2,Grande,500
10498,6,샷 추가 (+1),500
10498,7,바닐라 시럽,300
10498,10,휘핑크림 추가,500
10499,4,HOT,0
10499,1,Tall,0
10499,9,카라멜 시럽,300
10500,4,HOT,0
10500,1,Tall,0
10501,5,ICE,0
10501,2,Grande,500
10501,7,바닐라 시럽,300
10502,5,ICE,0
10502,2,Grande,500
10502,9,카라멜 시럽,300
10503,5,ICE,0
10503,2,Grande,500
10503,12,덜 달게,0
10503,7,바닐라 시럽,300
10504,5,ICE,0
10504,2,Grande,500
10505,4,HOT,0
10505,2,Grande,500
10505,13,더 달게,0
10505,6,샷 추가 (+1),500
10505,8,헤이즐넛 시럽,300
10506,4,HOT,0
10506,1,Tall,0
10507,5,ICE,0
10507,1,Tall,0
10507,6,샷 추가 (+1),500
10508,4,HOT,0
10508,1,Tall,0
10508,11,기본,0
10508,9,카라멜 시럽,300
10509,5,ICE,0
10509,3,Venti,1000
10509,6,샷 추가 (+1),500
10509,10,휘핑크림 추가,500
10510,5,ICE,0
10510,2,Grande,500
10510,6,샷 추가 (+1),500
10510,10,휘핑크림 추가,500
10511,4,HOT,0
10511,2,Grande,500
10511,12,덜 달게,0
10511,8,헤이즐넛 시럽,300
10512,5,ICE,0
10512,3,Venti,1000
10512,12,덜 달게,0
10513,4,HOT,0
10513,2,Grande,500
10514,5,ICE,0
10514,2,Grande,500
10514,10,휘핑크림 추가,500
10515,4,HOT,0
10515,1,Tall,0
10515,13,더 달게,0
10516,4,HOT,0
10516,3,Venti,1000
10516,11,기본,0
10516,7,바닐라 시럽,300
10517,4,HOT,0
10517,2,Grande,500
10517,11,기본,0
10517,7,바닐라 시럽,300
10518,4,HOT,0
10518,1,Tall,0
10518,11,기본,0
10519,4,HOT,0
10519,2,Grande,500
10519,10,휘핑크림 추가,500
10520,5,ICE,0
10520,2,Grande,500
10520,13,더 달게,0
10520,10,휘핑크림 추가,500
10521,5,ICE,0
10521,1,Tall,0
10522,5,ICE,0
10522,2,Grande,500
10522,13,더 달게,0
10522,6,샷 추가 (+1),500
10522,7,바닐라 시럽,300
10523,4,HOT,0
10523,1,Tall,0
10523,11,기본,0
10524,4,HOT,0
10524,3,Venti,1000
10525,4,HOT,0
10525,3,Venti,1000
10525,6,샷 추가 (+1),500
10525,7,바닐라 시럽,300
10526,5,ICE,0
10526,2,Grande,500
10526,11,기본,0
10526,6,샷 추가 (+1),500
10527,5,ICE,0
10527,1,Tall,0
10528,4,HOT,0
10528,3,Venti,1000
10528,13,더 달게,0
10529,4,HOT,0
10529,2,Grande,500
10529,6,샷 추가 (+1),500
10530,4,HOT,0
10530,2,Grande,500
10530,12,덜 달게,0
10531,4,HOT,0
10531,3,Venti,1000
10531,10,휘핑크림 추가,500
10532,5,ICE,0
10532,1,Tall,0
10533,4,HOT,0
10533,3,Venti,1000
10533,6,샷 추가 (+1),500
10534,4,HOT,0
10534,1,Tall,0
10534,11,기본,0
10535,4,HOT,0
10535,1,Tall,0
10535,11,기본,0
10536,5,ICE,0
10536,1,Tall,0
10536,11,기본,0
10537,5,ICE,0
10537,2,Grande,500
10537,11,기본,0
10537,6,샷 추가 (+1),500
10538,4,HOT,0
10538,1,Tall,0
10538,13,더 달게,0
10538,8,헤이즐넛 시럽,300
10539,4,HOT,0
10539,1,Tall,0
10539,13,더 달게,0
10540,4,HOT,0
10540,2,Grande,500
10540,10,휘핑크림 추가,500
10541,4,HOT,0
10541,1,Tall,0
10541,10,휘핑크림 추가,500
10542,5,ICE,0
10542,2,Grande,500
10543,5,ICE,0
10543,2,Grande,500
10543,11,기본,0
10543,7,바닐라 시럽,300
10544,5,ICE,0
10544,2,Grande,500
10544,11,기본,0
10545,5,ICE,0
10545,2,Grande,500
10545,6,샷 추가 (+1),500
10545,9,카라멜 시럽,300
10546,4,HOT,0
10546,3,Venti,1000
10546,11,기본,0
10547,4,HOT,0
10547,2,Grande,500
10547,11,기본,0
10548,4,HOT,0
10548,3,Venti,1000
10548,12,덜 달게,0
10548,6,샷 추가 (+1),500
10549,4,HOT,0
10549,1,Tall,0
10549,11,기본,0
10550,4,HOT,0
10550,2,Grande,500
10551,4,HOT,0
10551,2,Grande,500
10551,7,바닐라 시럽,300
10552,5,ICE,0
10552,2,Grande,500
10552,6,샷 추가 (+1),500
10553,5,ICE,0
10553,2,Grande,500
10553,11,기본,0
10553,6,샷 추가 (+1),500
10553,10,휘핑크림 추가,500
10554,5,ICE,0
10554,3,Venti,1000
10554,13,더 달게,0
10555,4,HOT,0
10555,1,Tall,0
10555,11,기본,0
10556,5,ICE,0
10556,2,Grande,500
10556,11,기본,0
10556,9,카라멜 시럽,300
10557,5,ICE,0
10557,3,Venti,1000
10558,5,ICE,0
10558,2,Grande,500
10558,6,샷 추가 (+1),500
10559,4,HOT,0
10559,2,Grande,500
10559,11,기본,0
10560,4,HOT,0
10560,1,Tall,0
10560,13,더 달게,0
10560,6,샷 추가 (+1),500
10561,5,ICE,0
10561,2,Grande,500
10562,4,HOT,0
10562,2,Grande,500
10562,12,덜 달게,0
10563,5,ICE,0
10563,2,Grande,500
10563,11,기본,0
10564,4,HOT,0
10564,2,Grande,500
10564,6,샷 추가 (+1),500
10565,5,ICE,0
10565,2,Grande,500
10565,11,기본,0
10566,4,HOT,0
10566,2,Grande,500
10566,12,덜 달게,0
10566,6,샷 추가 (+1),500
10566,9,카라멜 시럽,300
10567,4,HOT,0
10567,3,Venti,1000
10568,5,ICE,0
10568,1,Tall,0
10568,11,기본,0
10568,6,샷 추가 (+1),500
10569,4,HOT,0
10569,2,Grande,500
10569,9,카라멜 시럽,300
10570,4,HOT,0
10570,1,Tall,0
10570,12,덜 달게,0
10571,4,HOT,0
10571,2,Grande,500
10571,11,기본,0
10571,6,샷 추가 (+1),500
10572,5,ICE,0
10572,2,Grande,500
10573,4,HOT,0
10573,1,Tall,0
10573,6,샷 추가 (+1),500
10573,8,헤이즐넛 시럽,300
10574,5,ICE,0
10574,3,Venti,1000
10574,6,샷 추가 (+1),500
10575,4,HOT,0
10575,3,Venti,1000
10576,4,HOT,0
10576,3,Venti,1000
10577,5,ICE,0
10577,3,Venti,1000
10578,4,HOT,0
10578,2,Grande,500
10579,4,HOT,0
10579,1,Tall,0
10579,11,기본,0
10579,6,샷 추가 (+1),500
10580,5,ICE,0
10580,3,Venti,1000
10580,11,기본,0
10581,5,ICE,0
10581,2,Grande,500
10581,11,기본,0
10582,5,ICE,0
10582,2,Grande,500
10582,10,휘핑크림 추가,500
10583,4,HOT,0
10583,3,Venti,1000
10584,4,HOT,0
10584,2,Grande,500
10584,12,덜 달게,0
10585,4,HOT,0
10585,3,Venti,1000
10585,10,휘핑크림 추가,500
10586,4,HOT,0
10586,1,Tall,0
10586,10,휘핑크림 추가,500
10587,5,ICE,0
10587,1,Tall,0
10587,6,샷 추가 (+1),500
10588,5,ICE,0
10588,2,Grande,500
10588,12,덜 달게,0
10588,6,샷 추가 (+1),500
10589,5,ICE,0
10589,1,Tall,0
10589,11,기본,0
10590,5,ICE,0
10590,1,Tall,0
