session_uuid,kiosk_id,started_at,ended_at,estimated_gender,estimated_age_group,end_reason,is_simple_mode,help_triggered,status
session_R0538,1,2026-12-27T10:58:00,2026-12-27T11:54:00,M,30~39,order_completed,1,0,ended
session_R0539,1,2026-09-10T21:57:00,2026-09-10T22:29:00,M,30~39,order_completed,1,0,ended
session_R0540,1,2026-03-01T14:16:00,2026-03-01T14:43:00,M,50+,order_completed,0,0,ended
session_R0541,1,2026-04-21T09:10:00,2026-04-21T09:57:00,F,50+,order_completed,0,0,ended
session_R0542,1,2026-12-16T12:20:00,2026-12-16T12:52:00,M,50+,order_completed,0,0,ended
session_R0543,1,2026-05-04T17:44:00,2026-05-04T18:16:00,M,20~29,order_completed,0,0,ended
session_R0544,1,2026-10-01T22:55:00,2026-10-01T23:45:00,F,50+,order_completed,1,0,ended
session_R0545,1,2026-10-03T18:18:00,2026-10-03T18:38:00,M,40~49,order_completed,1,0,ended
session_R0546,1,2026-11-06T16:53:00,2026-11-06T17:16:00,F,20~29,order_completed,0,0,ended
session_R0547,1,2026-06-20T10:08:00,2026-06-20T10:58:00,M,50+,order_completed,0,0,ended
session_R0548,1,2026-10-09T14:17:00,2026-10-09T14:52:00,F,30~39,order_completed,0,0,ended
session_R0549,1,2026-11-07T08:57:00,2026-11-07T09:35:00,M,50+,order_completed,0,0,ended
session_R0550,1,2026-11-19T21:21:00,2026-11-19T22:13:00,F,50+,order_completed,0,1,ended
session_R0551,1,2026-04-18T10:43:00,2026-04-18T11:41:00,F,50+,order_completed,0,0,ended
session_R0552,1,2026-08-28T11:14:00,2026-08-28T11:25:00,M,30~39,order_completed,1,0,ended
session_R0553,1,2026-06-24T10:02:00,2026-06-24T10:53:00,F,30~39,order_completed,0,0,ended
session_R0554,1,2026-10-01T20:08:00,2026-10-01T20:34:00,F,40~49,order_completed,0,1,ended
session_R0555,1,2026-05-05T06:49:00,2026-05-05T06:57:00,M,50+,order_completed,0,0,ended
session_R0556,1,2026-10-18T07:47:00,2026-10-18T08:09:00,F,20~29,order_completed,0,0,ended
session_R0557,1,2026-09-22T10:32:00,2026-09-22T10:53:00,M,20~29,order_completed,1,0,ended
session_R0558,1,2026-05-31T12:25:00,2026-05-31T12:34:00,F,40~49,order_completed,0,0,ended
session_R0559,1,2026-07-14T14:53:00,2026-07-14T15:33:00,F,30~39,order_completed,0,0,ended
session_R0560,1,2026-03-10T14:57:00,2026-03-10T15:17:00,F,50+,order_completed,0,0,ended
session_R0561,1,2026-11-07T10:49:00,2026-11-07T11:21:00,F,50+,order_completed,1,0,ended
session_R0562,1,2026-06-04T13:22:00,2026-06-04T14:18:00,F,50+,order_completed,0,0,ended
session_R0563,1,2026-09-17T10:09:00,2026-09-17T10:52:00,F,40~49,order_completed,0,0,ended
session_R0564,1,2026-06-30T14:35:00,2026-06-30T15:02:00,F,40~49,order_completed,1,0,ended
session_R0565,1,2026-12-01T13:31:00,2026-12-01T13:41:00,M,20~29,order_completed,0,0,ended
session_R0566,1,2026-07-24T13:25:00,2026-07-24T14:22:00,F,40~49,order_completed,0,1,ended
session_R0567,1,2026-12-31T15:06:00,2026-12-31T15:47:00,M,50+,order_completed,0,0,ended
session_R0568,1,2026-02-17T11:48:00,2026-02-17T12:46:00,F,20~29,order_completed,0,0,ended
session_R0569,1,2026-03-25T22:34:00,2026-03-25T23:08:00,M,20~29,order_completed,0,0,ended
session_R0570,1,2026-11-28T12:29:00,2026-11-28T13:16:00,M,40~49,order_completed,0,1,ended
session_R0571,1,2026-02-25T09:35:00,2026-02-25T10:12:00,F,40~49,order_completed,0,1,ended
session_R0572,1,2026-11-09T14:03:00,2026-11-09T14:40:00,M,30~39,order_completed,0,0,ended
session_R0573,1,2026-05-25T16:26:00,2026-05-25T17:01:00,F,50+,order_completed,1,0,ended
session_R0574,1,2026-01-29T22:33:00,2026-01-29T22:38:00,M,30~39,order_completed,0,0,ended
session_R0575,1,2026-09-28T12:58:00,2026-09-28T13:06:00,M,30~39,order_completed,1,0,ended
session_R0576,1,2026-04-14T10:34:00,2026-04-14T11:29:00,F,50+,order_completed,0,0,ended
session_R0577,1,2026-12-12T14:48:00,2026-12-12T15:45:00,M,50+,order_completed,0,0,ended
session_R0578,1,2026-08-27T20:08:00,2026-08-27T20:54:00,F,30~39,order_completed,0,0,ended
session_R0579,1,2026-04-07T20:25:00,2026-04-07T20:51:00,M,40~49,order_completed,0,0,ended
session_R0580,1,2026-01-06T11:40:00,2026-01-06T12:35:00,M,20~29,order_completed,1,1,ended
session_R0581,1,2026-01-02T18:43:00,2026-01-02T19:21:00,M,30~39,order_completed,0,0,ended
session_R0582,1,2026-05-10T16:33:00,2026-05-10T16:55:00,F,50+,order_completed,0,1,ended
session_R0583,1,2026-01-14T21:42:00,2026-01-14T22:07:00,M,50+,order_completed,0,1,ended
session_R0584,1,2026-08-27T18:31:00,2026-08-27T19:02:00,M,20~29,order_completed,0,0,ended
session_R0585,1,2026-05-10T17:46:00,2026-05-10T18:28:00,F,30~39,order_completed,0,1,ended
session_R0586,1,2026-07-18T15:04:00,2026-07-18T15:47:00,F,50+,order_completed,1,0,ended
session_R0587,1,2026-09-09T08:33:00,2026-09-09T08:59:00,F,50+,order_completed,0,1,ended
session_R0588,1,2026-06-01T11:24:00,2026-06-01T12:19:00,F,20~29,order_completed,0,1,ended
session_R0589,1,2026-11-08T16:23:00,2026-11-08T16:30:00,F,20~29,order_completed,0,1,ended
session_R0590,1,2026-03-04T16:06:00,2026-03-04T16:27:00,M,40~49,order_completed,0,0,ended
session_R0591,1,2026-10-23T21:17:00,2026-10-23T21:40:00,F,20~29,order_completed,0,0,ended
session_R0592,1,2026-03-26T16:20:00,2026-03-26T16:29:00,F,50+,order_completed,0,0,ended
session_R0593,1,2026-02-18T18:44:00,2026-02-18T19:36:00,M,40~49,order_completed,0,0,ended
session_R0594,1,2026-10-05T10:35:00,2026-10-05T11:29:00,M,50+,order_completed,0,0,ended
session_R0595,1,2026-12-26T13:31:00,2026-12-26T14:14:00,M,40~49,order_completed,0,0,ended
session_R0596,1,2026-11-16T06:38:00,2026-11-16T07:03:00,F,50+,order_completed,0,0,ended
session_R0597,1,2026-12-22T06:23:00,2026-12-22T07:06:00,F,50+,order_completed,0,0,ended
session_R0598,1,2026-01-22T13:19:00,2026-01-22T13:59:00,M,50+,order_completed,0,0,ended
session_R0599,1,2026-10-18T20:44:00,2026-10-18T20:54:00,M,20~29,order_completed,0,0,ended
session_R0600,1,2026-06-12T11:23:00,2026-06-12T12:13:00,M,20~29,order_completed,0,0,ended
session_R0601,1,2026-05-15T20:09:00,2026-05-15T20:37:00,F,30~39,order_completed,0,0,ended
session_R0602,1,2026-06-26T11:01:00,2026-06-26T11:57:00,F,40~49,order_completed,0,0,ended
session_R0603,1,2026-07-01T21:15:00,2026-07-01T21:36:00,M,50+,order_completed,0,0,ended
session_R0604,1,2026-01-02T12:22:00,2026-01-02T12:39:00,M,50+,order_completed,0,0,ended
session_R0605,1,2026-07-20T16:21:00,2026-07-20T16:44:00,M,40~49,order_completed,0,0,ended
session_R0606,1,2026-04-10T17:22:00,2026-04-10T17:41:00,F,50+,order_completed,0,0,ended
session_R0607,1,2026-12-06T12:00:00,2026-12-06T12:34:00,M,30~39,order_completed,0,0,ended
session_R0608,1,2026-05-31T11:48:00,2026-05-31T12:03:00,F,20~29,order_completed,0,0,ended
session_R0609,1,2026-07-04T22:20:00,2026-07-04T22:58:00,M,40~49,order_completed,1,0,ended
session_R0610,1,2026-07-11T13:36:00,2026-07-11T14:02:00,F,20~29,order_completed,0,0,ended
session_R0611,1,2026-06-11T10:06:00,2026-06-11T11:05:00,M,40~49,order_completed,0,0,ended
session_R0612,1,2026-03-08T20:32:00,2026-03-08T20:41:00,M,50+,order_completed,0,0,ended
session_R0613,1,2026-06-18T13:31:00,2026-06-18T14:17:00,F,40~49,order_completed,0,0,ended
session_R0614,1,2026-01-09T10:35:00,2026-01-09T11:00:00,F,40~49,order_completed,0,0,ended
session_R0615,1,2026-05-02T14:10:00,2026-05-02T14:40:00,M,40~49,order_completed,0,1,ended
session_R0616,1,2026-09-03T13:19:00,2026-09-03T13:42:00,F,20~29,order_completed,0,0,ended
session_R0617,1,2026-01-18T06:49:00,2026-01-18T07:13:00,F,40~49,order_completed,0,0,ended
session_R0618,1,2026-11-23T15:05:00,2026-11-23T15:26:00,F,40~49,order_completed,1,0,ended
session_R0619,1,2026-01-04T13:29:00,2026-01-04T14:07:00,M,50+,order_completed,1,0,ended
session_R0620,1,2026-11-08T13:52:00,2026-11-08T14:46:00,M,20~29,order_completed,1,0,ended
session_R0621,1,2026-03-18T21:39:00,2026-03-18T22:07:00,F,20~29,order_completed,0,0,ended
session_R0622,1,2026-01-05T07:47:00,2026-01-05T08:25:00,M,50+,order_completed,1,0,ended
session_R0623,1,2026-01-10T06:13:00,2026-01-10T07:06:00,M,50+,order_completed,0,0,ended
session_R0624,1,2026-09-24T19:22:00,2026-09-24T19:33:00,M,30~39,order_completed,0,0,ended
session_R0625,1,2026-02-08T12:18:00,2026-02-08T12:31:00,F,50+,order_completed,0,0,ended
session_R0626,1,2026-01-31T11:24:00,2026-01-31T11:32:00,M,50+,order_completed,0,0,ended
session_R0627,1,2026-01-01T15:59:00,2026-01-01T16:33:00,F,50+,order_completed,0,0,ended
session_R0628,1,2026-03-26T06:02:00,2026-03-26T06:08:00,F,50+,order_completed,0,1,ended
session_R0629,1,2026-07-03T07:26:00,2026-07-03T08:15:00,M,30~39,order_completed,1,1,ended
session_R0630,1,2026-07-22T10:34:00,2026-07-22T10:48:00,M,20~29,order_completed,0,0,ended
session_R0631,1,2026-12-22T06:18:00,2026-12-22T06:58:00,M,20~29,order_completed,0,0,ended
session_R0632,1,2026-04-20T14:57:00,2026-04-20T15:46:00,M,50+,order_completed,1,0,ended
session_R0633,1,2026-08-25T11:02:00,2026-08-25T11:20:00,M,50+,order_completed,0,0,ended
session_R0634,1,2026-03-01T18:18:00,2026-03-01T18:27:00,M,50+,order_completed,0,1,ended
session_R0635,1,2026-02-28T13:26:00,2026-02-28T13:38:00,F,30~39,order_completed,0,0,ended
session_R0636,1,2026-11-29T12:25:00,2026-11-29T12:40:00,F,50+,order_completed,0,0,ended
session_R0637,1,2026-04-13T08:18:00,2026-04-13T09:01:00,M,30~39,order_completed,1,0,ended
session_R0638,1,2026-05-24T16:31:00,2026-05-24T16:46:00,M,20~29,order_completed,0,0,ended
session_R0639,1,2026-09-15T08:52:00,2026-09-15T09:38:00,F,50+,order_completed,0,0,ended
session_R0640,1,2026-02-12T18:24:00,2026-02-12T19:19:00,M,40~49,order_completed,1,0,ended
session_R0641,1,2026-06-11T11:21:00,2026-06-11T11:56:00,M,50+,order_completed,0,0,ended
session_R0642,1,2026-12-19T08:55:00,2026-12-19T09:38:00,M,30~39,order_completed,0,0,ended
session_R0643,1,2026-03-18T22:47:00,2026-03-18T23:43:00,F,30~39,order_completed,0,0,ended
session_R0644,1,2026-12-05T22:05:00,2026-12-05T22:33:00,F,50+,order_completed,0,0,ended
session_R0645,1,2026-11-01T17:38:00,2026-11-01T18:23:00,F,20~29,order_completed,0,0,ended
session_R0646,1,2026-05-12T21:26:00,2026-05-12T22:00:00,F,50+,order_completed,0,0,ended
session_R0647,1,2026-08-27T21:19:00,2026-08-27T22:04:00,F,30~39,order_completed,0,0,ended
session_R0648,1,2026-09-23T11:54:00,2026-09-23T12:37:00,F,50+,order_completed,0,0,ended
session_R0649,1,2026-11-25T18:24:00,2026-11-25T19:12:00,M,50+,order_completed,0,0,ended
session_R0650,1,2026-02-23T22:07:00,2026-02-23T22:23:00,M,50+,order_completed,0,0,ended
session_R0651,1,2026-08-29T15:55:00,2026-08-29T16:17:00,M,50+,order_completed,0,0,ended
session_R0652,1,2026-08-13T13:34:00,2026-08-13T14:21:00,M,30~39,order_completed,1,0,ended
session_R0653,1,2026-04-04T13:42:00,2026-04-04T13:58:00,F,50+,order_completed,0,0,ended
session_R0654,1,2026-03-21T17:28:00,2026-03-21T17:47:00,M,20~29,order_completed,0,0,ended
session_R0655,1,2026-08-19T21:40:00,2026-08-19T21:59:00,F,40~49,order_completed,1,0,ended
session_R0656,1,2026-10-25T07:07:00,2026-10-25T07:35:00,F,40~49,order_completed,0,0,ended
session_R0657,1,2026-12-08T22:06:00,2026-12-08T22:34:00,F,50+,order_completed,1,0,ended
session_R0658,1,2026-02-20T22:16:00,2026-02-20T22:48:00,F,30~39,order_completed,1,0,ended
session_R0659,1,2026-01-28T14:43:00,2026-01-28T15:31:00,M,20~29,order_completed,0,0,ended
session_R0660,1,2026-05-30T17:22:00,2026-05-30T17:32:00,F,50+,order_completed,1,0,ended
session_R0661,1,2026-09-09T19:11:00,2026-09-09T19:44:00,F,50+,order_completed,0,0,ended
session_R0662,1,2026-05-09T17:48:00,2026-05-09T18:32:00,F,50+,order_completed,0,0,ended
session_R0663,1,2026-05-01T09:05:00,2026-05-01T09:26:00,F,40~49,order_completed,1,0,ended
session_R0664,1,2026-09-18T15:45:00,2026-09-18T16:29:00,M,20~29,order_completed,0,0,ended
session_R0665,1,2026-11-28T14:30:00,2026-11-28T15:27:00,M,40~49,order_completed,0,0,ended
session_R0666,1,2026-08-24T12:11:00,2026-08-24T12:46:00,F,50+,order_completed,0,1,ended
session_R0667,1,2026-09-29T12:24:00,2026-09-29T12:33:00,F,20~29,order_completed,0,0,ended
session_R0668,1,2026-08-21T15:12:00,2026-08-21T15:48:00,M,40~49,order_completed,0,0,ended
session_R0669,1,2026-01-10T13:38:00,2026-01-10T13:48:00,M,30~39,order_completed,0,0,ended
session_R0670,1,2026-04-21T08:04:00,2026-04-21T08:45:00,M,30~39,order_completed,0,0,ended
session_R0671,1,2026-03-18T12:09:00,2026-03-18T12:37:00,F,20~29,order_completed,1,0,ended
session_R0672,1,2026-02-04T07:06:00,2026-02-04T07:29:00,M,40~49,order_completed,0,0,ended
session_R0673,1,2026-07-22T15:46:00,2026-07-22T15:56:00,F,50+,order_completed,0,1,ended
session_R0674,1,2026-01-10T16:50:00,2026-01-10T17:43:00,F,30~39,order_completed,0,0,ended
session_R0675,1,2026-03-08T09:10:00,2026-03-08T09:45:00,M,20~29,order_completed,1,0,ended
session_R0676,1,2026-02-04T19:19:00,2026-02-04T19:25:00,M,30~39,order_completed,0,0,ended
session_R0677,1,2026-02-05T06:13:00,2026-02-05T06:48:00,M,30~39,order_completed,0,1,ended
session_R0678,1,2026-07-08T20:56:00,2026-07-08T21:04:00,M,40~49,order_completed,0,0,ended
session_R0679,1,2026-05-05T19:37:00,2026-05-05T20:36:00,M,20~29,order_completed,0,0,ended
session_R0680,1,2026-07-23T15:48:00,2026-07-23T16:04:00,F,50+,order_completed,0,0,ended
session_R0681,1,2026-04-09T09:01:00,2026-04-09T09:22:00,F,50+,order_completed,0,0,ended
session_R0682,1,2026-06-19T06:24:00,2026-06-19T07:02:00,M,40~49,order_completed,0,0,ended
session_R0683,1,2026-12-12T07:49:00,2026-12-12T08:10:00,F,40~49,order_completed,0,0,ended
session_R0684,1,2026-11-16T19:32:00,2026-11-16T20:26:00,F,50+,order_completed,0,0,ended
session_R0685,1,2026-09-06T15:19:00,2026-09-06T15:30:00,F,30~39,order_completed,0,0,ended
session_R0686,1,2026-09-26T21:26:00,2026-09-26T21:39:00,F,50+,order_completed,0,0,ended
session_R0687,1,2026-11-08T21:21:00,2026-11-08T21:32:00,F,50+,order_completed,0,0,ended
session_R0688,1,2026-04-17T07:47:00,2026-04-17T08:20:00,M,50+,order_completed,1,0,ended
session_R0689,1,2026-01-02T13:41:00,2026-01-02T14:01:00,F,50+,order_completed,1,0,ended
session_R0690,1,2026-09-08T16:57:00,2026-09-08T17:52:00,F,20~29,order_completed,0,0,ended
session_R0691,1,2026-10-06T16:50:00,2026-10-06T17:42:00,M,30~39,order_completed,0,0,ended
session_R0692,1,2026-12-02T06:53:00,2026-12-02T07:10:00,M,50+,order_completed,0,0,ended
session_R0693,1,2026-01-02T12:51:00,2026-01-02T13:11:00,M,50+,order_completed,0,0,ended
session_R0694,1,2026-05-25T10:44:00,2026-05-25T11:30:00,F,20~29,order_completed,0,0,ended
session_R0695,1,2026-02-19T06:01:00,2026-02-19T06:33:00,F,50+,order_completed,0,0,ended
session_R0696,1,2026-04-25T16:59:00,2026-04-25T17:48:00,F,20~29,order_completed,0,0,ended
session_R0697,1,2026-09-06T21:27:00,2026-09-06T21:37:00,M,50+,order_completed,0,0,ended
session_R0698,1,2026-11-03T06:43:00,2026-11-03T07:31:00,F,50+,order_completed,1,0,ended
session_R0699,1,2026-04-09T12:12:00,2026-04-09T13:05:00,F,20~29,order_completed,0,0,ended
session_R0700,1,2026-01-15T19:42:00,2026-01-15T20:40:00,M,20~29,order_completed,0,0,ended
session_R0701,1,2026-04-06T14:07:00,2026-04-06T14:56:00,F,50+,order_completed,0,0,ended
session_R0702,1,2026-09-26T16:10:00,2026-09-26T17:00:00,M,40~49,order_completed,1,0,ended
session_R0703,1,2026-05-11T21:42:00,2026-05-11T22:20:00,M,40~49,order_completed,1,1,ended
session_R0704,1,2026-03-29T15:23:00,2026-03-29T15:51:00,M,50+,order_completed,0,0,ended
session_R0705,1,2026-05-26T13:16:00,2026-05-26T13:54:00,F,50+,order_completed,0,0,ended
session_R0706,1,2026-07-16T10:10:00,2026-07-16T10:35:00,M,20~29,order_completed,0,0,ended
session_R0707,1,2026-06-03T09:36:00,2026-06-03T09:42:00,M,40~49,order_completed,0,0,ended
session_R0708,1,2026-04-10T21:35:00,2026-04-10T22:09:00,F,30~39,order_completed,0,0,ended
session_R0709,1,2026-10-30T19:59:00,2026-10-30T20:21:00,M,40~49,order_completed,0,0,ended
session_R0710,1,2026-10-02T17:50:00,2026-10-02T18:11:00,F,50+,order_completed,0,0,ended
session_R0711,1,2026-05-19T08:40:00,2026-05-19T08:52:00,M,40~49,order_completed,0,0,ended
session_R0712,1,2026-06-13T08:03:00,2026-06-13T08:51:00,M,50+,order_completed,0,1,ended
session_R0713,1,2026-12-05T22:25:00,2026-12-05T22:41:00,M,30~39,order_completed,0,0,ended
session_R0714,1,2026-07-17T11:46:00,2026-07-17T11:55:00,F,50+,order_completed,1,0,ended
session_R0715,1,2026-12-10T21:13:00,2026-12-10T21:22:00,M,40~49,order_completed,1,0,ended
session_R0716,1,2026-02-18T07:54:00,2026-02-18T08:41:00,F,40~49,order_completed,0,0,ended
session_R0717,1,2026-08-01T06:54:00,2026-08-01T07:04:00,M,30~39,order_completed,0,0,ended
session_R0718,1,2026-01-19T13:52:00,2026-01-19T14:46:00,M,40~49,order_completed,0,0,ended
session_R0719,1,2026-10-11T11:21:00,2026-10-11T11:31:00,M,40~49,order_completed,0,0,ended
session_R0720,1,2026-04-17T07:36:00,2026-04-17T08:32:00,F,20~29,order_completed,0,0,ended
session_R0721,1,2026-04-30T14:13:00,2026-04-30T15:06:00,M,40~49,order_completed,0,0,ended
session_R0722,1,2026-06-06T13:16:00,2026-06-06T13:31:00,M,20~29,order_completed,1,0,ended
session_R0723,1,2026-12-06T22:37:00,2026-12-06T22:58:00,M,50+,order_completed,0,0,ended
session_R0724,1,2026-09-21T13:03:00,2026-09-21T13:30:00,F,20~29,order_completed,0,0,ended
session_R0725,1,2026-07-27T15:54:00,2026-07-27T16:24:00,M,20~29,order_completed,0,0,ended
session_R0726,1,2026-08-04T16:00:00,2026-08-04T16:57:00,F,20~29,order_completed,0,0,ended
session_R0727,1,2026-10-17T08:12:00,2026-10-17T08:36:00,M,50+,order_completed,1,0,ended
session_R0728,1,2026-09-26T20:43:00,2026-09-26T21:37:00,M,50+,order_completed,0,0,ended
session_R0729,1,2026-04-07T18:30:00,2026-04-07T19:20:00,F,30~39,order_completed,0,0,ended
session_R0730,1,2026-12-10T10:26:00,2026-12-10T11:18:00,M,30~39,order_completed,0,0,ended
session_R0731,1,2026-01-27T10:53:00,2026-01-27T11:49:00,F,30~39,order_completed,0,0,ended
session_R0732,1,2026-01-11T20:14:00,2026-01-11T20:22:00,M,30~39,order_completed,0,0,ended
session_R0733,1,2026-01-08T11:03:00,2026-01-08T11:43:00,M,30~39,order_completed,0,0,ended
session_R0734,1,2026-05-12T08:49:00,2026-05-12T09:16:00,F,20~29,order_completed,0,0,ended
session_R0735,1,2026-09-30T14:52:00,2026-09-30T15:37:00,M,30~39,order_completed,0,0,ended
session_R0736,1,2026-08-18T15:30:00,2026-08-18T16:19:00,M,20~29,order_completed,0,0,ended
session_R0737,1,2026-09-08T18:42:00,2026-09-08T19:36:00,F,40~49,order_completed,0,0,ended
session_R0738,1,2026-03-11T20:11:00,2026-03-11T20:16:00,M,20~29,order_completed,0,0,ended
session_R0739,1,2026-02-17T13:10:00,2026-02-17T13:19:00,F,50+,order_completed,0,1,ended
session_R0740,1,2026-05-13T16:12:00,2026-05-13T16:23:00,M,30~39,order_completed,0,0,ended
session_R0741,1,2026-07-05T08:16:00,2026-07-05T09:15:00,F,50+,order_completed,0,0,ended
session_R0742,1,2026-09-23T07:55:00,2026-09-23T08:18:00,M,20~29,order_completed,0,0,ended
session_R0743,1,2026-10-04T13:07:00,2026-10-04T13:17:00,M,40~49,order_completed,1,0,ended
session_R0744,1,2026-11-05T14:13:00,2026-11-05T14:49:00,F,30~39,order_completed,0,0,ended
session_R0745,1,2026-04-03T20:39:00,2026-04-03T20:53:00,F,30~39,order_completed,0,0,ended
session_R0746,1,2026-04-08T17:54:00,2026-04-08T18:51:00,M,40~49,order_completed,0,0,ended
session_R0747,1,2026-08-20T09:29:00,2026-08-20T10:11:00,M,20~29,order_completed,0,0,ended
session_R0748,1,2026-03-18T21:48:00,2026-03-18T22:04:00,M,30~39,order_completed,1,0,ended
session_R0749,1,2026-04-23T17:42:00,2026-04-23T18:31:00,M,20~29,order_completed,1,0,ended
session_R0750,1,2026-12-16T19:11:00,2026-12-16T19:41:00,M,30~39,order_completed,0,0,ended
session_R0751,1,2026-12-06T19:00:00,2026-12-06T19:51:00,F,50+,order_completed,0,0,ended
session_R0752,1,2026-03-22T22:00:00,2026-03-22T22:17:00,M,40~49,order_completed,0,0,ended
session_R0753,1,2026-11-16T09:55:00,2026-11-16T10:31:00,F,50+,order_completed,0,0,ended
session_R0754,1,2026-10-26T20:29:00,2026-10-26T21:09:00,M,30~39,order_completed,1,0,ended
session_R0755,1,2026-12-16T17:54:00,2026-12-16T17:59:00,M,20~29,order_completed,0,0,ended
session_R0756,1,2026-01-28T18:51:00,2026-01-28T19:22:00,M,40~49,order_completed,0,0,ended
session_R0757,1,2026-11-18T22:05:00,2026-11-18T22:42:00,M,20~29,order_completed,0,0,ended
session_R0758,1,2026-04-14T12:37:00,2026-04-14T12:57:00,F,20~29,order_completed,0,0,ended
session_R0759,1,2026-05-20T06:17:00,2026-05-20T07:00:00,F,20~29,order_completed,0,0,ended
session_R0760,1,2026-07-06T07:18:00,2026-07-06T07:42:00,F,50+,order_completed,0,0,ended
session_R0761,1,2026-01-30T22:48:00,2026-01-30T23:35:00,M,40~49,order_completed,0,0,ended
session_R0762,1,2026-10-22T22:46:00,2026-10-22T23:03:00,M,30~39,order_completed,0,0,ended
session_R0763,1,2026-12-06T08:30:00,2026-12-06T09:07:00,F,50+,order_completed,0,0,ended
session_R0764,1,2026-03-17T11:18:00,2026-03-17T11:23:00,F,40~49,order_completed,0,0,ended
session_R0765,1,2026-12-15T21:12:00,2026-12-15T22:07:00,F,20~29,order_completed,0,0,ended
session_R0766,1,2026-03-12T14:18:00,2026-03-12T14:28:00,M,30~39,order_completed,0,0,ended
session_R0767,1,2026-03-01T15:16:00,2026-03-01T16:10:00,F,40~49,order_completed,0,0,ended
session_R0768,1,2026-11-08T16:37:00,2026-11-08T16:42:00,F,20~29,order_completed,1,0,ended
session_R0769,1,2026-07-25T20:02:00,2026-07-25T20:36:00,F,30~39,order_completed,0,0,ended
session_R0770,1,2026-06-01T16:29:00,2026-06-01T16:38:00,M,40~49,order_completed,0,0,ended
session_R0771,1,2026-10-12T15:10:00,2026-10-12T15:19:00,F,40~49,order_completed,0,0,ended
session_R0772,1,2026-02-14T10:22:00,2026-02-14T11:13:00,M,30~39,order_completed,0,0,ended
session_R0773,1,2026-07-31T07:30:00,2026-07-31T07:37:00,F,40~49,order_completed,0,0,ended
session_R0774,1,2026-02-04T17:04:00,2026-02-04T17:38:00,F,30~39,order_completed,0,0,ended
session_R0775,1,2026-11-13T16:04:00,2026-11-13T16:29:00,M,20~29,order_completed,0,0,ended
session_R0776,1,2026-08-17T16:30:00,2026-08-17T17:19:00,F,30~39,order_completed,1,0,ended
session_R0777,1,2026-08-08T21:49:00,2026-08-08T22:46:00,F,30~39,order_completed,0,1,ended
session_R0778,1,2026-03-08T11:27:00,2026-03-08T12:13:00,M,30~39,order_completed,1,0,ended
session_R0779,1,2026-12-01T07:06:00,2026-12-01T07:31:00,M,20~29,order_completed,0,0,ended
session_R0780,1,2026-02-12T16:13:00,2026-02-12T16:59:00,F,20~29,order_completed,1,0,ended
session_R0781,1,2026-03-07T14:37:00,2026-03-07T15:17:00,M,20~29,order_completed,0,0,ended
session_R0782,1,2026-10-08T09:27:00,2026-10-08T10:03:00,M,50+,order_completed,1,0,ended
session_R0783,1,2026-02-16T16:33:00,2026-02-16T17:18:00,F,50+,order_completed,0,0,ended
session_R0784,1,2026-04-19T19:10:00,2026-04-19T19:47:00,M,50+,order_completed,0,0,ended
session_R0785,1,2026-01-18T12:33:00,2026-01-18T13:22:00,M,30~39,order_completed,0,0,ended
session_R0786,1,2026-04-20T09:25:00,2026-04-20T09:48:00,F,30~39,order_completed,0,0,ended
session_R0787,1,2026-03-31T09:41:00,2026-03-31T10:28:00,M,30~39,order_completed,0,0,ended
session_R0788,1,2026-12-06T07:29:00,2026-12-06T08:22:00,M,40~49,order_completed,0,0,ended
session_R0789,1,2026-09-19T15:19:00,2026-09-19T15:57:00,F,20~29,order_completed,1,1,ended
session_R0790,1,2026-05-16T21:45:00,2026-05-16T22:05:00,M,20~29,order_completed,1,0,ended
session_R0791,1,2026-12-27T11:10:00,2026-12-27T11:37:00,M,50+,order_completed,0,0,ended
session_R0792,1,2026-01-09T10:30:00,2026-01-09T11:18:00,F,50+,order_completed,1,0,ended
session_R0793,1,2026-07-12T10:00:00,2026-07-12T10:39:00,F,20~29,order_completed,0,0,ended
session_R0794,1,2026-08-09T15:10:00,2026-08-09T15:31:00,M,50+,order_completed,0,0,ended
session_R0795,1,2026-11-17T06:39:00,2026-11-17T07:32:00,M,40~49,order_completed,0,0,ended
session_R0796,1,2026-06-22T21:26:00,2026-06-22T21:49:00,F,40~49,order_completed,0,1,ended
session_R0797,1,2026-07-22T10:53:00,2026-07-22T11:00:00,M,30~39,order_completed,0,0,ended
session_R0798,1,2026-04-13T15:22:00,2026-04-13T15:29:00,M,50+,order_completed,0,0,ended
session_R0799,1,2026-11-11T07:34:00,2026-11-11T07:54:00,F,50+,order_completed,0,0,ended
session_R0800,1,2026-04-03T11:49:00,2026-04-03T12:41:00,M,50+,order_completed,0,0,ended
session_R0801,1,2026-10-11T18:30:00,2026-10-11T19:28:00,F,30~39,order_completed,0,0,ended
session_R0802,1,2026-08-18T13:56:00,2026-08-18T14:09:00,M,20~29,order_completed,0,1,ended
session_R0803,1,2026-03-16T15:21:00,2026-03-16T15:49:00,M,30~39,order_completed,1,0,ended
session_R0804,1,2026-06-04T06:46:00,2026-06-04T07:37:00,M,50+,order_completed,1,0,ended
session_R0805,1,2026-09-24T10:09:00,2026-09-24T10:33:00,M,50+,order_completed,0,0,ended
session_R0806,1,2026-04-03T11:11:00,2026-04-03T11:31:00,F,30~39,order_completed,0,0,ended
